participant,quarter,stimulusSet,item,rank,truthRank,session
254,W2023,Q1 1 GROUP,Delhi,4,,1
254,W2023,Q1 1 GROUP,New York,5,,1
254,W2023,Q1 1 GROUP,Mumbai,6,,1
254,W2023,Q9 0 GROUP,United States,1,,1
254,W2023,Q9 0 GROUP,Indonesia,2,,1
254,W2023,Q9 0 GROUP,Brazil,3,,1
254,W2023,Q9 0 GROUP,Nigeria,4,,1
254,W2023,Q9 0 GROUP,Bangladesh,5,,1
254,W2023,Q9 1 GROUP,China,1,,1
254,W2023,Q9 1 GROUP,Japan,2,,1
254,W2023,Q9 1 GROUP,Pakistan,3,,1
254,W2023,Q9 1 GROUP,India,4,,1
254,W2023,Q9 1 GROUP,Russia,5,,1
254,W2023,Q7 0 GROUP,Los Angeles,1,,1
254,W2023,Q7 0 GROUP,San Antonio,2,,1
254,W2023,Q7 1 GROUP,Phoenix,1,,1
254,W2023,Q7 1 GROUP,New York,2,,1
254,W2023,Q7 1 GROUP,Chicago,3,,1
254,W2023,Q7 1 GROUP,San Jose,4,,1
254,W2023,Q7 1 GROUP,Houston,5,,1
254,W2023,Q7 1 GROUP,Dallas,6,,1
254,W2023,Q7 1 GROUP,Philadelphia,7,,1
254,W2023,Q7 1 GROUP,San Diego,8,,1
254,W2023,Q8 0 GROUP,London,1,,1
254,W2023,Q8 0 GROUP,Warsaw,2,,1
254,W2023,Q8 1 GROUP,Hamburg,1,,1
254,W2023,Q8 1 GROUP,Berlin,2,,1
254,W2023,Q8 1 GROUP,Rome,3,,1
254,W2023,Q8 1 GROUP,Madrid,4,,1
254,W2023,Q8 1 GROUP,Vienna,5,,1
254,W2023,Q8 1 GROUP,Budapest,6,,1
254,W2023,Q8 1 GROUP,Bucharest,7,,1
254,W2023,Q8 1 GROUP,Paris,8,,1
254,W2023,Q10 0 GROUP,Utah,1,,1
254,W2023,Q10 0 GROUP,Oregon,2,,1
254,W2023,Q10 0 GROUP,Nebraska,3,,1
254,W2023,Q10 0 GROUP,Alabama,4,,1
254,W2023,Q10 0 GROUP,Ohio,5,,1
254,W2023,Q10 0 GROUP,Virginia,6,,1
254,W2023,Q10 0 GROUP,Delaware,7,,1
254,W2023,Q10 0 GROUP,Connecticut,8,,1
254,W2023,Q10 0 GROUP,Maine,9,,1
254,W2023,Q11 0 GROUP,United States,1,,1
254,W2023,Q11 0 GROUP,China,2,,1
254,W2023,Q11 0 GROUP,Brazil,3,,1
254,W2023,Q11 0 GROUP,Sudan,4,,1
254,W2023,Q11 1 GROUP,Australia,1,,1
254,W2023,Q11 1 GROUP,Canada,2,,1
254,W2023,Q11 1 GROUP,Kazakhstan,3,,1
254,W2023,Q11 1 GROUP,Argentina,4,,1
254,W2023,Q11 1 GROUP,India,5,,1
254,W2023,Q11 1 GROUP,Russia,6,,1
254,W2023,Q12 0 GROUP,Nile,1,,1
254,W2023,Q12 0 GROUP,Amazon,2,,1
254,W2023,Q12 0 GROUP,Ob-Irtysh,3,,1
254,W2023,Q12 1 GROUP,Yellow River,1,,1
254,W2023,Q12 1 GROUP,Yenisey-Angara,2,,1
254,W2023,Q12 1 GROUP,Mekong,3,,1
254,W2023,Q12 1 GROUP,Parana,4,,1
254,W2023,Q12 1 GROUP,Yangtze,5,,1
254,W2023,Q12 1 GROUP,Congo,6,,1
254,W2023,Q12 1 GROUP,Mississippi,7,,1
254,W2023,Q13 0 GROUP,Finger nail,1,,1
254,W2023,Q13 0 GROUP,Graphite,2,,1
254,W2023,Q13 0 GROUP,Copper,3,,1
254,W2023,Q13 0 GROUP,Window glass,4,,1
254,W2023,Q13 0 GROUP,Steel,5,,1
254,W2023,Q13 0 GROUP,Titanium,6,,1
254,W2023,Q13 0 GROUP,Diamond,7,,1
254,W2023,Q13 1 GROUP,Topaz,1,,1
254,W2023,Q13 1 GROUP,Quartz,2,,1
254,W2023,Q13 1 GROUP,Platinum,3,,1
254,W2023,Q14 0 GROUP,Freedom of speech and religion,1,,1
254,W2023,Q14 0 GROUP,Right to bear arms,2,,1
254,W2023,Q14 0 GROUP,Due process,3,,1
254,W2023,Q14 0 GROUP,No quartering of soldiers,4,,1
254,W2023,Q14 0 GROUP,Right to non-specified rights,5,,1
254,W2023,Q14 1 GROUP,Civil trial by jury,1,,1
254,W2023,Q14 1 GROUP,No cruel punishment,2,,1
254,W2023,Q14 1 GROUP,No unreasonable searches,3,,1
254,W2023,Q14 1 GROUP,Power for the states and people,4,,1
254,W2023,Q14 1 GROUP,Trial by jury,5,,1
254,W2023,Q6 0 GROUP,Ulysses S. Grant,1,,1
254,W2023,Q6 0 GROUP,Thomas Jefferson,2,,1
254,W2023,Q6 0 GROUP,George Washington,3,,1
254,W2023,Q6 0 GROUP,Ronald Reagan,4,,1
254,W2023,Q6 0 GROUP,Richard Nixon,5,,1
254,W2023,Q6 0 GROUP,Barack Obama,6,,1
254,W2023,Q6 1 GROUP,Abraham Lincoln,1,,1
254,W2023,Q6 1 GROUP,Grover Cleveland 2,2,,1
254,W2023,Q6 1 GROUP,Franklin D. Roosevelt,3,,1
254,W2023,Q6 1 GROUP,Theodore Roosevelt,4,,1
254,W2023,Q6 1 GROUP,John F. Kennedy,5,,1
254,W2023,Q6 1 GROUP,Harry S. Truman,6,,1
254,W2023,Q6 1 GROUP,James Buchanan,7,,1
254,W2023,Q6 1 GROUP,George W. Bush,8,,1
254,W2023,Q6 1 GROUP,George H.W. Bush,9,,1
254,W2023,Q6 1 GROUP,Millard Fillmore,10,,1
254,W2023,Q6 1 GROUP,Grover Cleveland 1,11,,1
254,W2023,Q6 1 GROUP,James Madison,12,,1
254,W2023,Q6 1 GROUP,James Garfield,13,,1
254,W2023,Q6 1 GROUP,John Tyler,14,,1
254,W2023,Q6 1 GROUP,Herbert Hoover,15,,1
254,W2023,Q6 1 GROUP,Andrew Johnson,16,,1
254,W2023,Q6 1 GROUP,Calvin Coolidge,17,,1
254,W2023,Q6 1 GROUP,John Quincy Adams,18,,1
254,W2023,Q6 1 GROUP,John Adams,19,,1
254,W2023,Q6 1 GROUP,William Henry Harrison,20,,1
254,W2023,Q6 1 GROUP,William Clinton,21,,1
254,W2023,Q6 1 GROUP,William Howard Taft,22,,1
254,W2023,Q6 1 GROUP,Warren Harding,23,,1
254,W2023,Q6 1 GROUP,Martin Van Buren,24,,1
254,W2023,Q6 1 GROUP,Chester Arthur,25,,1
254,W2023,Q6 1 GROUP,Lyndon B. Johnson,26,,1
254,W2023,Q6 1 GROUP,Benjamin Harrison,27,,1
254,W2023,Q6 1 GROUP,Gerald Ford,28,,1
254,W2023,Q6 1 GROUP,James Knox Polk,29,,1
254,W2023,Q6 1 GROUP,Dwight Eisenhower,30,,1
254,W2023,Q6 1 GROUP,Rutherford B. Hayes,31,,1
254,W2023,Q6 1 GROUP,Woodrow Wilson,32,,1
254,W2023,Q6 1 GROUP,James Carter,33,,1
254,W2023,Q6 1 GROUP,Zachary Taylor,34,,1
254,W2023,Q6 1 GROUP,James Monroe,35,,1
254,W2023,Q6 1 GROUP,William McKinley,36,,1
254,W2023,Q6 1 GROUP,Andrew Jackson,37,,1
254,W2023,Q6 1 GROUP,Franklin Pierce,38,,1
5,W2023,Q1 0 GROUP,Shanghai,1,,1
5,W2023,Q1 0 GROUP,Kolkata,2,,1
5,W2023,Q1 1 GROUP,Buenos Aires,1,,1
5,W2023,Q1 1 GROUP,Dhaka,2,,1
5,W2023,Q1 1 GROUP,Sao Paulo,3,,1
5,W2023,Q1 1 GROUP,Delhi,4,,1
5,W2023,Q1 1 GROUP,Mumbai,5,,1
5,W2023,Q1 1 GROUP,New York,6,,1
5,W2023,Q1 1 GROUP,Tokyo,7,,1
5,W2023,Q1 1 GROUP,Mexico City,8,,1
5,W2023,Q9 0 GROUP,China,1,,1
5,W2023,Q9 0 GROUP,United States,2,,1
5,W2023,Q9 1 GROUP,Nigeria,1,,1
5,W2023,Q9 1 GROUP,Bangladesh,2,,1
5,W2023,Q9 1 GROUP,Japan,3,,1
5,W2023,Q9 1 GROUP,Brazil,4,,1
5,W2023,Q9 1 GROUP,Russia,5,,1
5,W2023,Q9 1 GROUP,Pakistan,6,,1
5,W2023,Q9 1 GROUP,India,7,,1
5,W2023,Q9 1 GROUP,Indonesia,8,,1
5,W2023,Q7 0 GROUP,New York,1,,1
5,W2023,Q7 0 GROUP,Los Angeles,2,,1
5,W2023,Q7 0 GROUP,Phoenix,3,,1
5,W2023,Q7 1 GROUP,Dallas,1,,1
5,W2023,Q7 1 GROUP,San Jose,2,,1
5,W2023,Q7 1 GROUP,Chicago,3,,1
5,W2023,Q7 1 GROUP,San Diego,4,,1
5,W2023,Q7 1 GROUP,San Antonio,5,,1
5,W2023,Q7 1 GROUP,Philadelphia,6,,1
5,W2023,Q7 1 GROUP,Houston,7,,1
5,W2023,Q8 0 GROUP,Paris,1,,1
5,W2023,Q8 0 GROUP,Warsaw,2,,1
5,W2023,Q8 1 GROUP,Hamburg,1,,1
5,W2023,Q8 1 GROUP,Rome,2,,1
5,W2023,Q8 1 GROUP,Vienna,3,,1
5,W2023,Q8 1 GROUP,Madrid,4,,1
5,W2023,Q8 1 GROUP,Budapest,5,,1
5,W2023,Q8 1 GROUP,Bucharest,6,,1
5,W2023,Q8 1 GROUP,London,7,,1
5,W2023,Q8 1 GROUP,Berlin,8,,1
5,W2023,Q10 0 GROUP,Oregon,1,,1
5,W2023,Q10 0 GROUP,Alabama,2,,1
5,W2023,Q10 0 GROUP,Virginia,3,,1
5,W2023,Q10 0 GROUP,Maine,4,,1
5,W2023,Q10 1 GROUP,Delaware,1,,1
5,W2023,Q10 1 GROUP,Utah,2,,1
5,W2023,Q10 1 GROUP,Iowa,3,,1
5,W2023,Q10 1 GROUP,Connecticut,4,,1
5,W2023,Q10 1 GROUP,Ohio,5,,1
5,W2023,Q10 1 GROUP,Nebraska,6,,1
5,W2023,Q11 0 GROUP,United States,1,,1
5,W2023,Q11 0 GROUP,India,2,,1
5,W2023,Q11 1 GROUP,China,1,,1
5,W2023,Q11 1 GROUP,Argentina,2,,1
5,W2023,Q11 1 GROUP,Canada,3,,1
5,W2023,Q11 1 GROUP,Australia,4,,1
5,W2023,Q11 1 GROUP,Sudan,5,,1
5,W2023,Q11 1 GROUP,Kazakhstan,6,,1
5,W2023,Q11 1 GROUP,Russia,7,,1
5,W2023,Q11 1 GROUP,Brazil,8,,1
5,W2023,Q12 0 GROUP,Mississippi,1,,1
5,W2023,Q12 0 GROUP,Yenisey-Angara,2,,1
5,W2023,Q12 1 GROUP,Yangtze,1,,1
5,W2023,Q12 1 GROUP,Ob-Irtysh,2,,1
5,W2023,Q12 1 GROUP,Congo,3,,1
5,W2023,Q12 1 GROUP,Mekong,4,,1
5,W2023,Q12 1 GROUP,Yellow River,5,,1
5,W2023,Q12 1 GROUP,Nile,6,,1
5,W2023,Q12 1 GROUP,Parana,7,,1
5,W2023,Q12 1 GROUP,Amazon,8,,1
5,W2023,Q13 0 GROUP,Finger nail,1,,1
5,W2023,Q13 0 GROUP,Steel,2,,1
5,W2023,Q13 0 GROUP,Diamond,3,,1
5,W2023,Q13 1 GROUP,Titanium,1,,1
5,W2023,Q13 1 GROUP,Topaz,2,,1
5,W2023,Q13 1 GROUP,Quartz,3,,1
5,W2023,Q13 1 GROUP,Platinum,4,,1
5,W2023,Q13 1 GROUP,Copper,5,,1
5,W2023,Q13 1 GROUP,Graphite,6,,1
5,W2023,Q13 1 GROUP,Window glass,7,,1
5,W2023,Q14 0 GROUP,Freedom of speech and religion,1,,1
5,W2023,Q14 0 GROUP,Right to bear arms,2,,1
5,W2023,Q14 1 GROUP,Right to non-specified rights,1,,1
5,W2023,Q14 1 GROUP,Power for the states and people,2,,1
5,W2023,Q14 1 GROUP,Trial by jury,3,,1
5,W2023,Q14 1 GROUP,Civil trial by jury,4,,1
5,W2023,Q14 1 GROUP,No cruel punishment,5,,1
5,W2023,Q14 1 GROUP,No quartering of soldiers,6,,1
5,W2023,Q14 1 GROUP,No unreasonable searches,7,,1
5,W2023,Q14 1 GROUP,Due process,8,,1
5,W2023,Q6 0 GROUP,George Washington,1,,1
5,W2023,Q6 0 GROUP,John Quincy Adams,2,,1
5,W2023,Q6 0 GROUP,Abraham Lincoln,3,,1
5,W2023,Q6 0 GROUP,Barack Obama,4,,1
5,W2023,Q6 1 GROUP,Harry S. Truman,1,,1
5,W2023,Q6 1 GROUP,Martin Van Buren,2,,1
5,W2023,Q6 1 GROUP,Ulysses S. Grant,3,,1
5,W2023,Q6 1 GROUP,James Knox Polk,4,,1
5,W2023,Q6 1 GROUP,Rutherford B. Hayes,5,,1
5,W2023,Q6 1 GROUP,George W. Bush,6,,1
5,W2023,Q6 1 GROUP,Franklin Pierce,7,,1
5,W2023,Q6 1 GROUP,Grover Cleveland 1,8,,1
5,W2023,Q6 1 GROUP,James Garfield,9,,1
5,W2023,Q6 1 GROUP,William Henry Harrison,10,,1
5,W2023,Q6 1 GROUP,Zachary Taylor,11,,1
5,W2023,Q6 1 GROUP,James Carter,12,,1
5,W2023,Q6 1 GROUP,William Clinton,13,,1
5,W2023,Q6 1 GROUP,Warren Harding,14,,1
5,W2023,Q6 1 GROUP,John Tyler,15,,1
5,W2023,Q6 1 GROUP,William Howard Taft,16,,1
5,W2023,Q6 1 GROUP,Gerald Ford,17,,1
5,W2023,Q6 1 GROUP,Grover Cleveland 2,18,,1
5,W2023,Q6 1 GROUP,James Buchanan,19,,1
5,W2023,Q6 1 GROUP,George H.W. Bush,20,,1
5,W2023,Q6 1 GROUP,Benjamin Harrison,21,,1
5,W2023,Q6 1 GROUP,Richard Nixon,22,,1
5,W2023,Q6 1 GROUP,Chester Arthur,23,,1
5,W2023,Q6 1 GROUP,Ronald Reagan,24,,1
5,W2023,Q6 1 GROUP,Herbert Hoover,25,,1
5,W2023,Q6 1 GROUP,Theodore Roosevelt,26,,1
5,W2023,Q6 1 GROUP,Franklin D. Roosevelt,27,,1
5,W2023,Q6 1 GROUP,Lyndon B. Johnson,28,,1
5,W2023,Q6 1 GROUP,James Monroe,29,,1
5,W2023,Q6 1 GROUP,Dwight Eisenhower,30,,1
5,W2023,Q6 1 GROUP,Millard Fillmore,31,,1
5,W2023,Q6 1 GROUP,John Adams,32,,1
5,W2023,Q6 1 GROUP,Calvin Coolidge,33,,1
5,W2023,Q6 1 GROUP,Andrew Johnson,34,,1
5,W2023,Q6 1 GROUP,Andrew Jackson,35,,1
5,W2023,Q6 1 GROUP,William McKinley,36,,1
5,W2023,Q6 1 GROUP,John F. Kennedy,37,,1
5,W2023,Q6 1 GROUP,James Madison,38,,1
5,W2023,Q6 1 GROUP,Thomas Jefferson,39,,1
5,W2023,Q6 1 GROUP,Woodrow Wilson,40,,1
228,W2023,Q1 0 GROUP,Shanghai,1,,1
228,W2023,Q1 0 GROUP,Tokyo,2,,1
228,W2023,Q1 0 GROUP,Kolkata,3,,1
228,W2023,Q1 0 GROUP,New York,4,,1
228,W2023,Q1 1 GROUP,Mexico City,1,,1
228,W2023,Q1 1 GROUP,Delhi,2,,1
228,W2023,Q1 1 GROUP,Buenos Aires,3,,1
228,W2023,Q1 1 GROUP,Sao Paulo,4,,1
228,W2023,Q1 1 GROUP,Mumbai,5,,1
228,W2023,Q1 1 GROUP,Dhaka,6,,1
228,W2023,Q9 0 GROUP,India,1,,1
228,W2023,Q9 0 GROUP,China,2,,1
228,W2023,Q9 0 GROUP,Indonesia,3,,1
228,W2023,Q9 0 GROUP,United States,4,,1
228,W2023,Q9 0 GROUP,Brazil,5,,1
228,W2023,Q9 0 GROUP,Japan,6,,1
228,W2023,Q9 0 GROUP,Bangladesh,7,,1
228,W2023,Q9 0 GROUP,Nigeria,8,,1
228,W2023,Q9 0 GROUP,Russia,9,,1
228,W2023,Q9 0 GROUP,Pakistan,10,,1
228,W2023,Q7 0 GROUP,Los Angeles,1,,1
228,W2023,Q7 0 GROUP,New York,2,,1
228,W2023,Q7 0 GROUP,Chicago,3,,1
228,W2023,Q7 0 GROUP,San Diego,4,,1
228,W2023,Q7 0 GROUP,Houston,5,,1
228,W2023,Q7 0 GROUP,San Jose,6,,1
228,W2023,Q7 0 GROUP,Phoenix,7,,1
228,W2023,Q7 1 GROUP,Philadelphia,1,,1
228,W2023,Q7 1 GROUP,San Antonio,2,,1
228,W2023,Q7 1 GROUP,Dallas,3,,1
228,W2023,Q8 0 GROUP,Berlin,1,,1
228,W2023,Q8 0 GROUP,Rome,2,,1
228,W2023,Q8 0 GROUP,Paris,3,,1
228,W2023,Q8 0 GROUP,London,4,,1
228,W2023,Q8 0 GROUP,Warsaw,5,,1
228,W2023,Q8 1 GROUP,Budapest,1,,1
228,W2023,Q8 1 GROUP,Hamburg,2,,1
228,W2023,Q8 1 GROUP,Vienna,3,,1
228,W2023,Q8 1 GROUP,Bucharest,4,,1
228,W2023,Q8 1 GROUP,Madrid,5,,1
228,W2023,Q10 0 GROUP,Oregon,1,,1
228,W2023,Q10 0 GROUP,Utah,2,,1
228,W2023,Q10 0 GROUP,Ohio,3,,1
228,W2023,Q10 0 GROUP,Iowa,4,,1
228,W2023,Q10 0 GROUP,Nebraska,5,,1
228,W2023,Q10 0 GROUP,Connecticut,6,,1
228,W2023,Q10 0 GROUP,Alabama,7,,1
228,W2023,Q10 0 GROUP,Maine,8,,1
228,W2023,Q10 0 GROUP,Virginia,9,,1
228,W2023,Q10 0 GROUP,Delaware,10,,1
228,W2023,Q11 0 GROUP,Australia,1,,1
228,W2023,Q11 0 GROUP,China,2,,1
228,W2023,Q11 0 GROUP,Russia,3,,1
228,W2023,Q11 0 GROUP,Canada,4,,1
228,W2023,Q11 0 GROUP,India,5,,1
228,W2023,Q11 0 GROUP,United States,6,,1
228,W2023,Q11 0 GROUP,Brazil,7,,1
228,W2023,Q11 0 GROUP,Sudan,8,,1
228,W2023,Q11 0 GROUP,Kazakhstan,9,,1
228,W2023,Q11 0 GROUP,Argentina,10,,1
228,W2023,Q12 0 GROUP,Yellow River,1,,1
228,W2023,Q12 0 GROUP,Yangtze,2,,1
228,W2023,Q12 0 GROUP,Nile,3,,1
228,W2023,Q12 0 GROUP,Amazon,4,,1
228,W2023,Q12 0 GROUP,Mississippi,5,,1
228,W2023,Q12 1 GROUP,Ob-Irtysh,1,,1
228,W2023,Q12 1 GROUP,Mekong,2,,1
228,W2023,Q12 1 GROUP,Congo,3,,1
228,W2023,Q12 1 GROUP,Parana,4,,1
228,W2023,Q12 1 GROUP,Yenisey-Angara,5,,1
228,W2023,Q13 0 GROUP,Graphite,1,,1
228,W2023,Q13 0 GROUP,Finger nail,2,,1
228,W2023,Q13 0 GROUP,Quartz,3,,1
228,W2023,Q13 0 GROUP,Window glass,4,,1
228,W2023,Q13 0 GROUP,Copper,5,,1
228,W2023,Q13 0 GROUP,Topaz,6,,1
228,W2023,Q13 0 GROUP,Steel,7,,1
228,W2023,Q13 0 GROUP,Titanium,8,,1
228,W2023,Q13 0 GROUP,Platinum,9,,1
228,W2023,Q13 0 GROUP,Diamond,10,,1
228,W2023,Q14 0 GROUP,Freedom of speech and religion,1,,1
228,W2023,Q14 0 GROUP,Right to bear arms,2,,1
228,W2023,Q14 0 GROUP,No quartering of soldiers,3,,1
228,W2023,Q14 0 GROUP,No unreasonable searches,4,,1
228,W2023,Q14 0 GROUP,No cruel punishment,5,,1
228,W2023,Q14 0 GROUP,Due process,6,,1
228,W2023,Q14 0 GROUP,Trial by jury,7,,1
228,W2023,Q14 0 GROUP,Civil trial by jury,8,,1
228,W2023,Q14 0 GROUP,Power for the states and people,9,,1
228,W2023,Q14 0 GROUP,Right to non-specified rights,10,,1
228,W2023,Q6 0 GROUP,George Washington,1,,1
228,W2023,Q6 0 GROUP,Thomas Jefferson,2,,1
228,W2023,Q6 0 GROUP,John Quincy Adams,3,,1
228,W2023,Q6 0 GROUP,Abraham Lincoln,4,,1
228,W2023,Q6 0 GROUP,Andrew Jackson,5,,1
228,W2023,Q6 0 GROUP,Martin Van Buren,6,,1
228,W2023,Q6 0 GROUP,James Knox Polk,7,,1
228,W2023,Q6 0 GROUP,Dwight Eisenhower,8,,1
228,W2023,Q6 0 GROUP,Woodrow Wilson,9,,1
228,W2023,Q6 0 GROUP,Franklin D. Roosevelt,10,,1
228,W2023,Q6 0 GROUP,Theodore Roosevelt,11,,1
228,W2023,Q6 0 GROUP,Lyndon B. Johnson,12,,1
228,W2023,Q6 0 GROUP,John F. Kennedy,13,,1
228,W2023,Q6 0 GROUP,Ronald Reagan,14,,1
228,W2023,Q6 0 GROUP,Richard Nixon,15,,1
228,W2023,Q6 0 GROUP,George W. Bush,16,,1
228,W2023,Q6 0 GROUP,George H.W. Bush,17,,1
228,W2023,Q6 0 GROUP,Barack Obama,18,,1
228,W2023,Q6 1 GROUP,James Buchanan,1,,1
228,W2023,Q6 1 GROUP,William Henry Harrison,2,,1
228,W2023,Q6 1 GROUP,Andrew Johnson,3,,1
228,W2023,Q6 1 GROUP,Zachary Taylor,4,,1
228,W2023,Q6 1 GROUP,Harry S. Truman,5,,1
228,W2023,Q6 1 GROUP,James Carter,6,,1
228,W2023,Q6 1 GROUP,Gerald Ford,7,,1
228,W2023,Q6 1 GROUP,Chester Arthur,8,,1
228,W2023,Q6 1 GROUP,William Howard Taft,9,,1
228,W2023,Q6 1 GROUP,James Monroe,10,,1
228,W2023,Q6 1 GROUP,James Madison,11,,1
228,W2023,Q6 1 GROUP,Ulysses S. Grant,12,,1
228,W2023,Q6 1 GROUP,Rutherford B. Hayes,13,,1
228,W2023,Q6 1 GROUP,Grover Cleveland 2,14,,1
228,W2023,Q6 1 GROUP,Warren Harding,15,,1
228,W2023,Q6 1 GROUP,William Clinton,16,,1
228,W2023,Q6 1 GROUP,Benjamin Harrison,17,,1
228,W2023,Q6 1 GROUP,Herbert Hoover,18,,1
228,W2023,Q6 1 GROUP,William McKinley,19,,1
228,W2023,Q6 1 GROUP,Millard Fillmore,20,,1
228,W2023,Q6 1 GROUP,John Tyler,21,,1
228,W2023,Q6 1 GROUP,James Garfield,22,,1
228,W2023,Q6 1 GROUP,John Adams,23,,1
228,W2023,Q6 1 GROUP,Franklin Pierce,24,,1
228,W2023,Q6 1 GROUP,Grover Cleveland 1,25,,1
228,W2023,Q6 1 GROUP,Calvin Coolidge,26,,1
386,W2023,Q1 0 GROUP,Shanghai,1,,1
386,W2023,Q1 0 GROUP,New York,2,,1
386,W2023,Q1 0 GROUP,Tokyo,3,,1
386,W2023,Q1 0 GROUP,Buenos Aires,4,,1
386,W2023,Q1 0 GROUP,Mexico City,5,,1
386,W2023,Q1 1 GROUP,Mumbai,1,,1
386,W2023,Q1 1 GROUP,Kolkata,2,,1
386,W2023,Q1 1 GROUP,Sao Paulo,3,,1
386,W2023,Q1 1 GROUP,Delhi,4,,1
386,W2023,Q1 1 GROUP,Dhaka,5,,1
386,W2023,Q9 0 GROUP,China,1,,1
386,W2023,Q9 0 GROUP,United States,2,,1
386,W2023,Q9 0 GROUP,Japan,3,,1
386,W2023,Q9 0 GROUP,Russia,4,,1
386,W2023,Q9 0 GROUP,India,5,,1
386,W2023,Q9 1 GROUP,Nigeria,1,,1
386,W2023,Q9 1 GROUP,Bangladesh,2,,1
386,W2023,Q9 1 GROUP,Brazil,3,,1
386,W2023,Q9 1 GROUP,Indonesia,4,,1
386,W2023,Q9 1 GROUP,Pakistan,5,,1
386,W2023,Q7 0 GROUP,Los Angeles,1,,1
386,W2023,Q7 0 GROUP,New York,2,,1
386,W2023,Q7 0 GROUP,San Diego,3,,1
386,W2023,Q7 0 GROUP,San Jose,4,,1
386,W2023,Q7 0 GROUP,Phoenix,5,,1
386,W2023,Q7 0 GROUP,San Antonio,6,,1
386,W2023,Q7 0 GROUP,Houston,7,,1
386,W2023,Q7 0 GROUP,Dallas,8,,1
386,W2023,Q7 0 GROUP,Philadelphia,9,,1
386,W2023,Q7 0 GROUP,Chicago,10,,1
386,W2023,Q8 0 GROUP,London,1,,1
386,W2023,Q8 0 GROUP,Paris,2,,1
386,W2023,Q8 0 GROUP,Rome,3,,1
386,W2023,Q8 0 GROUP,Madrid,4,,1
386,W2023,Q8 0 GROUP,Berlin,5,,1
386,W2023,Q8 1 GROUP,Budapest,1,,1
386,W2023,Q8 1 GROUP,Vienna,2,,1
386,W2023,Q8 1 GROUP,Warsaw,3,,1
386,W2023,Q8 1 GROUP,Bucharest,4,,1
386,W2023,Q8 1 GROUP,Hamburg,5,,1
386,W2023,Q10 0 GROUP,Oregon,1,,1
386,W2023,Q10 0 GROUP,Utah,2,,1
386,W2023,Q10 0 GROUP,Iowa,3,,1
386,W2023,Q10 0 GROUP,Connecticut,4,,1
386,W2023,Q10 0 GROUP,Delaware,5,,1
386,W2023,Q10 0 GROUP,Virginia,6,,1
386,W2023,Q10 0 GROUP,Maine,7,,1
386,W2023,Q10 1 GROUP,Ohio,1,,1
386,W2023,Q10 1 GROUP,Nebraska,2,,1
386,W2023,Q10 1 GROUP,Alabama,3,,1
386,W2023,Q11 0 GROUP,United States,1,,1
386,W2023,Q11 0 GROUP,China,2,,1
386,W2023,Q11 0 GROUP,Canada,3,,1
386,W2023,Q11 0 GROUP,Australia,4,,1
386,W2023,Q11 0 GROUP,Russia,5,,1
386,W2023,Q11 0 GROUP,India,6,,1
386,W2023,Q11 0 GROUP,Brazil,7,,1
386,W2023,Q11 0 GROUP,Argentina,8,,1
386,W2023,Q11 1 GROUP,Sudan,1,,1
386,W2023,Q11 1 GROUP,Kazakhstan,2,,1
386,W2023,Q12 0 GROUP,Nile,1,,1
386,W2023,Q12 0 GROUP,Congo,2,,1
386,W2023,Q12 0 GROUP,Amazon,3,,1
386,W2023,Q12 0 GROUP,Mississippi,4,,1
386,W2023,Q12 0 GROUP,Yellow River,5,,1
386,W2023,Q12 1 GROUP,Yangtze,1,,1
386,W2023,Q12 1 GROUP,Parana,2,,1
386,W2023,Q12 1 GROUP,Ob-Irtysh,3,,1
386,W2023,Q12 1 GROUP,Mekong,4,,1
386,W2023,Q12 1 GROUP,Yenisey-Angara,5,,1
386,W2023,Q13 0 GROUP,Finger nail,1,,1
386,W2023,Q13 0 GROUP,Window glass,2,,1
386,W2023,Q13 0 GROUP,Steel,3,,1
386,W2023,Q13 0 GROUP,Copper,4,,1
386,W2023,Q13 0 GROUP,Diamond,5,,1
386,W2023,Q13 0 GROUP,Titanium,6,,1
386,W2023,Q13 1 GROUP,Graphite,1,,1
386,W2023,Q13 1 GROUP,Quartz,2,,1
386,W2023,Q13 1 GROUP,Platinum,3,,1
386,W2023,Q13 1 GROUP,Topaz,4,,1
386,W2023,Q14 0 GROUP,Freedom of speech and religion,1,,1
386,W2023,Q14 0 GROUP,Right to bear arms,2,,1
386,W2023,Q14 0 GROUP,No cruel punishment,3,,1
386,W2023,Q14 0 GROUP,No unreasonable searches,4,,1
386,W2023,Q14 1 GROUP,Civil trial by jury,1,,1
386,W2023,Q14 1 GROUP,Right to non-specified rights,2,,1
386,W2023,Q14 1 GROUP,No quartering of soldiers,3,,1
386,W2023,Q14 1 GROUP,Power for the states and people,4,,1
386,W2023,Q14 1 GROUP,Due process,5,,1
386,W2023,Q14 1 GROUP,Trial by jury,6,,1
386,W2023,Q6 0 GROUP,George Washington,1,,1
386,W2023,Q6 0 GROUP,Abraham Lincoln,2,,1
386,W2023,Q6 0 GROUP,John F. Kennedy,3,,1
386,W2023,Q6 0 GROUP,Thomas Jefferson,4,,1
386,W2023,Q6 0 GROUP,John Adams,5,,1
386,W2023,Q6 0 GROUP,Theodore Roosevelt,6,,1
386,W2023,Q6 0 GROUP,Franklin D. Roosevelt,7,,1
386,W2023,Q6 0 GROUP,Andrew Jackson,8,,1
386,W2023,Q6 0 GROUP,George H.W. Bush,9,,1
