participant,problemSize,problem,step,point
49,30,2,28,18
49,30,2,29,1
49,30,2,30,23
49,30,3,1,11
49,30,3,2,22
49,30,3,3,6
49,30,3,4,10
49,30,3,5,21
49,30,3,6,3
49,30,3,7,27
49,30,3,8,2
49,30,3,9,29
49,30,3,10,16
49,30,3,11,5
49,30,3,12,9
49,30,3,13,19
49,30,3,14,17
49,30,3,15,26
49,30,3,16,23
49,30,3,17,25
49,30,3,18,7
49,30,3,19,14
49,30,3,20,20
49,30,3,21,15
49,30,3,22,28
49,30,3,23,13
49,30,3,24,30
49,30,3,25,12
49,30,3,26,24
49,30,3,27,18
49,30,3,28,8
49,30,3,29,4
49,30,3,30,1
49,30,4,1,21
49,30,4,2,4
49,30,4,3,8
49,30,4,4,1
49,30,4,5,5
49,30,4,6,23
49,30,4,7,6
49,30,4,8,25
49,30,4,9,22
49,30,4,10,17
49,30,4,11,9
49,30,4,12,19
49,30,4,13,16
49,30,4,14,3
49,30,4,15,11
49,30,4,16,30
49,30,4,17,20
49,30,4,18,10
49,30,4,19,28
49,30,4,20,12
49,30,4,21,2
49,30,4,22,29
49,30,4,23,27
49,30,4,24,15
49,30,4,25,18
49,30,4,26,24
49,30,4,27,7
49,30,4,28,13
49,30,4,29,26
49,30,4,30,14
49,30,5,1,21
49,30,5,2,16
49,30,5,3,6
49,30,5,4,4
49,30,5,5,1
49,30,5,6,24
49,30,5,7,27
49,30,5,8,5
49,30,5,9,20
49,30,5,10,29
49,30,5,11,28
49,30,5,12,25
49,30,5,13,3
49,30,5,14,23
49,30,5,15,13
49,30,5,16,22
49,30,5,17,2
49,30,5,18,26
49,30,5,19,17
49,30,5,20,14
49,30,5,21,7
49,30,5,22,12
49,30,5,23,8
49,30,5,24,9
49,30,5,25,19
49,30,5,26,11
49,30,5,27,30
49,30,5,28,10
49,30,5,29,18
49,30,5,30,15
49,30,6,1,30
49,30,6,2,10
49,30,6,3,20
49,30,6,4,16
49,30,6,5,8
49,30,6,6,13
49,30,6,7,4
49,30,6,8,14
49,30,6,9,25
49,30,6,10,23
49,30,6,11,11
49,30,6,12,22
49,30,6,13,17
49,30,6,14,27
49,30,6,15,18
49,30,6,16,28
49,30,6,17,19
49,30,6,18,21
49,30,6,19,15
49,30,6,20,2
49,30,6,21,29
49,30,6,22,6
49,30,6,23,5
49,30,6,24,3
49,30,6,25,7
49,30,6,26,9
49,30,6,27,12
49,30,6,28,1
49,30,6,29,24
49,30,6,30,26
49,30,7,1,2
49,30,7,2,28
49,30,7,3,21
49,30,7,4,17
49,30,7,5,19
49,30,7,6,16
49,30,7,7,13
49,30,7,8,3
49,30,7,9,26
49,30,7,10,6
49,30,7,11,14
49,30,7,12,24
49,30,7,13,22
49,30,7,14,7
49,30,7,15,20
49,30,7,16,27
49,30,7,17,23
49,30,7,18,8
49,30,7,19,18
49,30,7,20,4
49,30,7,21,11
49,30,7,22,30
49,30,7,23,10
49,30,7,24,25
49,30,7,25,9
49,30,7,26,29
49,30,7,27,5
49,30,7,28,1
49,30,7,29,12
49,30,7,30,15
49,30,8,1,17
49,30,8,2,25
49,30,8,3,15
49,30,8,4,29
49,30,8,5,24
49,30,8,6,7
49,30,8,7,8
49,30,8,8,28
49,30,8,9,20
49,30,8,10,2
49,30,8,11,13
49,30,8,12,16
49,30,8,13,5
49,30,8,14,27
49,30,8,15,26
49,30,8,16,18
49,30,8,17,11
49,30,8,18,22
49,30,8,19,3
49,30,8,20,21
49,30,8,21,23
49,30,8,22,30
49,30,8,23,1
49,30,8,24,12
49,30,8,25,4
49,30,8,26,19
49,30,8,27,10
49,30,8,28,9
49,30,8,29,6
49,30,8,30,14
49,30,9,1,4
49,30,9,2,3
49,30,9,3,9
49,30,9,4,23
49,30,9,5,6
49,30,9,6,27
49,30,9,7,29
49,30,9,8,25
49,30,9,9,19
49,30,9,10,12
49,30,9,11,1
49,30,9,12,21
49,30,9,13,28
49,30,9,14,14
49,30,9,15,18
49,30,9,16,17
49,30,9,17,11
49,30,9,18,5
49,30,9,19,30
49,30,9,20,26
49,30,9,21,16
49,30,9,22,7
49,30,9,23,24
49,30,9,24,22
49,30,9,25,20
49,30,9,26,15
49,30,9,27,10
49,30,9,28,2
49,30,9,29,13
49,30,9,30,8
50,30,1,1,13
50,30,1,2,15
50,30,1,3,27
50,30,1,4,6
50,30,1,5,20
50,30,1,6,26
50,30,1,7,17
50,30,1,8,7
50,30,1,9,24
50,30,1,10,8
50,30,1,11,4
50,30,1,12,12
50,30,1,13,1
50,30,1,14,11
50,30,1,15,2
50,30,1,16,16
50,30,1,17,28
50,30,1,18,22
50,30,1,19,29
50,30,1,20,14
50,30,1,21,5
50,30,1,22,9
50,30,1,23,3
50,30,1,24,21
50,30,1,25,23
50,30,1,26,10
50,30,1,27,30
50,30,1,28,25
50,30,1,29,19
50,30,1,30,18
50,30,2,1,6
50,30,2,2,3
50,30,2,3,24
50,30,2,4,8
50,30,2,5,29
50,30,2,6,13
50,30,2,7,5
50,30,2,8,9
50,30,2,9,2
50,30,2,10,7
50,30,2,11,12
50,30,2,12,22
50,30,2,13,19
50,30,2,14,4
50,30,2,15,30
50,30,2,16,25
50,30,2,17,11
50,30,2,18,28
50,30,2,19,26
50,30,2,20,21
50,30,2,21,20
50,30,2,22,18
50,30,2,23,1
50,30,2,24,10
50,30,2,25,23
50,30,2,26,15
50,30,2,27,16
50,30,2,28,17
50,30,2,29,27
50,30,2,30,14
50,30,3,1,16
50,30,3,2,29
50,30,3,3,27
50,30,3,4,2
50,30,3,5,10
50,30,3,6,6
50,30,3,7,8
50,30,3,8,22
50,30,3,9,4
50,30,3,10,11
50,30,3,11,1
50,30,3,12,13
50,30,3,13,28
50,30,3,14,15
50,30,3,15,20
50,30,3,16,30
50,30,3,17,12
50,30,3,18,24
50,30,3,19,14
50,30,3,20,18
50,30,3,21,7
50,30,3,22,25
50,30,3,23,23
50,30,3,24,26
50,30,3,25,17
50,30,3,26,19
50,30,3,27,9
50,30,3,28,5
50,30,3,29,21
50,30,3,30,3
50,30,4,1,24
50,30,4,2,7
50,30,4,3,13
50,30,4,4,26
50,30,4,5,14
50,30,4,6,8
50,30,4,7,1
50,30,4,8,4
50,30,4,9,23
50,30,4,10,18
50,30,4,11,15
50,30,4,12,27
50,30,4,13,22
50,30,4,14,17
50,30,4,15,9
50,30,4,16,19
50,30,4,17,25
50,30,4,18,6
50,30,4,19,16
50,30,4,20,3
50,30,4,21,2
50,30,4,22,11
50,30,4,23,30
50,30,4,24,12
50,30,4,25,28
50,30,4,26,29
50,30,4,27,10
50,30,4,28,20
50,30,4,29,21
50,30,4,30,5
50,30,5,1,28
50,30,5,2,25
50,30,5,3,3
50,30,5,4,26
50,30,5,5,7
50,30,5,6,12
50,30,5,7,29
50,30,5,8,20
50,30,5,9,27
50,30,5,10,5
50,30,5,11,24
50,30,5,12,1
50,30,5,13,4
50,30,5,14,6
50,30,5,15,8
50,30,5,16,9
50,30,5,17,11
50,30,5,18,19
50,30,5,19,16
50,30,5,20,21
50,30,5,21,18
50,30,5,22,15
50,30,5,23,10
50,30,5,24,30
50,30,5,25,14
50,30,5,26,17
50,30,5,27,2
50,30,5,28,22
50,30,5,29,13
50,30,5,30,23
50,30,6,1,16
50,30,6,2,13
50,30,6,3,4
50,30,6,4,14
50,30,6,5,25
50,30,6,6,23
50,30,6,7,5
50,30,6,8,3
50,30,6,9,7
50,30,6,10,29
50,30,6,11,1
50,30,6,12,24
50,30,6,13,26
50,30,6,14,12
50,30,6,15,9
50,30,6,16,2
50,30,6,17,15
50,30,6,18,21
50,30,6,19,19
50,30,6,20,28
50,30,6,21,18
50,30,6,22,27
50,30,6,23,6
50,30,6,24,11
50,30,6,25,22
50,30,6,26,17
50,30,6,27,8
50,30,6,28,20
50,30,6,29,10
50,30,6,30,30
50,30,7,1,15
50,30,7,2,12
50,30,7,3,3
50,30,7,4,5
50,30,7,5,26
50,30,7,6,1
50,30,7,7,29
50,30,7,8,9
50,30,7,9,25
50,30,7,10,10
50,30,7,11,11
50,30,7,12,30
50,30,7,13,4
50,30,7,14,18
50,30,7,15,8
50,30,7,16,27
50,30,7,17,23
50,30,7,18,20
50,30,7,19,7
50,30,7,20,22
50,30,7,21,14
50,30,7,22,24
50,30,7,23,16
50,30,7,24,13
50,30,7,25,6
50,30,7,26,19
50,30,7,27,17
50,30,7,28,21
50,30,7,29,28
50,30,7,30,2
50,30,8,1,9
50,30,8,2,6
50,30,8,3,14
50,30,8,4,17
50,30,8,5,15
50,30,8,6,12
50,30,8,7,1
50,30,8,8,30
50,30,8,9,21
50,30,8,10,3
50,30,8,11,22
50,30,8,12,27
50,30,8,13,26
50,30,8,14,23
50,30,8,15,5
50,30,8,16,16
50,30,8,17,13
50,30,8,18,2
50,30,8,19,20
50,30,8,20,28
50,30,8,21,24
50,30,8,22,7
50,30,8,23,29
50,30,8,24,8
50,30,8,25,25
50,30,8,26,19
50,30,8,27,10
50,30,8,28,11
50,30,8,29,18
50,30,8,30,4
50,30,9,1,2
50,30,9,2,13
50,30,9,3,8
50,30,9,4,4
50,30,9,5,3
50,30,9,6,9
50,30,9,7,23
50,30,9,8,29
50,30,9,9,27
50,30,9,10,6
50,30,9,11,25
50,30,9,12,19
50,30,9,13,12
50,30,9,14,1
50,30,9,15,14
50,30,9,16,18
50,30,9,17,11
50,30,9,18,17
50,30,9,19,28
50,30,9,20,21
50,30,9,21,22
50,30,9,22,5
50,30,9,23,24
50,30,9,24,7
50,30,9,25,30
50,30,9,26,26
50,30,9,27,16
50,30,9,28,20
50,30,9,29,15
50,30,9,30,10
51,30,1,1,24
51,30,1,2,14
51,30,1,3,5
51,30,1,4,7
51,30,1,5,17
51,30,1,6,26
51,30,1,7,20
51,30,1,8,6
51,30,1,9,9
51,30,1,10,3
51,30,1,11,21
51,30,1,12,23
51,30,1,13,29
51,30,1,14,10
51,30,1,15,30
51,30,1,16,25
51,30,1,17,18
51,30,1,18,19
51,30,1,19,15
51,30,1,20,27
51,30,1,21,13
51,30,1,22,22
51,30,1,23,28
51,30,1,24,16
51,30,1,25,2
51,30,1,26,1
51,30,1,27,11
51,30,1,28,12
51,30,1,29,4
51,30,1,30,8
51,30,2,1,5
51,30,2,2,9
51,30,2,3,2
51,30,2,4,7
51,30,2,5,12
51,30,2,6,22
51,30,2,7,19
51,30,2,8,4
51,30,2,9,30
51,30,2,10,25
51,30,2,11,28
51,30,2,12,8
51,30,2,13,24
51,30,2,14,3
51,30,2,15,6
51,30,2,16,26
51,30,2,17,11
51,30,2,18,21
51,30,2,19,20
51,30,2,20,18
51,30,2,21,1
51,30,2,22,10
51,30,2,23,14
51,30,2,24,27
51,30,2,25,15
51,30,2,26,23
51,30,2,27,16
51,30,2,28,17
51,30,2,29,13
51,30,2,30,29
51,30,3,1,18
51,30,3,2,14
51,30,3,3,24
51,30,3,4,12
51,30,3,5,30
51,30,3,6,13
51,30,3,7,28
51,30,3,8,15
51,30,3,9,20
51,30,3,10,7
51,30,3,11,19
51,30,3,12,9
51,30,3,13,17
51,30,3,14,25
51,30,3,15,23
51,30,3,16,26
51,30,3,17,5
51,30,3,18,16
51,30,3,19,29
51,30,3,20,2
51,30,3,21,27
51,30,3,22,3
51,30,3,23,21
51,30,3,24,10
51,30,3,25,6
51,30,3,26,22
51,30,3,27,11
51,30,3,28,1
51,30,3,29,4
51,30,3,30,8
51,30,4,1,24
51,30,4,2,18
51,30,4,3,7
51,30,4,4,14
51,30,4,5,26
51,30,4,6,13
51,30,4,7,21
51,30,4,8,8
51,30,4,9,4
51,30,4,10,1
51,30,4,11,5
51,30,4,12,23
51,30,4,13,15
51,30,4,14,27
51,30,4,15,22
51,30,4,16,6
51,30,4,17,25
51,30,4,18,17
51,30,4,19,9
51,30,4,20,19
51,30,4,21,16
51,30,4,22,3
51,30,4,23,11
51,30,4,24,2
51,30,4,25,12
51,30,4,26,30
51,30,4,27,20
51,30,4,28,10
51,30,4,29,28
51,30,4,30,29
51,30,5,1,12
51,30,5,2,21
51,30,5,3,16
51,30,5,4,6
51,30,5,5,4
51,30,5,6,1
51,30,5,7,24
51,30,5,8,5
51,30,5,9,20
51,30,5,10,27
51,30,5,11,29
51,30,5,12,23
51,30,5,13,13
51,30,5,14,22
51,30,5,15,2
51,30,5,16,3
51,30,5,17,25
51,30,5,18,28
51,30,5,19,26
51,30,5,20,7
51,30,5,21,17
51,30,5,22,14
51,30,5,23,30
51,30,5,24,10
51,30,5,25,18
51,30,5,26,15
51,30,5,27,11
51,30,5,28,19
51,30,5,29,9
51,30,5,30,8
51,30,6,1,30
51,30,6,2,10
51,30,6,3,20
51,30,6,4,16
51,30,6,5,8
51,30,6,6,13
51,30,6,7,4
51,30,6,8,14
51,30,6,9,25
51,30,6,10,23
51,30,6,11,5
51,30,6,12,11
51,30,6,13,22
51,30,6,14,27
51,30,6,15,17
51,30,6,16,6
51,30,6,17,3
51,30,6,18,7
51,30,6,19,1
51,30,6,20,24
51,30,6,21,26
51,30,6,22,12
51,30,6,23,29
51,30,6,24,9
51,30,6,25,2
51,30,6,26,28
51,30,6,27,15
51,30,6,28,21
51,30,6,29,19
51,30,6,30,18
51,30,7,1,24
51,30,7,2,16
51,30,7,3,13
51,30,7,4,26
51,30,7,5,3
51,30,7,6,19
51,30,7,7,17
51,30,7,8,21
51,30,7,9,28
51,30,7,10,2
51,30,7,11,15
51,30,7,12,12
51,30,7,13,1
51,30,7,14,5
51,30,7,15,29
51,30,7,16,9
51,30,7,17,25
51,30,7,18,10
51,30,7,19,11
51,30,7,20,30
51,30,7,21,4
51,30,7,22,18
51,30,7,23,8
51,30,7,24,23
51,30,7,25,27
51,30,7,26,20
51,30,7,27,7
51,30,7,28,22
51,30,7,29,6
51,30,7,30,14
51,30,8,1,1
51,30,8,2,12
51,30,8,3,30
51,30,8,4,20
51,30,8,5,28
51,30,8,6,15
51,30,8,7,4
51,30,8,8,21
51,30,8,9,23
51,30,8,10,2
51,30,8,11,13
51,30,8,12,16
51,30,8,13,5
51,30,8,14,27
51,30,8,15,26
51,30,8,16,18
51,30,8,17,3
51,30,8,18,22
51,30,8,19,11
51,30,8,20,19
51,30,8,21,10
51,30,8,22,14
51,30,8,23,9
51,30,8,24,6
51,30,8,25,17
51,30,8,26,25
51,30,8,27,29
51,30,8,28,24
51,30,8,29,7
51,30,8,30,8
51,30,9,1,21
51,30,9,2,22
51,30,9,3,24
51,30,9,4,5
51,30,9,5,7
51,30,9,6,30
51,30,9,7,20
51,30,9,8,26
51,30,9,9,2
51,30,9,10,16
51,30,9,11,13
51,30,9,12,8
51,30,9,13,4
51,30,9,14,3
51,30,9,15,15
51,30,9,16,10
51,30,9,17,9
51,30,9,18,23
51,30,9,19,6
51,30,9,20,27
51,30,9,21,1
51,30,9,22,29
51,30,9,23,25
51,30,9,24,12
51,30,9,25,19
51,30,9,26,14
51,30,9,27,11
51,30,9,28,17
51,30,9,29,18
51,30,9,30,28
52,30,1,1,23
52,30,1,2,29
52,30,1,3,14
52,30,1,4,24
52,30,1,5,8
52,30,1,6,4
52,30,1,7,12
52,30,1,8,11
52,30,1,9,1
52,30,1,10,2
52,30,1,11,16
52,30,1,12,28
52,30,1,13,22
52,30,1,14,10
52,30,1,15,30
52,30,1,16,25
52,30,1,17,13
52,30,1,18,18
52,30,1,19,19
52,30,1,20,15
52,30,1,21,27
52,30,1,22,6
52,30,1,23,20
52,30,1,24,26
52,30,1,25,17
52,30,1,26,7
52,30,1,27,5
52,30,1,28,9
52,30,1,29,3
52,30,1,30,21
52,30,2,1,5
52,30,2,2,9
52,30,2,3,2
52,30,2,4,7
52,30,2,5,12
52,30,2,6,22
52,30,2,7,19
52,30,2,8,4
52,30,2,9,30
52,30,2,10,25
52,30,2,11,28
52,30,2,12,11
52,30,2,13,20
52,30,2,14,18
52,30,2,15,10
52,30,2,16,1
52,30,2,17,15
52,30,2,18,23
52,30,2,19,16
52,30,2,20,17
52,30,2,21,27
52,30,2,22,14
52,30,2,23,21
52,30,2,24,26
52,30,2,25,6
52,30,2,26,3
52,30,2,27,24
52,30,2,28,29
52,30,2,29,13
52,30,2,30,8
52,30,3,1,10
52,30,3,2,21
52,30,3,3,3
52,30,3,4,27
52,30,3,5,2
52,30,3,6,29
52,30,3,7,16
52,30,3,8,5
52,30,3,9,9
52,30,3,10,26
52,30,3,11,17
52,30,3,12,19
52,30,3,13,25
52,30,3,14,23
52,30,3,15,18
52,30,3,16,7
52,30,3,17,14
52,30,3,18,24
52,30,3,19,20
52,30,3,20,28
52,30,3,21,15
52,30,3,22,30
52,30,3,23,12
52,30,3,24,13
52,30,3,25,1
52,30,3,26,4
52,30,3,27,8
52,30,3,28,6
52,30,3,29,22
52,30,3,30,11
52,30,4,1,21
52,30,4,2,20
52,30,4,3,10
52,30,4,4,30
52,30,4,5,11
52,30,4,6,12
52,30,4,7,28
52,30,4,8,2
52,30,4,9,3
52,30,4,10,16
52,30,4,11,29
52,30,4,12,24
52,30,4,13,7
52,30,4,14,13
52,30,4,15,26
52,30,4,16,18
52,30,4,17,15
52,30,4,18,27
52,30,4,19,19
52,30,4,20,9
52,30,4,21,17
52,30,4,22,22
52,30,4,23,6
52,30,4,24,25
52,30,4,25,5
52,30,4,26,23
52,30,4,27,1
52,30,4,28,4
52,30,4,29,8
52,30,4,30,14
52,30,5,1,5
52,30,5,2,20
52,30,5,3,27
52,30,5,4,29
52,30,5,5,28
52,30,5,6,25
52,30,5,7,3
52,30,5,8,26
52,30,5,9,7
52,30,5,10,12
52,30,5,11,24
52,30,5,12,1
52,30,5,13,4
52,30,5,14,6
52,30,5,15,16
52,30,5,16,21
52,30,5,17,8
52,30,5,18,9
52,30,5,19,19
52,30,5,20,11
52,30,5,21,18
52,30,5,22,15
52,30,5,23,10
52,30,5,24,30
52,30,5,25,14
52,30,5,26,17
52,30,5,27,2
52,30,5,28,22
52,30,5,29,13
52,30,5,30,23
52,30,6,1,26
52,30,6,2,24
52,30,6,3,1
52,30,6,4,12
52,30,6,5,9
52,30,6,6,15
52,30,6,7,21
52,30,6,8,19
52,30,6,9,28
52,30,6,10,18
52,30,6,11,27
52,30,6,12,17
52,30,6,13,30
52,30,6,14,10
52,30,6,15,20
52,30,6,16,16
52,30,6,17,8
52,30,6,18,22
52,30,6,19,13
52,30,6,20,11
52,30,6,21,4
52,30,6,22,14
52,30,6,23,25
52,30,6,24,23
52,30,6,25,5
52,30,6,26,6
52,30,6,27,3
52,30,6,28,7
52,30,6,29,29
52,30,6,30,2
52,30,7,1,24
52,30,7,2,14
52,30,7,3,6
52,30,7,4,22
52,30,7,5,7
52,30,7,6,20
52,30,7,7,27
52,30,7,8,23
52,30,7,9,8
52,30,7,10,18
52,30,7,11,4
52,30,7,12,11
52,30,7,13,30
52,30,7,14,10
52,30,7,15,25
52,30,7,16,9
52,30,7,17,29
52,30,7,18,5
52,30,7,19,1
52,30,7,20,12
52,30,7,21,2
52,30,7,22,28
52,30,7,23,15
52,30,7,24,21
52,30,7,25,17
52,30,7,26,19
52,30,7,27,3
52,30,7,28,26
52,30,7,29,13
52,30,7,30,16
52,30,8,1,17
52,30,8,2,25
52,30,8,3,15
52,30,8,4,28
52,30,8,5,29
52,30,8,6,24
52,30,8,7,7
52,30,8,8,8
52,30,8,9,20
52,30,8,10,2
52,30,8,11,13
52,30,8,12,16
52,30,8,13,5
52,30,8,14,27
52,30,8,15,26
52,30,8,16,23
52,30,8,17,30
52,30,8,18,21
52,30,8,19,3
52,30,8,20,22
52,30,8,21,1
52,30,8,22,12
52,30,8,23,4
52,30,8,24,18
52,30,8,25,11
52,30,8,26,14
52,30,8,27,6
52,30,8,28,9
52,30,8,29,10
52,30,8,30,19
52,30,9,1,4
52,30,9,2,8
52,30,9,3,13
52,30,9,4,2
52,30,9,5,10
52,30,9,6,15
52,30,9,7,20
52,30,9,8,16
52,30,9,9,7
52,30,9,10,24
52,30,9,11,22
52,30,9,12,26
52,30,9,13,30
52,30,9,14,5
52,30,9,15,11
52,30,9,16,17
52,30,9,17,18
52,30,9,18,14
52,30,9,19,28
52,30,9,20,21
52,30,9,21,12
52,30,9,22,19
52,30,9,23,25
52,30,9,24,29
52,30,9,25,1
52,30,9,26,6
52,30,9,27,27
52,30,9,28,23
52,30,9,29,9
52,30,9,30,3
53,30,1,1,27
53,30,1,2,15
53,30,1,3,13
53,30,1,4,18
53,30,1,5,19
53,30,1,6,25
53,30,1,7,30
53,30,1,8,10
53,30,1,9,22
53,30,1,10,28
53,30,1,11,16
53,30,1,12,2
53,30,1,13,1
53,30,1,14,11
53,30,1,15,12
53,30,1,16,4
53,30,1,17,8
53,30,1,18,24
53,30,1,19,14
53,30,1,20,29
53,30,1,21,23
53,30,1,22,21
53,30,1,23,3
53,30,1,24,5
53,30,1,25,9
53,30,1,26,7
53,30,1,27,17
53,30,1,28,26
53,30,1,29,20
53,30,1,30,6
53,30,2,1,16
53,30,2,2,15
53,30,2,3,23
53,30,2,4,1
53,30,2,5,10
53,30,2,6,20
53,30,2,7,18
53,30,2,8,25
53,30,2,9,30
53,30,2,10,4
53,30,2,11,19
53,30,2,12,22
53,30,2,13,12
53,30,2,14,7
53,30,2,15,2
53,30,2,16,9
53,30,2,17,5
53,30,2,18,13
53,30,2,19,29
53,30,2,20,8
53,30,2,21,24
53,30,2,22,3
53,30,2,23,6
53,30,2,24,28
53,30,2,25,11
53,30,2,26,26
53,30,2,27,21
53,30,2,28,14
53,30,2,29,27
53,30,2,30,17
53,30,3,1,19
53,30,3,2,9
53,30,3,3,5
53,30,3,4,21
53,30,3,5,10
53,30,3,6,3
53,30,3,7,16
53,30,3,8,27
53,30,3,9,29
53,30,3,10,2
53,30,3,11,6
53,30,3,12,22
53,30,3,13,11
53,30,3,14,1
53,30,3,15,4
53,30,3,16,8
53,30,3,17,12
53,30,3,18,30
53,30,3,19,13
53,30,3,20,28
53,30,3,21,15
53,30,3,22,20
53,30,3,23,24
53,30,3,24,14
53,30,3,25,18
53,30,3,26,23
53,30,3,27,25
53,30,3,28,7
53,30,3,29,26
53,30,3,30,17
53,30,4,1,18
53,30,4,2,24
53,30,4,3,7
53,30,4,4,13
53,30,4,5,21
53,30,4,6,26
53,30,4,7,14
53,30,4,8,8
53,30,4,9,4
53,30,4,10,1
53,30,4,11,5
53,30,4,12,23
53,30,4,13,15
53,30,4,14,22
53,30,4,15,6
53,30,4,16,25
53,30,4,17,19
53,30,4,18,9
53,30,4,19,17
53,30,4,20,27
53,30,4,21,29
53,30,4,22,2
53,30,4,23,16
53,30,4,24,3
53,30,4,25,11
53,30,4,26,30
53,30,4,27,20
53,30,4,28,10
53,30,4,29,12
53,30,4,30,28
53,30,5,1,1
53,30,5,2,4
53,30,5,3,6
53,30,5,4,16
53,30,5,5,21
53,30,5,6,15
53,30,5,7,18
53,30,5,8,10
53,30,5,9,11
53,30,5,10,19
53,30,5,11,9
53,30,5,12,30
53,30,5,13,17
53,30,5,14,14
53,30,5,15,8
53,30,5,16,24
53,30,5,17,12
53,30,5,18,7
53,30,5,19,26
53,30,5,20,25
53,30,5,21,3
53,30,5,22,2
53,30,5,23,22
53,30,5,24,13
53,30,5,25,23
53,30,5,26,28
53,30,5,27,29
53,30,5,28,20
53,30,5,29,27
53,30,5,30,5
53,30,6,1,30
53,30,6,2,10
53,30,6,3,20
53,30,6,4,16
53,30,6,5,8
53,30,6,6,13
53,30,6,7,4
53,30,6,8,14
53,30,6,9,11
53,30,6,10,22
53,30,6,11,6
53,30,6,12,5
53,30,6,13,25
53,30,6,14,23
53,30,6,15,24
53,30,6,16,26
53,30,6,17,12
53,30,6,18,1
53,30,6,19,7
53,30,6,20,3
53,30,6,21,29
53,30,6,22,9
53,30,6,23,21
53,30,6,24,19
53,30,6,25,15
53,30,6,26,28
53,30,6,27,2
53,30,6,28,18
53,30,6,29,27
53,30,6,30,17
53,30,7,1,10
53,30,7,2,25
53,30,7,3,9
53,30,7,4,29
53,30,7,5,5
53,30,7,6,12
53,30,7,7,15
53,30,7,8,2
53,30,7,9,28
53,30,7,10,21
53,30,7,11,17
53,30,7,12,19
53,30,7,13,16
53,30,7,14,13
53,30,7,15,3
53,30,7,16,1
53,30,7,17,26
53,30,7,18,6
53,30,7,19,14
53,30,7,20,24
53,30,7,21,22
53,30,7,22,7
53,30,7,23,20
53,30,7,24,27
53,30,7,25,23
53,30,7,26,8
53,30,7,27,18
53,30,7,28,4
53,30,7,29,11
53,30,7,30,30
53,30,8,1,17
53,30,8,2,25
53,30,8,3,15
53,30,8,4,29
53,30,8,5,24
53,30,8,6,7
53,30,8,7,8
53,30,8,8,28
53,30,8,9,20
53,30,8,10,2
53,30,8,11,13
53,30,8,12,16
53,30,8,13,5
53,30,8,14,23
53,30,8,15,30
53,30,8,16,21
53,30,8,17,27
53,30,8,18,26
53,30,8,19,3
53,30,8,20,22
53,30,8,21,18
53,30,8,22,11
53,30,8,23,19
53,30,8,24,10
53,30,8,25,4
53,30,8,26,12
53,30,8,27,1
53,30,8,28,14
53,30,8,29,9
53,30,8,30,6
53,30,9,1,11
53,30,9,2,17
53,30,9,3,5
53,30,9,4,30
53,30,9,5,26
53,30,9,6,16
53,30,9,7,7
53,30,9,8,24
53,30,9,9,22
53,30,9,10,20
53,30,9,11,13
53,30,9,12,8
53,30,9,13,4
53,30,9,14,3
53,30,9,15,2
53,30,9,16,9
53,30,9,17,10
53,30,9,18,15
53,30,9,19,23
53,30,9,20,6
53,30,9,21,27
53,30,9,22,29
53,30,9,23,25
53,30,9,24,19
53,30,9,25,12
53,30,9,26,1
53,30,9,27,21
53,30,9,28,28
53,30,9,29,14
53,30,9,30,18
54,30,1,1,23
54,30,1,2,21
54,30,1,3,3
54,30,1,4,9
54,30,1,5,5
54,30,1,6,14
54,30,1,7,24
54,30,1,8,8
54,30,1,9,4
54,30,1,10,12
54,30,1,11,1
54,30,1,12,11
54,30,1,13,2
54,30,1,14,16
54,30,1,15,29
54,30,1,16,22
54,30,1,17,28
54,30,1,18,10
54,30,1,19,30
54,30,1,20,25
54,30,1,21,13
54,30,1,22,18
54,30,1,23,19
54,30,1,24,15
54,30,1,25,27
54,30,1,26,6
54,30,1,27,20
54,30,1,28,26
54,30,1,29,17
54,30,1,30,7
54,30,2,1,8
54,30,2,2,5
54,30,2,3,9
54,30,2,4,2
54,30,2,5,7
54,30,2,6,12
54,30,2,7,22
54,30,2,8,19
54,30,2,9,4
54,30,2,10,30
54,30,2,11,25
54,30,2,12,28
54,30,2,13,24
54,30,2,14,3
54,30,2,15,6
54,30,2,16,26
54,30,2,17,11
54,30,2,18,21
54,30,2,19,14
54,30,2,20,20
54,30,2,21,18
54,30,2,22,1
54,30,2,23,10
54,30,2,24,27
54,30,2,25,15
54,30,2,26,23
54,30,2,27,16
54,30,2,28,17
54,30,2,29,29
54,30,2,30,13
54,30,3,1,18
54,30,3,2,7
54,30,3,3,14
54,30,3,4,24
54,30,3,5,20
54,30,3,6,28
54,30,3,7,15
54,30,3,8,30
54,30,3,9,12
54,30,3,10,13
54,30,3,11,1
54,30,3,12,4
54,30,3,13,8
54,30,3,14,11
54,30,3,15,22
54,30,3,16,6
54,30,3,17,10
54,30,3,18,2
54,30,3,19,27
54,30,3,20,3
54,30,3,21,21
54,30,3,22,5
54,30,3,23,16
54,30,3,24,29
54,30,3,25,9
54,30,3,26,26
54,30,3,27,17
54,30,3,28,19
54,30,3,29,25
54,30,3,30,23
54,30,4,1,20
54,30,4,2,10
54,30,4,3,28
54,30,4,4,12
54,30,4,5,30
54,30,4,6,11
54,30,4,7,3
54,30,4,8,16
54,30,4,9,2
54,30,4,10,29
54,30,4,11,27
54,30,4,12,17
54,30,4,13,9
54,30,4,14,19
54,30,4,15,25
