participant,game,trial,choice,reward,rewardRateChosen
72,1,8,1,0,0.5613
72,1,9,1,1,0.5613
72,1,10,1,1,0.5613
72,1,11,1,1,0.5613
72,1,12,3,1,0.4699
72,1,13,3,1,0.4699
72,1,14,3,0,0.4699
72,1,15,1,1,0.5613
72,2,1,2,0,0.6904
72,2,2,1,0,0.8168
72,2,3,3,0,0.3914
72,2,4,4,1,0.5137
72,2,5,4,1,0.5137
72,2,6,4,1,0.5137
72,2,7,4,1,0.5137
72,2,8,4,0,0.5137
72,2,9,4,0,0.5137
72,2,10,2,0,0.6904
72,2,11,3,0,0.3914
72,2,12,1,0,0.8168
72,2,13,4,1,0.5137
72,2,14,4,0,0.5137
72,2,15,4,0,0.5137
72,3,1,1,0,0.2483
72,3,2,2,1,0.5009
72,3,3,2,0,0.5009
72,3,4,4,1,0.8499
72,3,5,3,1,0.1646
72,3,6,4,1,0.8499
72,3,7,4,0,0.8499
72,3,8,3,0,0.1646
72,3,9,3,0,0.1646
72,3,10,4,1,0.8499
72,3,11,4,0,0.8499
72,3,12,4,1,0.8499
72,3,13,2,0,0.5009
72,3,14,4,1,0.8499
72,3,15,4,0,0.8499
72,4,1,2,1,0.6026
72,4,2,3,0,0.186
72,4,3,2,0,0.6026
72,4,4,2,0,0.6026
72,4,5,4,1,0.2789
72,4,6,4,1,0.2789
72,4,7,4,1,0.2789
72,4,8,4,1,0.2789
72,4,9,4,0,0.2789
72,4,10,4,1,0.2789
72,4,11,4,1,0.2789
72,4,12,4,1,0.2789
72,4,13,4,1,0.2789
72,4,14,4,0,0.2789
72,4,15,4,1,0.2789
72,5,1,2,1,0.1436
72,5,2,2,1,0.1436
72,5,3,2,0,0.1436
72,5,4,3,0,0.5408
72,5,5,2,0,0.1436
72,5,6,1,1,0.8078
72,5,7,1,0,0.8078
72,5,8,1,0,0.8078
72,5,9,4,1,0.8834
72,5,10,4,1,0.8834
72,5,11,4,1,0.8834
72,5,12,4,1,0.8834
72,5,13,4,1,0.8834
72,5,14,4,1,0.8834
72,5,15,4,1,0.8834
72,6,1,4,1,0.3413
72,6,2,4,1,0.3413
72,6,3,4,0,0.3413
72,6,4,4,0,0.3413
72,6,5,3,1,0.9207
72,6,6,3,1,0.9207
72,6,7,3,1,0.9207
72,6,8,3,1,0.9207
72,6,9,3,1,0.9207
72,6,10,3,1,0.9207
72,6,11,3,1,0.9207
72,6,12,3,1,0.9207
72,6,13,3,1,0.9207
72,6,14,3,1,0.9207
72,6,15,3,1,0.9207
72,7,1,1,1,0.4639
72,7,2,1,1,0.4639
72,7,3,1,1,0.4639
72,7,4,1,1,0.4639
72,7,5,1,0,0.4639
72,7,6,1,0,0.4639
72,7,7,1,1,0.4639
72,7,8,1,1,0.4639
72,7,9,1,1,0.4639
72,7,10,1,1,0.4639
72,7,11,1,1,0.4639
72,7,12,1,1,0.4639
72,7,13,1,1,0.4639
72,7,14,1,0,0.4639
72,7,15,1,1,0.4639
72,8,1,2,1,0.2735
72,8,2,2,1,0.2735
72,8,3,2,1,0.2735
72,8,4,2,1,0.2735
72,8,5,2,1,0.2735
72,8,6,2,0,0.2735
72,8,7,2,1,0.2735
72,8,8,2,1,0.2735
72,8,9,2,1,0.2735
72,8,10,2,1,0.2735
72,8,11,2,1,0.2735
72,8,12,2,1,0.2735
72,8,13,2,1,0.2735
72,8,14,2,1,0.2735
72,8,15,2,1,0.2735
72,9,1,3,1,0.7376
72,9,2,3,1,0.7376
72,9,3,3,1,0.7376
72,9,4,3,1,0.7376
72,9,5,3,1,0.7376
72,9,6,3,1,0.7376
72,9,7,3,1,0.7376
72,9,8,3,1,0.7376
72,9,9,3,0,0.7376
72,9,10,3,1,0.7376
72,9,11,3,1,0.7376
72,9,12,3,1,0.7376
72,9,13,3,1,0.7376
72,9,14,3,1,0.7376
72,9,15,3,1,0.7376
72,10,1,4,1,0.4627
72,10,2,4,1,0.4627
72,10,3,4,0,0.4627
72,10,4,4,1,0.4627
72,10,5,4,0,0.4627
72,10,6,4,1,0.4627
72,10,7,4,1,0.4627
72,10,8,4,0,0.4627
72,10,9,3,1,0.5516
72,10,10,3,1,0.5516
72,10,11,3,1,0.5516
72,10,12,3,1,0.5516
72,10,13,3,1,0.5516
72,10,14,3,1,0.5516
72,10,15,3,1,0.5516
72,11,1,1,0,0.4748
72,11,2,1,1,0.4748
72,11,3,2,0,0.2503
72,11,4,3,0,0.2288
72,11,5,4,1,0.7858
72,11,6,4,1,0.7858
72,11,7,4,1,0.7858
72,11,8,4,1,0.7858
72,11,9,4,1,0.7858
72,11,10,4,1,0.7858
72,11,11,4,1,0.7858
72,11,12,4,1,0.7858
72,11,13,4,1,0.7858
72,11,14,4,1,0.7858
72,11,15,4,0,0.7858
72,12,1,1,0,0.5961
72,12,2,2,1,0.7601
72,12,3,2,1,0.7601
72,12,4,2,1,0.7601
72,12,5,2,0,0.7601
72,12,6,2,1,0.7601
72,12,7,3,0,0.5496
72,12,8,4,1,0.1921
72,12,9,4,1,0.1921
72,12,10,4,1,0.1921
72,12,11,4,1,0.1921
72,12,12,4,1,0.1921
72,12,13,4,1,0.1921
72,12,14,4,1,0.1921
72,12,15,4,1,0.1921
72,13,1,3,0,0.0672
72,13,2,2,0,0.2587
72,13,3,1,0,0.1332
72,13,4,4,0,0.7757
72,13,5,3,0,0.0672
72,13,6,2,0,0.2587
72,13,7,1,0,0.1332
72,13,8,4,0,0.7757
72,13,9,4,0,0.7757
72,13,10,3,0,0.0672
72,13,11,2,1,0.2587
72,13,12,1,0,0.1332
72,13,13,2,1,0.2587
72,13,14,2,1,0.2587
72,13,15,2,1,0.2587
72,14,1,3,1,0.4284
72,14,2,3,0,0.4284
72,14,3,3,1,0.4284
72,14,4,3,1,0.4284
72,14,5,3,1,0.4284
72,14,6,3,0,0.4284
72,14,7,3,1,0.4284
72,14,8,3,0,0.4284
72,14,9,4,0,0.3418
72,14,10,2,0,0.2856
72,14,11,1,1,0.1876
72,14,12,1,0,0.1876
72,14,13,1,1,0.1876
72,14,14,1,1,0.1876
72,14,15,1,1,0.1876
72,15,1,3,1,0.7124
72,15,2,3,0,0.7124
72,15,3,3,1,0.7124
72,15,4,3,1,0.7124
72,15,5,3,1,0.7124
72,15,6,3,1,0.7124
72,15,7,3,1,0.7124
72,15,8,3,1,0.7124
72,15,9,3,1,0.7124
72,15,10,3,1,0.7124
72,15,11,3,0,0.7124
72,15,12,3,1,0.7124
72,15,13,3,0,0.7124
72,15,14,3,1,0.7124
72,15,15,3,0,0.7124
72,16,1,2,0,0.5459
72,16,2,1,1,0.7751
72,16,3,1,0,0.7751
72,16,4,1,1,0.7751
72,16,5,1,1,0.7751
72,16,6,1,1,0.7751
72,16,7,1,1,0.7751
72,16,8,1,0,0.7751
72,16,9,1,0,0.7751
72,16,10,3,1,0.8303
72,16,11,3,1,0.8303
72,16,12,3,1,0.8303
72,16,13,3,0,0.8303
72,16,14,3,0,0.8303
72,16,15,4,0,0.3932
72,17,1,1,1,0.5268
72,17,2,1,0,0.5268
72,17,3,1,1,0.5268
72,17,4,1,0,0.5268
72,17,5,1,0,0.5268
72,17,6,1,0,0.5268
72,17,7,2,0,0.9461
72,17,8,3,1,0.9504
72,17,9,3,0,0.9504
72,17,10,3,1,0.9504
72,17,11,3,0,0.9504
72,17,12,3,0,0.9504
72,17,13,3,1,0.9504
72,17,14,4,0,0.6231
72,17,15,1,0,0.5268
72,18,1,1,0,0.6255
72,18,2,2,0,0.121
72,18,3,3,0,0.398
72,18,4,4,1,0.4216
72,18,5,4,0,0.4216
72,18,6,4,1,0.4216
72,18,7,4,0,0.4216
72,18,8,4,1,0.4216
72,18,9,4,0,0.4216
72,18,10,4,0,0.4216
72,18,11,2,0,0.121
72,18,12,3,0,0.398
72,18,13,2,1,0.121
72,18,14,1,1,0.6255
72,18,15,2,1,0.121
72,19,1,1,1,0.7029
72,19,2,1,1,0.7029
72,19,3,1,1,0.7029
72,19,4,1,0,0.7029
72,19,5,1,1,0.7029
72,19,6,1,0,0.7029
72,19,7,1,0,0.7029
72,19,8,2,1,0.4979
72,19,9,3,1,0.5602
72,19,10,2,1,0.4979
72,19,11,2,0,0.4979
72,19,12,3,1,0.5602
72,19,13,3,1,0.5602
72,19,14,3,0,0.5602
72,19,15,3,1,0.5602
72,20,1,4,0,0.3705
72,20,2,3,0,0.8425
72,20,3,2,0,0.7223
72,20,4,1,0,0.4391
72,20,5,1,0,0.4391
72,20,6,2,0,0.7223
72,20,7,3,1,0.8425
72,20,8,3,0,0.8425
72,20,9,3,0,0.8425
72,20,10,3,1,0.8425
72,20,11,4,1,0.3705
72,20,12,4,0,0.3705
72,20,13,4,1,0.3705
72,20,14,4,1,0.3705
72,20,15,4,0,0.3705
73,1,1,3,1,0.4699
73,1,2,3,1,0.4699
73,1,3,3,1,0.4699
73,1,4,3,1,0.4699
73,1,5,3,1,0.4699
73,1,6,3,1,0.4699
73,1,7,3,1,0.4699
73,1,8,3,1,0.4699
73,1,9,3,1,0.4699
73,1,10,3,1,0.4699
73,1,11,3,1,0.4699
73,1,12,3,1,0.4699
73,1,13,3,0,0.4699
73,1,14,3,1,0.4699
73,1,15,3,0,0.4699
73,2,1,2,1,0.6904
73,2,2,2,1,0.6904
73,2,3,2,1,0.6904
73,2,4,2,1,0.6904
73,2,5,2,1,0.6904
73,2,6,2,0,0.6904
73,2,7,2,1,0.6904
73,2,8,2,0,0.6904
73,2,9,2,1,0.6904
73,2,10,2,1,0.6904
73,2,11,2,0,0.6904
73,2,12,2,1,0.6904
73,2,13,2,1,0.6904
73,2,14,2,0,0.6904
73,2,15,2,0,0.6904
73,3,1,2,0,0.5009
73,3,2,2,1,0.5009
73,3,3,2,0,0.5009
73,3,4,1,1,0.2483
73,3,5,1,1,0.2483
73,3,6,1,1,0.2483
73,3,7,1,1,0.2483
73,3,8,1,1,0.2483
73,3,9,1,1,0.2483
73,3,10,1,1,0.2483
73,3,11,1,1,0.2483
73,3,12,1,0,0.2483
73,3,13,1,0,0.2483
73,3,14,1,1,0.2483
73,3,15,1,1,0.2483
73,4,1,4,0,0.2789
73,4,2,3,1,0.186
73,4,3,3,1,0.186
73,4,4,3,1,0.186
73,4,5,3,1,0.186
73,4,6,3,1,0.186
73,4,7,3,1,0.186
73,4,8,3,1,0.186
73,4,9,3,1,0.186
73,4,10,3,1,0.186
73,4,11,3,0,0.186
73,4,12,3,1,0.186
73,4,13,3,1,0.186
73,4,14,3,1,0.186
73,4,15,3,0,0.186
73,5,1,2,0,0.1436
73,5,2,3,0,0.5408
73,5,3,4,1,0.8834
73,5,4,4,1,0.8834
73,5,5,4,1,0.8834
73,5,6,4,1,0.8834
73,5,7,4,1,0.8834
73,5,8,4,1,0.8834
73,5,9,4,1,0.8834
73,5,10,4,1,0.8834
73,5,11,4,1,0.8834
73,5,12,4,1,0.8834
73,5,13,4,0,0.8834
73,5,14,4,1,0.8834
73,5,15,4,1,0.8834
73,6,1,3,0,0.9207
73,6,2,4,1,0.3413
73,6,3,4,1,0.3413
73,6,4,4,1,0.3413
73,6,5,4,1,0.3413
73,6,6,4,1,0.3413
73,6,7,4,1,0.3413
73,6,8,4,1,0.3413
73,6,9,4,1,0.3413
73,6,10,4,1,0.3413
73,6,11,4,1,0.3413
73,6,12,4,0,0.3413
73,6,13,4,1,0.3413
73,6,14,4,1,0.3413
73,6,15,4,1,0.3413
73,7,1,4,0,0.9397
73,7,2,3,0,0.5923
73,7,3,2,1,0.7912
73,7,4,1,0,0.4639
73,7,5,2,0,0.7912
73,7,6,2,0,0.7912
73,7,7,2,0,0.7912
73,7,8,3,1,0.5923
73,7,9,3,1,0.5923
73,7,10,3,1,0.5923
73,7,11,3,0,0.5923
73,7,12,3,0,0.5923
73,7,13,3,1,0.5923
73,7,14,3,1,0.5923
73,7,15,3,1,0.5923
73,8,1,2,0,0.2735
73,8,2,3,0,0.5196
73,8,3,4,0,0.5523
73,8,4,1,1,0.3714
73,8,5,1,0,0.3714
73,8,6,1,1,0.3714
73,8,7,1,1,0.3714
73,8,8,1,1,0.3714
73,8,9,1,0,0.3714
73,8,10,1,0,0.3714
73,8,11,1,1,0.3714
73,8,12,1,1,0.3714
73,8,13,1,1,0.3714
73,8,14,1,1,0.3714
73,8,15,1,0,0.3714
73,9,1,2,1,0.3648
73,9,2,2,1,0.3648
73,9,3,2,1,0.3648
73,9,4,2,1,0.3648
73,9,5,2,0,0.3648
73,9,6,2,1,0.3648
73,9,7,2,0,0.3648
73,9,8,2,1,0.3648
73,9,9,2,1,0.3648
73,9,10,2,0,0.3648
73,9,11,2,1,0.3648
73,9,12,2,1,0.3648
73,9,13,2,0,0.3648
73,9,14,2,1,0.3648
73,9,15,2,1,0.3648
73,10,1,2,0,0.5876
73,10,2,3,0,0.5516
73,10,3,4,0,0.4627
73,10,4,1,1,0.6305
73,10,5,1,0,0.6305
73,10,6,1,1,0.6305
73,10,7,1,0,0.6305
73,10,8,1,0,0.6305
73,10,9,1,1,0.6305
73,10,10,2,1,0.5876
73,10,11,2,1,0.5876
73,10,12,2,0,0.5876
73,10,13,2,0,0.5876
73,10,14,2,0,0.5876
73,10,15,2,1,0.5876
73,11,1,2,1,0.2503
73,11,2,2,0,0.2503
73,11,3,2,1,0.2503
73,11,4,2,1,0.2503
73,11,5,2,1,0.2503
73,11,6,2,0,0.2503
73,11,7,2,0,0.2503
73,11,8,2,0,0.2503
73,11,9,2,0,0.2503
73,11,10,2,0,0.2503
73,11,11,3,0,0.2288
73,11,12,4,1,0.7858
73,11,13,4,1,0.7858
73,11,14,4,1,0.7858
73,11,15,4,0,0.7858
73,12,1,4,0,0.1921
73,12,2,4,1,0.1921
73,12,3,4,1,0.1921
73,12,4,4,1,0.1921
73,12,5,4,0,0.1921
73,12,6,4,0,0.1921
73,12,7,4,0,0.1921
73,12,8,4,0,0.1921
73,12,9,3,1,0.5496
73,12,10,3,1,0.5496
73,12,11,3,1,0.5496
73,12,12,3,0,0.5496
73,12,13,3,0,0.5496
73,12,14,3,0,0.5496
73,12,15,3,0,0.5496
73,13,1,1,1,0.1332
73,13,2,1,0,0.1332
73,13,3,1,0,0.1332
73,13,4,1,0,0.1332
73,13,5,2,0,0.2587
73,13,6,2,0,0.2587
73,13,7,2,0,0.2587
73,13,8,3,0,0.0672
73,13,9,3,0,0.0672
73,13,10,3,0,0.0672
73,13,11,4,1,0.7757
73,13,12,4,1,0.7757
73,13,13,4,0,0.7757
73,13,14,4,0,0.7757
73,13,15,4,1,0.7757
73,14,1,4,1,0.3418
73,14,2,4,1,0.3418
73,14,3,4,0,0.3418
73,14,4,4,1,0.3418
73,14,5,4,1,0.3418
73,14,6,4,0,0.3418
73,14,7,4,0,0.3418
73,14,8,4,0,0.3418
73,14,9,4,1,0.3418
73,14,10,4,1,0.3418
73,14,11,4,0,0.3418
73,14,12,4,0,0.3418
73,14,13,4,1,0.3418
73,14,14,4,1,0.3418
73,14,15,4,1,0.3418
73,15,1,3,0,0.7124
73,15,2,4,0,0.7755
73,15,3,2,1,0.1321
73,15,4,2,1,0.1321
73,15,5,2,1,0.1321
73,15,6,2,0,0.1321
73,15,7,2,1,0.1321
73,15,8,2,1,0.1321
73,15,9,2,1,0.1321
73,15,10,2,1,0.1321
73,15,11,2,1,0.1321
73,15,12,2,0,0.1321
73,15,13,2,0,0.1321
73,15,14,2,0,0.1321
73,15,15,2,1,0.1321
73,16,1,1,0,0.7751
73,16,2,2,0,0.5459
73,16,3,3,0,0.8303
73,16,4,4,1,0.3932
73,16,5,4,1,0.3932
73,16,6,4,1,0.3932
73,16,7,4,1,0.3932
73,16,8,4,1,0.3932
73,16,9,4,0,0.3932
73,16,10,4,1,0.3932
73,16,11,4,1,0.3932
73,16,12,4,1,0.3932
73,16,13,4,1,0.3932
73,16,14,4,1,0.3932
73,16,15,4,0,0.3932
73,17,1,4,0,0.6231
73,17,2,4,0,0.6231
73,17,3,3,0,0.9504
73,17,4,2,0,0.9461
73,17,5,1,0,0.5268
73,17,6,2,1,0.9461
73,17,7,2,1,0.9461
73,17,8,2,1,0.9461
73,17,9,2,0,0.9461
73,17,10,2,0,0.9461
73,17,11,2,0,0.9461
73,17,12,2,1,0.9461
73,17,13,2,0,0.9461
73,17,14,3,0,0.9504
73,17,15,3,0,0.9504
73,18,1,2,0,0.121
73,18,2,2,0,0.121
73,18,3,2,1,0.121
73,18,4,2,1,0.121
73,18,5,2,1,0.121
73,18,6,2,0,0.121
73,18,7,2,0,0.121
73,18,8,2,0,0.121
73,18,9,2,0,0.121
73,18,10,2,1,0.121
73,18,11,2,0,0.121
73,18,12,2,0,0.121
73,18,13,2,0,0.121
73,18,14,2,0,0.121
73,18,15,2,1,0.121
73,19,1,1,0,0.7029
73,19,2,2,0,0.4979
73,19,3,3,0,0.5602
73,19,4,3,1,0.5602
73,19,5,4,1,0.0978
73,19,6,4,1,0.0978
73,19,7,4,0,0.0978
73,19,8,4,0,0.0978
73,19,9,4,1,0.0978
73,19,10,3,1,0.5602
73,19,11,3,1,0.5602
73,19,12,3,0,0.5602
73,19,13,4,1,0.0978
73,19,14,4,1,0.0978
73,19,15,4,0,0.0978
73,20,1,4,1,0.3705
73,20,2,4,0,0.3705
73,20,3,4,0,0.3705
73,20,4,4,1,0.3705
73,20,5,3,0,0.8425
73,20,6,3,1,0.8425
73,20,7,3,0,0.8425
73,20,8,3,1,0.8425
73,20,9,3,1,0.8425
73,20,10,3,1,0.8425
73,20,11,3,1,0.8425
73,20,12,3,1,0.8425
73,20,13,3,1,0.8425
73,20,14,3,1,0.8425
73,20,15,3,1,0.8425
74,1,1,1,1,0.5613
74,1,2,2,1,0.6017
74,1,3,3,0,0.4699
74,1,4,4,1,0.5235
74,1,5,1,1,0.5613
74,1,6,2,1,0.6017
74,1,7,4,1,0.5235
74,1,8,3,0,0.4699
74,1,9,4,1,0.5235
74,1,10,2,1,0.6017
74,1,11,1,0,0.5613
74,1,12,2,1,0.6017
74,1,13,4,1,0.5235
74,1,14,2,0,0.6017
74,1,15,4,1,0.5235
74,2,1,1,1,0.8168
74,2,2,2,0,0.6904
74,2,3,3,1,0.3914
74,2,4,4,0,0.5137
74,2,5,1,1,0.8168
74,2,6,2,1,0.6904
74,2,7,3,0,0.3914
74,2,8,4,1,0.5137
74,2,9,1,1,0.8168
74,2,10,2,0,0.6904
74,2,11,3,1,0.3914
74,2,12,4,0,0.5137
74,2,13,1,0,0.8168
74,2,14,3,0,0.3914
74,2,15,2,1,0.6904
74,3,1,1,0,0.2483
74,3,2,2,1,0.5009
74,3,3,3,0,0.1646
74,3,4,4,1,0.8499
74,3,5,2,0,0.5009
74,3,6,4,1,0.8499
74,3,7,3,1,0.1646
74,3,8,1,0,0.2483
74,3,9,3,0,0.1646
74,3,10,4,1,0.8499
74,3,11,2,1,0.5009
74,3,12,4,1,0.8499
74,3,13,2,1,0.5009
74,3,14,4,1,0.8499
74,3,15,2,1,0.5009
74,4,1,1,0,0.5482
74,4,2,2,0,0.6026
74,4,3,3,0,0.186
74,4,4,4,0,0.2789
74,4,5,1,0,0.5482
74,4,6,2,0,0.6026
74,4,7,3,1,0.186
74,4,8,4,0,0.2789
74,4,9,3,1,0.186
74,4,10,3,0,0.186
74,4,11,4,0,0.2789
74,4,12,2,1,0.6026
74,4,13,1,0,0.5482
74,4,14,2,1,0.6026
74,4,15,2,0,0.6026
74,5,1,1,1,0.8078
74,5,2,2,1,0.1436
74,5,3,3,0,0.5408
74,5,4,4,0,0.8834
74,5,5,1,0,0.8078
74,5,6,2,1,0.1436
74,5,7,3,1,0.5408
74,5,8,4,0,0.8834
74,5,9,2,0,0.1436
74,5,10,3,0,0.5408
74,5,11,4,0,0.8834
74,5,12,1,1,0.8078
74,5,13,1,1,0.8078
74,5,14,1,0,0.8078
74,5,15,2,1,0.1436
74,6,1,1,0,0.5227
74,6,2,2,0,0.4032
74,6,3,3,1,0.9207
74,6,4,3,1,0.9207
74,6,5,3,1,0.9207
74,6,6,3,1,0.9207
74,6,7,3,1,0.9207
74,6,8,3,1,0.9207
74,6,9,3,1,0.9207
74,6,10,3,1,0.9207
74,6,11,3,1,0.9207
74,6,12,3,1,0.9207
74,6,13,3,1,0.9207
74,6,14,3,1,0.9207
74,6,15,3,1,0.9207
74,7,1,1,1,0.4639
74,7,2,2,0,0.7912
74,7,3,3,1,0.5923
74,7,4,4,0,0.9397
74,7,5,3,0,0.5923
74,7,6,1,1,0.4639
74,7,7,1,1,0.4639
74,7,8,1,1,0.4639
74,7,9,1,0,0.4639
74,7,10,2,0,0.7912
74,7,11,3,1,0.5923
74,7,12,4,1,0.9397
74,7,13,3,1,0.5923
74,7,14,3,1,0.5923
74,7,15,1,1,0.4639
74,8,1,1,0,0.3714
74,8,2,2,0,0.2735
74,8,3,3,0,0.5196
74,8,4,4,0,0.5523
74,8,5,4,1,0.5523
74,8,6,3,0,0.5196
74,8,7,2,0,0.2735
74,8,8,1,0,0.3714
74,8,9,4,0,0.5523
74,8,10,3,0,0.5196
74,8,11,2,0,0.2735
74,8,12,1,0,0.3714
74,8,13,4,1,0.5523
74,8,14,4,1,0.5523
74,8,15,4,1,0.5523
74,9,1,4,1,0.2732
74,9,2,3,1,0.7376
74,9,3,2,0,0.3648
74,9,4,1,0,0.3684
74,9,5,3,1,0.7376
74,9,6,4,1,0.2732
74,9,7,3,1,0.7376
74,9,8,4,1,0.2732
74,9,9,3,1,0.7376
74,9,10,4,0,0.2732
74,9,11,3,0,0.7376
74,9,12,2,0,0.3648
74,9,13,1,1,0.3684
74,9,14,1,1,0.3684
74,9,15,1,1,0.3684
74,10,1,1,1,0.6305
74,10,2,2,0,0.5876
74,10,3,3,1,0.5516
74,10,4,4,0,0.4627
74,10,5,1,1,0.6305
74,10,6,2,1,0.5876
74,10,7,3,1,0.5516
74,10,8,4,0,0.4627
74,10,9,3,1,0.5516
74,10,10,3,1,0.5516
74,10,11,3,1,0.5516
74,10,12,3,1,0.5516
74,10,13,3,1,0.5516
74,10,14,3,0,0.5516
74,10,15,1,1,0.6305
74,11,1,1,0,0.4748
74,11,2,2,1,0.2503
74,11,3,3,1,0.2288
74,11,4,4,1,0.7858
74,11,5,1,0,0.4748
74,11,6,2,1,0.2503
74,11,7,3,1,0.2288
74,11,8,4,1,0.7858
74,11,9,2,1,0.2503
74,11,10,3,1,0.2288
74,11,11,4,1,0.7858
74,11,12,2,1,0.2503
74,11,13,3,1,0.2288
74,11,14,4,1,0.7858
74,11,15,2,1,0.2503
74,12,1,1,1,0.5961
74,12,2,2,0,0.7601
74,12,3,3,1,0.5496
74,12,4,4,0,0.1921
74,12,5,1,0,0.5961
74,12,6,2,1,0.7601
74,12,7,3,0,0.5496
74,12,8,4,1,0.1921
74,12,9,1,0,0.5961
74,12,10,2,0,0.7601
74,12,11,3,0,0.5496
74,12,12,4,1,0.1921
74,12,13,4,1,0.1921
74,12,14,4,1,0.1921
74,12,15,4,1,0.1921
74,13,1,1,1,0.1332
74,13,2,2,1,0.2587
74,13,3,3,0,0.0672
74,13,4,4,0,0.7757
74,13,5,1,0,0.1332
74,13,6,2,1,0.2587
74,13,7,3,1,0.0672
74,13,8,4,0,0.7757
74,13,9,2,1,0.2587
74,13,10,2,1,0.2587
74,13,11,2,0,0.2587
74,13,12,3,1,0.0672
74,13,13,3,1,0.0672
74,13,14,3,1,0.0672
74,13,15,3,1,0.0672
74,14,1,1,0,0.1876
74,14,2,2,1,0.2856
74,14,3,3,1,0.4284
74,14,4,4,0,0.3418
74,14,5,2,1,0.2856
74,14,6,3,0,0.4284
74,14,7,4,1,0.3418
74,14,8,1,0,0.1876
74,14,9,4,0,0.3418
74,14,10,3,0,0.4284
74,14,11,2,1,0.2856
74,14,12,2,0,0.2856
74,14,13,3,1,0.4284
74,14,14,3,1,0.4284
74,14,15,3,0,0.4284
74,15,1,1,1,0.2633
74,15,2,2,1,0.1321
74,15,3,3,0,0.7124
74,15,4,4,0,0.7755
74,15,5,1,1,0.2633
74,15,6,2,1,0.1321
74,15,7,3,0,0.7124
74,15,8,4,0,0.7755
74,15,9,1,0,0.2633
74,15,10,2,1,0.1321
74,15,11,2,0,0.1321
74,15,12,1,1,0.2633
74,15,13,1,1,0.2633
74,15,14,1,0,0.2633
74,15,15,2,1,0.1321
74,16,1,1,0,0.7751
74,16,2,2,0,0.5459
74,16,3,3,1,0.8303
74,16,4,4,1,0.3932
74,16,5,3,0,0.8303
74,16,6,4,1,0.3932
74,16,7,4,0,0.3932
74,16,8,2,0,0.5459
74,16,9,1,1,0.7751
74,16,10,1,0,0.7751
74,16,11,4,1,0.3932
74,16,12,4,1,0.3932
74,16,13,4,1,0.3932
74,16,14,4,1,0.3932
74,16,15,4,1,0.3932
74,17,1,1,0,0.5268
74,17,2,2,0,0.9461
74,17,3,3,0,0.9504
74,17,4,4,0,0.6231
74,17,5,1,1,0.5268
74,17,6,2,0,0.9461
74,17,7,3,0,0.9504
74,17,8,4,0,0.6231
74,17,9,1,1,0.5268
74,17,10,1,1,0.5268
74,17,11,1,1,0.5268
74,17,12,1,1,0.5268
74,17,13,1,1,0.5268
74,17,14,1,1,0.5268
74,17,15,1,1,0.5268
74,18,1,1,1,0.6255
74,18,2,2,1,0.121
74,18,3,3,0,0.398
74,18,4,4,1,0.4216
74,18,5,1,1,0.6255
74,18,6,2,0,0.121
74,18,7,3,1,0.398
74,18,8,4,1,0.4216
74,18,9,4,1,0.4216
74,18,10,4,1,0.4216
74,18,11,4,0,0.4216
74,18,12,1,0,0.6255
74,18,13,1,1,0.6255
74,18,14,1,1,0.6255
74,18,15,1,1,0.6255
74,19,1,1,1,0.7029
74,19,2,2,1,0.4979
74,19,3,3,1,0.5602
74,19,4,4,1,0.0978
74,19,5,1,0,0.7029
74,19,6,2,0,0.4979
74,19,7,3,1,0.5602
74,19,8,4,1,0.0978
74,19,9,3,1,0.5602
74,19,10,3,0,0.5602
74,19,11,4,0,0.0978
74,19,12,4,0,0.0978
74,19,13,3,1,0.5602
74,19,14,3,1,0.5602
74,19,15,3,0,0.5602
74,20,1,1,1,0.4391
74,20,2,2,1,0.7223
74,20,3,3,0,0.8425
74,20,4,4,1,0.3705
74,20,5,1,0,0.4391
74,20,6,2,1,0.7223
74,20,7,3,0,0.8425
74,20,8,4,1,0.3705
74,20,9,4,0,0.3705
74,20,10,2,0,0.7223
74,20,11,2,0,0.7223
74,20,12,3,1,0.8425
74,20,13,3,1,0.8425
74,20,14,3,0,0.8425
74,20,15,1,0,0.4391
75,1,1,2,0,0.6017
75,1,2,3,1,0.4699
75,1,3,3,0,0.4699
75,1,4,4,0,0.5235
75,1,5,2,0,0.6017
75,1,6,2,1,0.6017
75,1,7,2,0,0.6017
75,1,8,3,1,0.4699
75,1,9,3,1,0.4699
75,1,10,1,1,0.5613
75,1,11,1,0,0.5613
75,1,12,3,1,0.4699
75,1,13,3,0,0.4699
75,1,14,2,1,0.6017
75,1,15,2,0,0.6017
75,2,1,4,0,0.5137
75,2,2,4,0,0.5137
75,2,3,4,0,0.5137
75,2,4,4,0,0.5137
75,2,5,1,0,0.8168
75,2,6,2,0,0.6904
75,2,7,2,0,0.6904
75,2,8,2,0,0.6904
75,2,9,2,1,0.6904
75,2,10,3,1,0.3914
75,2,11,3,0,0.3914
75,2,12,3,1,0.3914
75,2,13,3,0,0.3914
75,2,14,3,1,0.3914
75,2,15,3,1,0.3914
75,3,1,2,0,0.5009
75,3,2,2,1,0.5009
75,3,3,2,0,0.5009
75,3,4,3,0,0.1646
75,3,5,1,1,0.2483
75,3,6,1,0,0.2483
75,3,7,2,1,0.5009
75,3,8,3,0,0.1646
75,3,9,2,0,0.5009
75,3,10,4,1,0.8499
75,3,11,4,1,0.8499
