participant,environment,problem,problemOrder,choicePosition,value,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15
11,male,34,15,1,34,34,42,47,84,99,35,73,37,32,24,31,13,30,1,14
11,male,35,19,1,33,33,34,53,84,73,75,57,14,1,56,7,35,6,12,43
11,male,36,26,1,22,22,34,42,81,56,87,54,14,51,26,31,4,2,33,7
11,male,37,45,1,44,44,29,61,55,72,95,71,27,59,56,18,32,19,1,21
11,male,38,25,1,21,21,38,66,63,76,87,72,37,86,80,28,42,30,12,1
11,male,39,32,1,30,30,43,15,74,54,75,97,87,47,44,7,36,19,3,1
11,male,40,29,1,28,28,53,57,77,69,76,34,70,30,1,18,79,29,9,31
11,male,41,41,1,34,34,40,45,63,39,65,44,2,6,5,67,64,25,1,33
11,male,42,28,1,48,48,41,65,81,99,37,72,49,43,26,45,1,6,33,25
11,male,43,9,1,16,16,28,54,59,71,36,85,82,1,84,12,43,45,26,32
11,male,44,23,1,38,38,37,59,74,99,77,86,94,84,46,39,50,26,65,1
11,male,45,4,1,36,36,18,60,43,68,69,31,6,79,1,23,54,44,17,16
11,male,46,3,1,23,23,40,54,50,86,64,25,35,99,34,32,15,6,13,26
11,male,47,7,1,44,44,26,74,93,70,61,54,78,71,43,4,11,19,21,2
11,male,48,5,2,31,42,31,47,49,59,62,66,79,77,99,18,21,45,52,22
11,male,49,46,1,26,26,24,75,83,68,36,27,44,1,20,38,13,64,39,40
11,male,50,21,2,44,19,44,51,63,56,71,93,79,43,24,74,25,1,9,10
12,female,1,8,1,59,59,65,76,96,97,51,33,49,50,17,73,13,6,1,21
12,female,2,24,1,73,73,80,74,70,96,52,3,28,13,1,68,69,21,8,29
12,female,3,45,2,76,57,76,62,60,75,51,20,35,1,74,8,2,14,36,19
12,female,4,44,2,71,56,71,83,70,52,31,67,36,38,1,34,46,3,28,30
12,female,5,25,1,56,56,74,68,78,87,59,13,45,32,55,19,35,1,3,28
12,female,6,28,1,61,61,83,71,99,97,57,37,33,22,13,31,11,48,6,4
12,female,7,39,2,75,53,75,61,83,87,79,86,3,94,65,13,11,1,4,5
12,female,8,23,1,62,62,51,99,64,86,66,31,1,6,12,44,5,57,13,8
12,female,9,30,2,70,55,70,99,72,46,53,35,54,71,57,61,1,44,9,45
12,female,10,19,2,68,51,68,76,67,71,83,78,55,90,1,49,38,2,37,9
12,female,11,5,1,63,63,73,55,67,79,46,66,8,57,12,41,1,49,9,16
12,female,12,1,2,65,51,65,99,69,74,73,68,11,15,30,19,31,26,40,36
12,female,13,22,2,69,49,69,94,80,48,47,11,55,45,1,6,15,2,3,33
12,female,14,18,2,78,59,78,85,80,67,48,14,23,46,38,5,1,10,36,40
12,female,15,29,2,58,46,58,59,66,61,40,44,33,28,34,22,1,10,12,30
12,female,16,9,2,63,40,63,91,60,94,90,38,1,51,47,19,14,28,16,24
12,female,17,38,2,66,58,66,89,62,77,97,84,19,9,1,18,13,8,22,36
12,female,18,37,1,64,64,58,88,92,75,70,25,32,11,45,27,36,1,19,8
12,female,19,21,1,72,72,63,70,98,65,69,40,50,45,31,22,57,1,21,44
12,female,20,31,1,61,61,78,87,96,72,90,94,5,2,1,31,52,14,12,21
12,female,21,20,2,71,55,71,72,65,58,77,64,21,43,49,1,57,2,39,11
12,female,22,46,1,78,78,69,90,92,85,51,35,48,20,82,50,8,1,31,3
12,female,23,47,1,57,57,80,61,65,90,56,64,81,33,29,1,36,31,26,58
12,female,24,40,1,72,72,76,73,88,61,49,80,25,64,94,1,31,17,24,23
12,female,25,27,2,75,43,75,59,92,69,72,27,17,81,4,44,70,18,8,34
12,female,26,15,2,76,59,76,75,80,63,70,64,29,31,22,45,14,2,1,10
12,female,27,4,2,94,50,94,97,81,61,70,39,91,43,12,58,24,1,6,48
12,female,28,2,1,69,69,64,93,67,60,37,17,27,83,10,18,1,32,7,41
12,female,29,16,1,82,82,64,84,73,69,21,8,63,67,1,32,11,20,13,24
12,female,30,6,1,59,59,80,71,99,73,85,41,16,84,1,34,12,18,6,17
12,female,31,3,5,97,65,61,63,53,97,50,32,62,80,58,76,41,42,1,6
12,female,32,33,2,70,55,70,54,99,76,69,93,20,16,15,8,32,23,6,7
12,female,33,36,1,65,65,60,79,75,98,67,42,61,6,33,4,1,24,14,16
12,female,34,17,2,71,58,71,53,62,67,52,36,65,1,18,26,37,21,28,8
12,female,35,35,2,65,55,65,56,86,66,85,31,68,1,33,18,24,11,39,8
12,female,36,26,1,74,74,67,98,66,90,78,31,63,87,64,4,17,27,41,5
12,female,37,7,2,79,52,79,76,66,99,77,72,48,9,20,26,40,1,3,11
12,female,38,14,2,73,54,73,83,67,36,17,21,99,49,46,48,9,15,1,23
12,female,39,42,1,54,54,73,99,79,57,72,93,18,1,29,7,6,14,27,5
12,female,40,41,1,84,84,83,36,89,90,64,80,23,22,1,55,24,21,28,14
12,female,41,48,2,76,48,76,64,88,60,75,70,2,40,13,27,1,24,12,23
12,female,42,11,2,81,48,81,83,79,77,56,58,42,18,1,2,30,22,25,27
12,female,43,10,2,69,48,69,56,76,74,47,70,1,33,85,45,30,35,26,37
12,female,44,50,2,73,49,73,80,22,78,99,20,16,75,26,1,8,28,19,21
12,female,45,43,2,68,49,68,90,45,99,55,82,56,95,39,17,1,10,26,18
12,female,46,49,1,72,72,80,75,81,50,64,99,25,1,6,16,29,26,19,32
12,female,47,12,2,65,35,65,70,67,92,84,18,22,49,45,5,33,38,28,1
12,female,48,34,2,69,51,69,99,83,81,61,11,37,74,27,26,56,7,55,16
12,female,49,32,2,67,62,67,99,98,52,54,22,2,26,34,30,1,24,16,18
12,female,50,13,1,70,70,80,79,89,53,71,64,47,51,26,10,33,1,21,22
12,male,1,20,4,67,37,54,40,67,69,89,74,7,22,83,18,3,30,15,14
12,male,2,12,3,66,36,49,66,64,52,63,97,70,9,42,12,33,32,27,20
12,male,3,4,4,60,33,34,49,60,91,99,41,50,25,9,79,37,17,12,73
12,male,4,25,5,92,42,37,47,53,92,57,79,99,52,49,32,14,9,35,16
12,male,5,48,5,87,39,33,57,42,87,37,58,48,82,71,1,2,21,43,12
12,male,6,39,3,75,23,29,75,63,91,31,48,2,44,70,47,14,24,17,67
12,male,7,38,1,52,52,49,43,79,89,76,44,32,56,35,61,4,50,1,19
12,male,8,43,4,52,30,35,44,52,71,66,48,1,39,45,26,6,16,37,41
12,male,9,42,4,56,20,27,37,56,76,92,99,59,36,39,98,57,1,15,25
12,male,10,1,3,72,16,43,72,95,99,65,42,62,35,63,34,39,1,5,53
12,male,11,36,3,74,24,33,74,60,71,40,80,72,99,53,1,52,21,17,9
12,male,12,16,3,54,32,21,54,80,92,86,47,77,99,41,48,12,6,10,64
12,male,13,9,4,78,41,39,25,78,53,99,63,52,73,12,32,68,8,16,1
12,male,14,45,4,52,9,45,31,52,62,79,73,61,1,50,69,29,7,15,40
12,male,15,33,3,64,20,35,64,69,26,41,97,38,47,78,40,33,9,29,5
12,male,16,14,4,67,25,42,26,67,77,62,57,92,1,32,13,31,18,16,15
12,male,17,24,5,62,20,32,38,52,62,53,59,35,29,1,21,37,4,14,12
12,male,18,2,4,76,27,30,39,76,99,97,53,54,40,28,32,1,44,15,20
12,male,19,10,4,80,47,28,41,80,99,45,69,16,32,72,13,55,1,11,15
12,male,20,34,4,62,33,39,28,62,74,35,92,1,6,22,46,16,44,38,7
12,male,21,22,2,52,27,52,47,61,68,71,41,63,20,40,32,25,60,6,4
12,male,22,13,3,58,60,40,58,54,53,47,87,55,26,19,4,1,46,30,24
12,male,23,8,2,56,16,56,28,38,57,52,47,99,10,72,20,43,37,13,18
12,male,24,31,4,63,23,47,46,63,73,79,55,99,74,18,24,26,20,1,29
12,male,25,28,4,58,27,18,47,58,83,99,67,63,33,17,68,1,25,5,16
12,male,26,35,3,34,31,33,34,48,52,80,55,43,54,1,30,35,24,12,14
12,male,27,19,4,68,17,21,27,68,64,19,51,85,33,83,9,49,1,8,13
12,male,28,11,4,53,19,41,31,53,96,80,69,55,40,48,47,58,45,9,15
12,male,29,26,4,60,21,12,41,60,56,69,71,25,14,40,61,62,24,2,13
12,male,30,3,3,56,28,42,56,55,66,35,74,57,59,1,47,71,19,24,11
12,male,31,37,3,59,45,30,59,49,47,51,93,58,32,99,37,39,27,3,18
12,male,32,15,4,71,25,26,42,71,46,99,95,90,75,45,4,6,1,37,47
12,male,33,5,2,55,29,55,63,59,57,84,81,38,17,3,21,11,15,22,35
12,male,34,32,4,84,34,42,47,84,99,35,73,37,32,24,31,13,30,1,14
12,male,35,21,3,53,33,34,53,84,73,75,57,14,1,56,7,35,6,12,43
12,male,36,47,4,81,22,34,42,81,56,87,54,14,51,26,31,4,2,33,7
12,male,37,27,3,61,44,29,61,55,72,95,71,27,59,56,18,32,19,1,21
12,male,38,23,3,66,21,38,66,63,76,87,72,37,86,80,28,42,30,12,1
12,male,39,17,4,74,30,43,15,74,54,75,97,87,47,44,7,36,19,3,1
12,male,40,6,2,53,28,53,57,77,69,76,34,70,30,1,18,79,29,9,31
12,male,41,7,4,63,34,40,45,63,39,65,44,2,6,5,67,64,25,1,33
12,male,42,50,1,48,48,41,65,81,99,37,72,49,43,26,45,1,6,33,25
12,male,43,18,4,59,16,28,54,59,71,36,85,82,1,84,12,43,45,26,32
12,male,44,41,3,59,38,37,59,74,99,77,86,94,84,46,39,50,26,65,1
12,male,45,40,3,60,36,18,60,43,68,69,31,6,79,1,23,54,44,17,16
12,male,46,30,3,54,23,40,54,50,86,64,25,35,99,34,32,15,6,13,26
12,male,47,46,3,74,44,26,74,93,70,61,54,78,71,43,4,11,19,21,2
12,male,48,44,5,59,42,31,47,49,59,62,66,79,77,99,18,21,45,52,22
12,male,49,29,3,75,26,24,75,83,68,36,27,44,1,20,38,13,64,39,40
12,male,50,49,3,51,19,44,51,63,56,71,93,79,43,24,74,25,1,9,10
13,female,1,45,4,96,59,65,76,96,97,51,33,49,50,17,73,13,6,1,21
13,female,2,41,2,80,73,80,74,70,96,52,3,28,13,1,68,69,21,8,29
13,female,3,10,5,75,57,76,62,60,75,51,20,35,1,74,8,2,14,36,19
13,female,4,28,3,83,56,71,83,70,52,31,67,36,38,1,34,46,3,28,30
13,female,5,12,4,78,56,74,68,78,87,59,13,45,32,55,19,35,1,3,28
13,female,6,34,2,83,61,83,71,99,97,57,37,33,22,13,31,11,48,6,4
13,female,7,25,4,83,53,75,61,83,87,79,86,3,94,65,13,11,1,4,5
13,female,8,36,3,99,62,51,99,64,86,66,31,1,6,12,44,5,57,13,8
13,female,9,24,3,99,55,70,99,72,46,53,35,54,71,57,61,1,44,9,45
13,female,10,35,6,83,51,68,76,67,71,83,78,55,90,1,49,38,2,37,9
13,female,11,13,5,79,63,73,55,67,79,46,66,8,57,12,41,1,49,9,16
13,female,12,8,3,99,51,65,99,69,74,73,68,11,15,30,19,31,26,40,36
13,female,13,4,3,94,49,69,94,80,48,47,11,55,45,1,6,15,2,3,33
13,female,14,39,3,85,59,78,85,80,67,48,14,23,46,38,5,1,10,36,40
13,female,15,19,15,30,46,58,59,66,61,40,44,33,28,34,22,1,10,12,30
13,female,16,29,3,91,40,63,91,60,94,90,38,1,51,47,19,14,28,16,24
13,female,17,47,3,89,58,66,89,62,77,97,84,19,9,1,18,13,8,22,36
13,female,18,17,3,88,64,58,88,92,75,70,25,32,11,45,27,36,1,19,8
13,female,19,43,4,98,72,63,70,98,65,69,40,50,45,31,22,57,1,21,44
13,female,20,15,2,78,61,78,87,96,72,90,94,5,2,1,31,52,14,12,21
13,female,21,20,6,77,55,71,72,65,58,77,64,21,43,49,1,57,2,39,11
13,female,22,26,3,90,78,69,90,92,85,51,35,48,20,82,50,8,1,31,3
13,female,23,30,2,80,57,80,61,65,90,56,64,81,33,29,1,36,31,26,58
13,female,24,7,1,72,72,76,73,88,61,49,80,25,64,94,1,31,17,24,23
13,female,25,16,2,75,43,75,59,92,69,72,27,17,81,4,44,70,18,8,34
13,female,26,44,4,80,59,76,75,80,63,70,64,29,31,22,45,14,2,1,10
13,female,27,48,2,94,50,94,97,81,61,70,39,91,43,12,58,24,1,6,48
13,female,28,1,3,93,69,64,93,67,60,37,17,27,83,10,18,1,32,7,41
13,female,29,22,1,82,82,64,84,73,69,21,8,63,67,1,32,11,20,13,24
13,female,30,42,2,80,59,80,71,99,73,85,41,16,84,1,34,12,18,6,17
13,female,31,38,5,97,65,61,63,53,97,50,32,62,80,58,76,41,42,1,6
13,female,32,14,4,99,55,70,54,99,76,69,93,20,16,15,8,32,23,6,7
13,female,33,2,3,79,65,60,79,75,98,67,42,61,6,33,4,1,24,14,16
13,female,34,32,2,71,58,71,53,62,67,52,36,65,1,18,26,37,21,28,8
13,female,35,9,4,86,55,65,56,86,66,85,31,68,1,33,18,24,11,39,8
13,female,36,5,3,98,74,67,98,66,90,78,31,63,87,64,4,17,27,41,5
13,female,37,49,5,99,52,79,76,66,99,77,72,48,9,20,26,40,1,3,11
13,female,38,50,3,83,54,73,83,67,36,17,21,99,49,46,48,9,15,1,23
13,female,39,27,3,99,54,73,99,79,57,72,93,18,1,29,7,6,14,27,5
13,female,40,3,1,84,84,83,36,89,90,64,80,23,22,1,55,24,21,28,14
13,female,41,46,4,88,48,76,64,88,60,75,70,2,40,13,27,1,24,12,23
13,female,42,18,2,81,48,81,83,79,77,56,58,42,18,1,2,30,22,25,27
13,female,43,11,4,76,48,69,56,76,74,47,70,1,33,85,45,30,35,26,37
13,female,44,21,3,80,49,73,80,22,78,99,20,16,75,26,1,8,28,19,21
13,female,45,33,3,90,49,68,90,45,99,55,82,56,95,39,17,1,10,26,18
13,female,46,40,4,81,72,80,75,81,50,64,99,25,1,6,16,29,26,19,32
13,female,47,37,5,92,35,65,70,67,92,84,18,22,49,45,5,33,38,28,1
13,female,48,31,3,99,51,69,99,83,81,61,11,37,74,27,26,56,7,55,16
13,female,49,6,3,99,62,67,99,98,52,54,22,2,26,34,30,1,24,16,18
13,female,50,23,2,80,70,80,79,89,53,71,64,47,51,26,10,33,1,21,22
13,male,1,40,5,69,37,54,40,67,69,89,74,7,22,83,18,3,30,15,14
13,male,2,49,7,97,36,49,66,64,52,63,97,70,9,42,12,33,32,27,20
13,male,3,17,5,91,33,34,49,60,91,99,41,50,25,9,79,37,17,12,73
13,male,4,45,5,92,42,37,47,53,92,57,79,99,52,49,32,14,9,35,16
13,male,5,8,5,87,39,33,57,42,87,37,58,48,82,71,1,2,21,43,12
13,male,6,30,3,75,23,29,75,63,91,31,48,2,44,70,47,14,24,17,67
13,male,7,43,4,79,52,49,43,79,89,76,44,32,56,35,61,4,50,1,19
13,male,8,14,10,45,30,35,44,52,71,66,48,1,39,45,26,6,16,37,41
13,male,9,11,6,92,20,27,37,56,76,92,99,59,36,39,98,57,1,15,25
13,male,10,25,4,95,16,43,72,95,99,65,42,62,35,63,34,39,1,5,53
13,male,11,9,7,80,24,33,74,60,71,40,80,72,99,53,1,52,21,17,9
13,male,12,28,4,80,32,21,54,80,92,86,47,77,99,41,48,12,6,10,64
13,male,13,26,6,99,41,39,25,78,53,99,63,52,73,12,32,68,8,16,1
13,male,14,24,6,79,9,45,31,52,62,79,73,61,1,50,69,29,7,15,40
13,male,15,20,7,97,20,35,64,69,26,41,97,38,47,78,40,33,9,29,5
13,male,16,38,5,77,25,42,26,67,77,62,57,92,1,32,13,31,18,16,15
13,male,17,33,7,59,20,32,38,52,62,53,59,35,29,1,21,37,4,14,12
13,male,18,27,5,99,27,30,39,76,99,97,53,54,40,28,32,1,44,15,20
13,male,19,3,4,80,47,28,41,80,99,45,69,16,32,72,13,55,1,11,15
13,male,20,32,7,92,33,39,28,62,74,35,92,1,6,22,46,16,44,38,7
13,male,21,47,4,61,27,52,47,61,68,71,41,63,20,40,32,25,60,6,4
13,male,22,37,7,87,60,40,58,54,53,47,87,55,26,19,4,1,46,30,24
13,male,23,18,8,99,16,56,28,38,57,52,47,99,10,72,20,43,37,13,18
13,male,24,10,5,73,23,47,46,63,73,79,55,99,74,18,24,26,20,1,29
13,male,25,13,5,83,27,18,47,58,83,99,67,63,33,17,68,1,25,5,16
13,male,26,22,6,80,31,33,34,48,52,80,55,43,54,1,30,35,24,12,14
13,male,27,35,8,85,17,21,27,68,64,19,51,85,33,83,9,49,1,8,13
13,male,28,1,5,96,19,41,31,53,96,80,69,55,40,48,47,58,45,9,15
13,male,29,44,6,69,21,12,41,60,56,69,71,25,14,40,61,62,24,2,13
13,male,30,12,4,55,28,42,56,55,66,35,74,57,59,1,47,71,19,24,11
13,male,31,16,7,93,45,30,59,49,47,51,93,58,32,99,37,39,27,3,18
13,male,32,39,6,99,25,26,42,71,46,99,95,90,75,45,4,6,1,37,47
13,male,33,21,6,84,29,55,63,59,57,84,81,38,17,3,21,11,15,22,35
13,male,34,41,4,84,34,42,47,84,99,35,73,37,32,24,31,13,30,1,14
13,male,35,15,4,84,33,34,53,84,73,75,57,14,1,56,7,35,6,12,43
13,male,36,34,4,81,22,34,42,81,56,87,54,14,51,26,31,4,2,33,7
13,male,37,36,5,72,44,29,61,55,72,95,71,27,59,56,18,32,19,1,21
13,male,38,5,5,76,21,38,66,63,76,87,72,37,86,80,28,42,30,12,1
13,male,39,29,4,74,30,43,15,74,54,75,97,87,47,44,7,36,19,3,1
13,male,40,6,6,76,28,53,57,77,69,76,34,70,30,1,18,79,29,9,31
13,male,41,48,4,63,34,40,45,63,39,65,44,2,6,5,67,64,25,1,33
13,male,42,2,4,81,48,41,65,81,99,37,72,49,43,26,45,1,6,33,25
13,male,43,23,5,71,16,28,54,59,71,36,85,82,1,84,12,43,45,26,32
13,male,44,46,4,74,38,37,59,74,99,77,86,94,84,46,39,50,26,65,1
13,male,45,50,5,68,36,18,60,43,68,69,31,6,79,1,23,54,44,17,16
13,male,46,7,5,86,23,40,54,50,86,64,25,35,99,34,32,15,6,13,26
13,male,47,42,4,93,44,26,74,93,70,61,54,78,71,43,4,11,19,21,2
13,male,48,19,6,62,42,31,47,49,59,62,66,79,77,99,18,21,45,52,22
13,male,49,31,4,83,26,24,75,83,68,36,27,44,1,20,38,13,64,39,40
13,male,50,4,6,71,19,44,51,63,56,71,93,79,43,24,74,25,1,9,10
14,female,1,23,3,76,59,65,76,96,97,51,33,49,50,17,73,13,6,1,21
14,female,2,34,1,73,73,80,74,70,96,52,3,28,13,1,68,69,21,8,29
14,female,3,21,2,76,57,76,62,60,75,51,20,35,1,74,8,2,14,36,19
14,female,4,38,2,71,56,71,83,70,52,31,67,36,38,1,34,46,3,28,30
14,female,5,33,2,74,56,74,68,78,87,59,13,45,32,55,19,35,1,3,28
14,female,6,44,1,61,61,83,71,99,97,57,37,33,22,13,31,11,48,6,4
14,female,7,50,2,75,53,75,61,83,87,79,86,3,94,65,13,11,1,4,5
14,female,8,5,3,99,62,51,99,64,86,66,31,1,6,12,44,5,57,13,8
14,female,9,1,2,70,55,70,99,72,46,53,35,54,71,57,61,1,44,9,45
14,female,10,29,2,68,51,68,76,67,71,83,78,55,90,1,49,38,2,37,9
14,female,11,19,2,73,63,73,55,67,79,46,66,8,57,12,41,1,49,9,16
14,female,12,37,3,99,51,65,99,69,74,73,68,11,15,30,19,31,26,40,36
14,female,13,18,3,94,49,69,94,80,48,47,11,55,45,1,6,15,2,3,33
14,female,14,12,2,78,59,78,85,80,67,48,14,23,46,38,5,1,10,36,40
14,female,15,10,7,44,46,58,59,66,61,40,44,33,28,34,22,1,10,12,30
14,female,16,15,3,91,40,63,91,60,94,90,38,1,51,47,19,14,28,16,24
14,female,17,7,3,89,58,66,89,62,77,97,84,19,9,1,18,13,8,22,36
14,female,18,6,3,88,64,58,88,92,75,70,25,32,11,45,27,36,1,19,8
14,female,19,39,1,72,72,63,70,98,65,69,40,50,45,31,22,57,1,21,44
14,female,20,14,2,78,61,78,87,96,72,90,94,5,2,1,31,52,14,12,21
14,female,21,9,6,77,55,71,72,65,58,77,64,21,43,49,1,57,2,39,11
14,female,22,17,1,78,78,69,90,92,85,51,35,48,20,82,50,8,1,31,3
14,female,23,43,8,81,57,80,61,65,90,56,64,81,33,29,1,36,31,26,58
14,female,24,48,1,72,72,76,73,88,61,49,80,25,64,94,1,31,17,24,23
14,female,25,3,2,75,43,75,59,92,69,72,27,17,81,4,44,70,18,8,34
14,female,26,46,2,76,59,76,75,80,63,70,64,29,31,22,45,14,2,1,10
14,female,27,4,2,94,50,94,97,81,61,70,39,91,43,12,58,24,1,6,48
14,female,28,2,3,93,69,64,93,67,60,37,17,27,83,10,18,1,32,7,41
14,female,29,30,3,84,82,64,84,73,69,21,8,63,67,1,32,11,20,13,24
14,female,30,26,2,80,59,80,71,99,73,85,41,16,84,1,34,12,18,6,17
14,female,31,35,5,97,65,61,63,53,97,50,32,62,80,58,76,41,42,1,6
14,female,32,40,2,70,55,70,54,99,76,69,93,20,16,15,8,32,23,6,7
14,female,33,28,3,79,65,60,79,75,98,67,42,61,6,33,4,1,24,14,16
14,female,34,45,15,8,58,71,53,62,67,52,36,65,1,18,26,37,21,28,8
14,female,35,47,4,86,55,65,56,86,66,85,31,68,1,33,18,24,11,39,8
14,female,36,16,1,74,74,67,98,66,90,78,31,63,87,64,4,17,27,41,5
14,female,37,31,2,79,52,79,76,66,99,77,72,48,9,20,26,40,1,3,11
14,female,38,41,2,73,54,73,83,67,36,17,21,99,49,46,48,9,15,1,23
14,female,39,25,1,54,54,73,99,79,57,72,93,18,1,29,7,6,14,27,5
14,female,40,13,1,84,84,83,36,89,90,64,80,23,22,1,55,24,21,28,14
14,female,41,36,2,76,48,76,64,88,60,75,70,2,40,13,27,1,24,12,23
14,female,42,20,2,81,48,81,83,79,77,56,58,42,18,1,2,30,22,25,27
14,female,43,49,4,76,48,69,56,76,74,47,70,1,33,85,45,30,35,26,37
14,female,44,42,2,73,49,73,80,22,78,99,20,16,75,26,1,8,28,19,21
14,female,45,24,3,90,49,68,90,45,99,55,82,56,95,39,17,1,10,26,18
14,female,46,27,1,72,72,80,75,81,50,64,99,25,1,6,16,29,26,19,32
14,female,47,11,3,70,35,65,70,67,92,84,18,22,49,45,5,33,38,28,1
14,female,48,8,3,99,51,69,99,83,81,61,11,37,74,27,26,56,7,55,16
14,female,49,32,2,67,62,67,99,98,52,54,22,2,26,34,30,1,24,16,18
14,female,50,22,2,80,70,80,79,89,53,71,64,47,51,26,10,33,1,21,22
14,male,1,31,6,89,37,54,40,67,69,89,74,7,22,83,18,3,30,15,14
14,male,2,33,7,97,36,49,66,64,52,63,97,70,9,42,12,33,32,27,20
14,male,3,27,5,91,33,34,49,60,91,99,41,50,25,9,79,37,17,12,73
14,male,5,21,5,87,39,33,57,42,87,37,58,48,82,71,1,2,21,43,12
14,male,6,32,3,75,23,29,75,63,91,31,48,2,44,70,47,14,24,17,67
14,male,7,50,4,79,52,49,43,79,89,76,44,32,56,35,61,4,50,1,19
14,male,8,9,5,71,30,35,44,52,71,66,48,1,39,45,26,6,16,37,41
14,male,9,40,5,76,20,27,37,56,76,92,99,59,36,39,98,57,1,15,25
14,male,10,15,3,72,16,43,72,95,99,65,42,62,35,63,34,39,1,5,53
14,male,11,26,3,74,24,33,74,60,71,40,80,72,99,53,1,52,21,17,9
14,male,12,17,4,80,32,21,54,80,92,86,47,77,99,41,48,12,6,10,64
14,male,15,20,7,97,20,35,64,69,26,41,97,38,47,78,40,33,9,29,5
14,male,16,13,5,77,25,42,26,67,77,62,57,92,1,32,13,31,18,16,15
14,male,17,8,15,12,20,32,38,52,62,53,59,35,29,1,21,37,4,14,12
14,male,18,5,4,76,27,30,39,76,99,97,53,54,40,28,32,1,44,15,20
14,male,19,14,4,80,47,28,41,80,99,45,69,16,32,72,13,55,1,11,15
14,male,20,29,4,62,33,39,28,62,74,35,92,1,6,22,46,16,44,38,7
14,male,21,30,6,71,27,52,47,61,68,71,41,63,20,40,32,25,60,6,4
14,male,22,7,7,87,60,40,58,54,53,47,87,55,26,19,4,1,46,30,24
14,male,23,6,8,99,16,56,28,38,57,52,47,99,10,72,20,43,37,13,18
14,male,24,41,5,73,23,47,46,63,73,79,55,99,74,18,24,26,20,1,29
14,male,25,25,5,83,27,18,47,58,83,99,67,63,33,17,68,1,25,5,16
14,male,26,23,6,80,31,33,34,48,52,80,55,43,54,1,30,35,24,12,14
14,male,28,11,5,96,19,41,31,53,96,80,69,55,40,48,47,58,45,9,15
14,male,29,4,7,71,21,12,41,60,56,69,71,25,14,40,61,62,24,2,13
14,male,30,22,7,74,28,42,56,55,66,35,74,57,59,1,47,71,19,24,11
14,male,31,47,7,93,45,30,59,49,47,51,93,58,32,99,37,39,27,3,18
14,male,32,18,4,71,25,26,42,71,46,99,95,90,75,45,4,6,1,37,47
14,male,33,1,6,84,29,55,63,59,57,84,81,38,17,3,21,11,15,22,35
14,male,34,38,4,84,34,42,47,84,99,35,73,37,32,24,31,13,30,1,14
14,male,35,12,4,84,33,34,53,84,73,75,57,14,1,56,7,35,6,12,43
14,male,36,45,6,87,22,34,42,81,56,87,54,14,51,26,31,4,2,33,7
14,male,37,3,5,72,44,29,61,55,72,95,71,27,59,56,18,32,19,1,21
14,male,38,34,5,76,21,38,66,63,76,87,72,37,86,80,28,42,30,12,1
14,male,39,43,4,74,30,43,15,74,54,75,97,87,47,44,7,36,19,3,1
14,male,40,42,4,77,28,53,57,77,69,76,34,70,30,1,18,79,29,9,31
14,male,41,16,11,67,34,40,45,63,39,65,44,2,6,5,67,64,25,1,33
14,male,42,46,4,81,48,41,65,81,99,37,72,49,43,26,45,1,6,33,25
14,male,43,37,5,71,16,28,54,59,71,36,85,82,1,84,12,43,45,26,32
14,male,44,35,4,74,38,37,59,74,99,77,86,94,84,46,39,50,26,65,1
14,male,46,36,5,86,23,40,54,50,86,64,25,35,99,34,32,15,6,13,26
14,male,47,49,3,74,44,26,74,93,70,61,54,78,71,43,4,11,19,21,2
14,male,48,10,8,79,42,31,47,49,59,62,66,79,77,99,18,21,45,52,22
14,male,49,24,3,75,26,24,75,83,68,36,27,44,1,20,38,13,64,39,40
14,male,50,44,6,71,19,44,51,63,56,71,93,79,43,24,74,25,1,9,10
15,female,1,16,4,96,59,65,76,96,97,51,33,49,50,17,73,13,6,1,21
15,female,2,19,5,96,73,80,74,70,96,52,3,28,13,1,68,69,21,8,29
15,female,3,4,14,36,57,76,62,60,75,51,20,35,1,74,8,2,14,36,19
15,female,4,20,3,83,56,71,83,70,52,31,67,36,38,1,34,46,3,28,30
15,female,5,39,4,78,56,74,68,78,87,59,13,45,32,55,19,35,1,3,28
15,female,6,22,4,99,61,83,71,99,97,57,37,33,22,13,31,11,48,6,4
15,female,7,5,4,83,53,75,61,83,87,79,86,3,94,65,13,11,1,4,5
15,female,8,25,3,99,62,51,99,64,86,66,31,1,6,12,44,5,57,13,8
15,female,9,45,3,99,55,70,99,72,46,53,35,54,71,57,61,1,44,9,45
15,female,10,40,6,83,51,68,76,67,71,83,78,55,90,1,49,38,2,37,9
15,female,11,18,5,79,63,73,55,67,79,46,66,8,57,12,41,1,49,9,16
15,female,12,36,3,99,51,65,99,69,74,73,68,11,15,30,19,31,26,40,36
15,female,13,26,3,94,49,69,94,80,48,47,11,55,45,1,6,15,2,3,33
15,female,14,30,3,85,59,78,85,80,67,48,14,23,46,38,5,1,10,36,40
15,female,15,50,15,30,46,58,59,66,61,40,44,33,28,34,22,1,10,12,30
15,female,16,34,3,91,40,63,91,60,94,90,38,1,51,47,19,14,28,16,24
15,female,17,31,3,89,58,66,89,62,77,97,84,19,9,1,18,13,8,22,36
15,female,18,12,3,88,64,58,88,92,75,70,25,32,11,45,27,36,1,19,8
15,female,19,8,4,98,72,63,70,98,65,69,40,50,45,31,22,57,1,21,44
