participant,problemLength,problem,choicePosition,confidence,presentationOrder,value1,value2,value3,value4,value5
17,5,7,1,7,30,90.6,57.93,36.22,47.47,72.58
17,5,8,5,1,11,75.33,71.0,73.57,13.4,6.67
17,5,9,5,1,36,1.6,84.14,28.73,10.6,21.34
17,5,10,5,1,4,42.62,88.69,59.69,50.12,19.12
17,5,11,2,7,3,47.82,86.43,79.5,1.09,22.96
17,5,12,5,1,17,40.69,64.4,20.55,35.77,24.26
17,5,13,2,5,24,41.56,81.14,15.1,29.74,40.65
17,5,14,5,1,25,16.7,79.29,44.57,3.28,72.47
17,5,15,5,1,15,26.96,82.33,72.0,53.6,79.91
17,5,16,2,7,29,38.94,87.86,60.85,23.82,18.41
17,5,17,3,9,27,21.58,38.91,99.33,8.09,25.73
17,5,18,5,1,9,10.19,32.5,60.65,24.1,1.96
17,5,19,5,1,13,4.28,59.75,63.31,10.15,46.28
17,5,20,5,1,18,81.06,8.23,84.36,54.35,27.14
17,5,21,3,8,40,62.95,56.27,99.72,49.44,22.11
17,5,22,3,8,21,79.27,20.71,91.32,48.54,40.19
17,5,23,3,8,35,23.29,18.97,94.04,19.48,16.74
17,5,24,5,1,12,55.75,47.9,75.58,71.25,66.86
17,5,25,5,9,7,32.2,12.46,35.46,42.2,39.75
17,5,26,5,1,32,24.08,0.51,17.78,79.51,67.9
17,5,27,4,7,2,4.06,29.95,44.94,75.46,19.64
17,5,28,4,6,1,36.77,55.08,53.56,68.71,11.83
17,5,29,4,7,28,20.1,30.46,4.03,77.66,17.1
17,5,30,4,9,19,59.93,73.74,57.24,96.09,8.58
17,5,31,4,7,31,66.99,0.61,11.28,90.36,15.49
17,5,32,4,8,37,54.21,16.72,3.2,94.74,26.35
17,5,33,5,9,22,65.68,4.26,62.89,54.59,97.3
17,5,34,5,9,33,43.71,70.63,22.08,52.41,80.06
17,5,35,5,9,38,16.26,45.62,18.84,59.7,82.0
17,5,36,5,9,10,78.69,11.41,14.97,44.7,87.95
17,5,37,5,8,5,64.86,24.37,61.51,18.96,85.23
17,5,38,5,9,20,7.95,21.81,3.95,26.67,67.8
17,5,39,5,9,8,38.87,67.67,55.2,12.99,87.42
17,5,40,5,9,6,56.89,29.93,38.25,12.07,85.33
17,10,1,1,6,19,97.47,40.22,51.55,51.02,59.36
17,10,2,10,1,25,85.56,20.49,47.81,38.13,42.42
17,10,3,1,9,28,99.55,94.77,17.22,37.31,34.97
17,10,4,10,1,37,65.85,56.09,40.85,13.95,42.12
17,10,5,10,1,36,65.09,86.18,18.31,5.58,32.32
17,10,6,10,1,16,87.5,89.26,1.7,51.66,4.18
17,10,7,2,8,5,26.17,98.8,66.31,46.15,28.85
17,10,8,2,6,9,13.03,95.84,45.74,57.76,83.81
17,10,9,10,1,33,77.08,73.87,84.07,2.58,41.25
17,10,10,10,1,13,33.25,59.52,87.56,19.9,35.55
17,10,11,5,1,35,64.13,14.49,99.28,77.71,93.54
17,10,12,10,1,32,65.29,72.92,89.05,33.29,73.82
17,10,13,10,1,18,81.78,14.59,72.99,97.31,78.06
17,10,14,10,1,26,0.17,23.8,7.96,99.58,93.74
17,10,15,4,6,27,40.71,19.05,24.62,93.17,10.68
17,10,16,4,7,24,42.53,3.29,8.78,89.55,39.7
17,10,17,5,6,15,52.74,39.65,46.45,25.38,98.62
17,10,18,10,1,4,50.8,9.5,57.14,61.64,70.72
17,10,19,5,6,7,24.82,31.31,90.76,77.18,95.78
17,10,20,8,1,3,7.2,25.71,37.72,1.71,95.72
17,10,21,5,6,17,80.74,42.22,68.02,66.19,93.73
17,10,22,10,1,8,86.9,60.3,66.28,41.9,46.05
17,10,23,6,7,22,40.81,25.04,33.45,79.89,42.57
17,10,24,6,7,11,8.42,15.41,61.44,16.83,61.97
17,10,25,10,1,10,47.11,4.8,58.31,34.88,4.52
17,10,26,7,7,34,63.58,74.62,43.79,55.12,43.72
17,10,27,10,1,38,40.93,87.82,63.91,36.57,53.41
17,10,28,6,5,1,46.51,24.55,57.43,7.71,22.49
17,10,29,10,1,30,28.45,41.14,72.02,18.18,46.1
17,10,30,8,8,40,77.26,88.45,82.63,33.84,65.52
17,10,31,10,1,2,28.0,15.36,15.88,56.86,29.52
17,10,32,3,7,14,46.01,69.99,93.61,8.95,38.69
17,10,33,9,5,6,1.7,37.5,24.16,54.02,67.98
17,10,34,6,5,21,0.34,34.73,13.02,0.62,15.46
17,10,35,7,6,39,59.21,43.91,29.47,2.21,40.21
17,10,36,9,7,31,15.27,21.13,12.35,60.78,79.66
17,10,37,7,6,20,51.05,40.37,28.69,48.66,78.66
17,10,38,1,5,23,96.21,47.58,67.49,11.64,69.56
17,10,39,10,9,12,17.39,89.04,51.56,64.15,22.18
17,10,40,10,9,29,54.81,27.94,17.51,81.86,26.83
17,20,1,1,6,5,93.43,69.55,76.24,40.54,1.33
17,20,2,1,6,30,97.8,71.89,55.65,63.55,51.07
17,20,3,2,9,28,9.72,99.6,38.46,64.12,88.29
17,20,4,2,6,7,20.72,97.49,43.45,52.29,40.97
17,20,5,3,7,16,97.76,15.01,99.28,27.23,73.15
17,20,6,20,2,6,82.96,31.73,83.36,78.58,6.0
17,20,7,20,1,20,96.11,32.42,86.46,97.04,48.62
17,20,8,4,7,32,27.12,52.37,54.95,98.17,57.6
17,20,9,5,8,35,89.67,93.07,84.17,66.51,98.49
17,20,10,20,1,3,58.91,84.11,65.89,39.98,90.96
17,20,11,1,6,23,91.79,26.14,49.55,67.2,69.6
17,20,12,6,7,40,44.17,40.94,64.34,44.25,79.64
17,20,13,7,7,26,21.59,24.9,80.31,22.85,69.47
17,20,14,20,1,27,59.53,50.09,75.56,58.22,0.9
17,20,15,20,9,14,68.55,43.56,18.79,24.64,10.8
17,20,16,20,1,24,20.82,46.86,17.68,24.76,61.38
17,20,17,3,5,34,37.98,32.41,93.61,35.63,27.62
17,20,18,20,1,19,49.9,2.85,90.19,62.37,18.35
17,20,19,5,8,33,40.57,56.42,7.34,80.88,99.02
17,20,20,4,5,17,34.28,42.0,7.38,74.76,44.48
17,20,21,11,7,39,78.92,22.84,51.44,29.98,8.11
17,20,22,11,8,29,17.11,41.51,4.22,71.77,1.91
17,20,23,8,8,4,79.89,70.4,25.35,24.43,23.83
17,20,24,12,6,31,50.37,49.56,30.66,16.09,79.86
17,20,25,8,7,15,73.07,47.78,13.37,88.04,20.16
17,20,26,6,5,12,64.2,21.53,24.27,43.41,21.9
17,20,27,14,8,10,64.88,71.61,48.43,12.84,60.69
17,20,28,14,7,22,12.86,28.53,65.68,32.97,95.83
17,20,29,15,9,9,30.15,92.27,87.04,27.3,83.97
17,20,30,13,6,2,18.24,52.96,46.35,40.77,17.54
17,20,31,2,6,11,42.74,97.58,72.16,45.9,74.95
17,20,32,5,8,38,13.31,8.8,22.28,32.06,97.62
17,20,33,8,7,21,4.16,25.91,89.1,34.11,60.06
17,20,34,8,5,8,42.37,64.56,60.08,49.57,36.07
17,20,35,1,7,36,90.39,90.32,14.05,43.16,76.99
17,20,36,14,6,25,33.11,18.54,15.94,11.25,3.96
17,20,37,19,9,1,52.55,40.33,70.04,6.43,72.41
17,20,38,16,1,13,27.75,65.46,95.24,32.93,81.65
17,20,39,14,9,37,1.91,9.68,87.84,20.77,57.67
17,20,40,6,6,18,72.35,30.84,63.31,80.41,65.47
18,5,1,5,1,6,80.64,26.12,39.64,20.99,5.54
18,5,2,5,5,12,56.79,32.83,9.16,11.21,28.59
18,5,3,1,7,37,97.57,84.66,49.56,84.79,47.7
18,5,4,1,6,11,85.57,0.93,8.29,74.34,45.3
18,5,5,5,1,17,72.53,20.53,37.3,55.41,48.34
18,5,6,1,6,13,93.65,13.72,87.13,18.5,12.63
18,5,7,1,7,9,90.6,57.93,36.22,47.47,72.58
18,5,8,5,1,15,75.33,71.0,73.57,13.4,6.67
18,5,9,2,6,14,1.6,84.14,28.73,10.6,21.34
18,5,10,2,7,23,42.62,88.69,59.69,50.12,19.12
18,5,11,2,6,16,47.82,86.43,79.5,1.09,22.96
18,5,12,5,1,38,40.69,64.4,20.55,35.77,24.26
18,5,13,5,1,31,41.56,81.14,15.1,29.74,40.65
18,5,14,5,1,29,16.7,79.29,44.57,3.28,72.47
18,5,15,5,1,10,26.96,82.33,72.0,53.6,79.91
18,5,16,2,6,19,38.94,87.86,60.85,23.82,18.41
18,5,17,3,8,39,21.58,38.91,99.33,8.09,25.73
18,5,18,5,1,22,10.19,32.5,60.65,24.1,1.96
18,5,19,5,8,20,4.28,59.75,63.31,10.15,46.28
18,5,20,3,6,24,81.06,8.23,84.36,54.35,27.14
18,5,21,3,8,32,62.95,56.27,99.72,49.44,22.11
18,5,22,3,7,26,79.27,20.71,91.32,48.54,40.19
18,5,23,3,8,18,23.29,18.97,94.04,19.48,16.74
18,5,24,5,1,27,55.75,47.9,75.58,71.25,66.86
18,5,25,5,1,34,32.2,12.46,35.46,42.2,39.75
18,5,26,5,1,7,24.08,0.51,17.78,79.51,67.9
18,5,27,4,7,28,4.06,29.95,44.94,75.46,19.64
18,5,28,4,7,33,36.77,55.08,53.56,68.71,11.83
18,5,29,4,7,36,20.1,30.46,4.03,77.66,17.1
18,5,30,4,7,2,59.93,73.74,57.24,96.09,8.58
18,5,31,4,8,35,66.99,0.61,11.28,90.36,15.49
18,5,32,4,7,21,54.21,16.72,3.2,94.74,26.35
18,5,33,5,9,1,65.68,4.26,62.89,54.59,97.3
18,5,34,5,9,8,43.71,70.63,22.08,52.41,80.06
18,5,35,4,7,40,16.26,45.62,18.84,59.7,82.0
18,5,36,5,9,25,78.69,11.41,14.97,44.7,87.95
18,5,37,5,9,3,64.86,24.37,61.51,18.96,85.23
18,5,38,5,9,5,7.95,21.81,3.95,26.67,67.8
18,5,39,5,9,4,38.87,67.67,55.2,12.99,87.42
18,5,40,5,9,30,56.89,29.93,38.25,12.07,85.33
18,10,1,1,7,7,97.47,40.22,51.55,51.02,59.36
18,10,2,10,1,19,85.56,20.49,47.81,38.13,42.42
18,10,3,1,8,8,99.55,94.77,17.22,37.31,34.97
18,10,4,10,1,20,65.85,56.09,40.85,13.95,42.12
18,10,5,10,1,3,65.09,86.18,18.31,5.58,32.32
18,10,6,2,7,17,87.5,89.26,1.7,51.66,4.18
18,10,7,2,7,38,26.17,98.8,66.31,46.15,28.85
18,10,8,2,6,9,13.03,95.84,45.74,57.76,83.81
18,10,9,10,1,21,77.08,73.87,84.07,2.58,41.25
18,10,10,10,1,11,33.25,59.52,87.56,19.9,35.55
18,10,11,3,7,1,64.13,14.49,99.28,77.71,93.54
18,10,12,10,1,36,65.29,72.92,89.05,33.29,73.82
18,10,13,4,6,18,81.78,14.59,72.99,97.31,78.06
18,10,14,4,8,37,0.17,23.8,7.96,99.58,93.74
18,10,15,4,6,31,40.71,19.05,24.62,93.17,10.68
18,10,16,10,1,32,42.53,3.29,8.78,89.55,39.7
18,10,17,5,7,30,52.74,39.65,46.45,25.38,98.62
18,10,18,10,1,12,50.8,9.5,57.14,61.64,70.72
18,10,19,3,6,26,24.82,31.31,90.76,77.18,95.78
18,10,20,10,1,2,7.2,25.71,37.72,1.71,95.72
18,10,21,5,7,39,80.74,42.22,68.02,66.19,93.73
18,10,22,1,6,15,86.9,60.3,66.28,41.9,46.05
18,10,23,6,6,33,40.81,25.04,33.45,79.89,42.57
18,10,24,6,6,28,8.42,15.41,61.44,16.83,61.97
18,10,25,10,1,35,47.11,4.8,58.31,34.88,4.52
18,10,26,7,6,25,63.58,74.62,43.79,55.12,43.72
18,10,27,7,6,10,40.93,87.82,63.91,36.57,53.41
18,10,28,6,6,4,46.51,24.55,57.43,7.71,22.49
18,10,29,8,6,22,28.45,41.14,72.02,18.18,46.1
18,10,30,8,7,40,77.26,88.45,82.63,33.84,65.52
18,10,31,10,1,14,28.0,15.36,15.88,56.86,29.52
18,10,32,3,6,29,46.01,69.99,93.61,8.95,38.69
18,10,33,10,1,6,1.7,37.5,24.16,54.02,67.98
18,10,34,9,6,27,0.34,34.73,13.02,0.62,15.46
18,10,35,9,7,24,59.21,43.91,29.47,2.21,40.21
18,10,36,9,7,34,15.27,21.13,12.35,60.78,79.66
18,10,37,7,7,16,51.05,40.37,28.69,48.66,78.66
18,10,38,1,7,5,96.21,47.58,67.49,11.64,69.56
18,10,39,6,5,23,17.39,89.04,51.56,64.15,22.18
18,10,40,4,6,13,54.81,27.94,17.51,81.86,26.83
18,20,1,20,1,34,93.43,69.55,76.24,40.54,1.33
18,20,2,1,6,12,97.8,71.89,55.65,63.55,51.07
18,20,3,20,1,23,9.72,99.6,38.46,64.12,88.29
18,20,4,2,7,24,20.72,97.49,43.45,52.29,40.97
18,20,5,1,7,15,97.76,15.01,99.28,27.23,73.15
18,20,6,20,1,32,82.96,31.73,83.36,78.58,6.0
18,20,7,1,6,21,96.11,32.42,86.46,97.04,48.62
18,20,8,20,1,9,27.12,52.37,54.95,98.17,57.6
18,20,9,5,6,25,89.67,93.07,84.17,66.51,98.49
18,20,10,20,1,28,58.91,84.11,65.89,39.98,90.96
18,20,11,1,5,37,91.79,26.14,49.55,67.2,69.6
18,20,12,20,1,19,44.17,40.94,64.34,44.25,79.64
18,20,13,7,6,17,21.59,24.9,80.31,22.85,69.47
18,20,14,17,6,6,59.53,50.09,75.56,58.22,0.9
18,20,15,8,6,31,68.55,43.56,18.79,24.64,10.8
18,20,16,20,6,38,20.82,46.86,17.68,24.76,61.38
18,20,17,20,1,26,37.98,32.41,93.61,35.63,27.62
18,20,18,3,6,4,49.9,2.85,90.19,62.37,18.35
18,20,19,5,5,33,40.57,56.42,7.34,80.88,99.02
18,20,20,20,1,39,34.28,42.0,7.38,74.76,44.48
18,20,21,11,6,1,78.92,22.84,51.44,29.98,8.11
18,20,22,11,7,40,17.11,41.51,4.22,71.77,1.91
18,20,23,8,5,11,79.89,70.4,25.35,24.43,23.83
18,20,24,20,1,27,50.37,49.56,30.66,16.09,79.86
18,20,25,8,6,16,73.07,47.78,13.37,88.04,20.16
18,20,26,8,7,5,64.2,21.53,24.27,43.41,21.9
18,20,27,14,7,20,64.88,71.61,48.43,12.84,60.69
18,20,28,5,6,8,12.86,28.53,65.68,32.97,95.83
18,20,29,20,1,13,30.15,92.27,87.04,27.3,83.97
18,20,30,15,6,7,18.24,52.96,46.35,40.77,17.54
18,20,31,16,8,29,42.74,97.58,72.16,45.9,74.95
18,20,32,5,6,22,13.31,8.8,22.28,32.06,97.62
18,20,33,17,7,14,4.16,25.91,89.1,34.11,60.06
18,20,34,17,6,2,42.37,64.56,60.08,49.57,36.07
18,20,35,1,6,30,90.39,90.32,14.05,43.16,76.99
18,20,36,14,5,18,33.11,18.54,15.94,11.25,3.96
18,20,37,19,8,36,52.55,40.33,70.04,6.43,72.41
18,20,38,19,7,10,27.75,65.46,95.24,32.93,81.65
18,20,39,14,7,3,1.91,9.68,87.84,20.77,57.67
18,20,40,15,7,35,72.35,30.84,63.31,80.41,65.47
19,5,1,5,1,12,80.64,26.12,39.64,20.99,5.54
19,5,2,5,5,25,56.79,32.83,9.16,11.21,28.59
19,5,3,5,2,19,97.57,84.66,49.56,84.79,47.7
19,5,4,4,9,31,85.57,0.93,8.29,74.34,45.3
19,5,5,1,9,38,72.53,20.53,37.3,55.41,48.34
19,5,6,3,4,36,93.65,13.72,87.13,18.5,12.63
19,5,7,5,7,22,90.6,57.93,36.22,47.47,72.58
19,5,8,3,7,24,75.33,71.0,73.57,13.4,6.67
19,5,9,1,1,10,1.6,84.14,28.73,10.6,21.34
19,5,10,2,8,1,42.62,88.69,59.69,50.12,19.12
19,5,11,2,9,34,47.82,86.43,79.5,1.09,22.96
19,5,12,5,1,28,40.69,64.4,20.55,35.77,24.26
19,5,13,2,9,20,41.56,81.14,15.1,29.74,40.65
19,5,14,2,9,11,16.7,79.29,44.57,3.28,72.47
19,5,15,5,9,13,26.96,82.33,72.0,53.6,79.91
19,5,16,2,9,15,38.94,87.86,60.85,23.82,18.41
19,5,17,5,1,2,21.58,38.91,99.33,8.09,25.73
19,5,18,5,1,29,10.19,32.5,60.65,24.1,1.96
19,5,19,2,9,23,4.28,59.75,63.31,10.15,46.28
19,5,20,1,7,9,81.06,8.23,84.36,54.35,27.14
19,5,21,3,5,21,62.95,56.27,99.72,49.44,22.11
19,5,22,1,1,30,79.27,20.71,91.32,48.54,40.19
19,5,23,3,9,8,23.29,18.97,94.04,19.48,16.74
19,5,24,3,9,39,55.75,47.9,75.58,71.25,66.86
19,5,25,3,7,18,32.2,12.46,35.46,42.2,39.75
19,5,26,4,9,5,24.08,0.51,17.78,79.51,67.9
19,5,27,3,9,6,4.06,29.95,44.94,75.46,19.64
19,5,28,4,9,35,36.77,55.08,53.56,68.71,11.83
19,5,29,4,9,37,20.1,30.46,4.03,77.66,17.1
19,5,30,1,1,40,59.93,73.74,57.24,96.09,8.58
19,5,31,4,5,14,66.99,0.61,11.28,90.36,15.49
19,5,32,4,7,16,54.21,16.72,3.2,94.74,26.35
19,5,33,5,9,32,65.68,4.26,62.89,54.59,97.3
19,5,34,4,7,26,43.71,70.63,22.08,52.41,80.06
19,5,35,5,9,33,16.26,45.62,18.84,59.7,82.0
19,5,36,4,9,27,78.69,11.41,14.97,44.7,87.95
19,5,37,5,9,4,64.86,24.37,61.51,18.96,85.23
19,5,38,4,9,3,7.95,21.81,3.95,26.67,67.8
19,5,39,5,9,7,38.87,67.67,55.2,12.99,87.42
19,5,40,4,1,17,56.89,29.93,38.25,12.07,85.33
19,10,1,1,9,1,97.47,40.22,51.55,51.02,59.36
19,10,2,10,1,9,85.56,20.49,47.81,38.13,42.42
19,10,3,10,6,37,99.55,94.77,17.22,37.31,34.97
19,10,4,4,1,36,65.85,56.09,40.85,13.95,42.12
19,10,5,2,9,24,65.09,86.18,18.31,5.58,32.32
19,10,6,1,9,32,87.5,89.26,1.7,51.66,4.18
19,10,7,10,5,30,26.17,98.8,66.31,46.15,28.85
19,10,8,9,8,38,13.03,95.84,45.74,57.76,83.81
19,10,9,10,6,11,77.08,73.87,84.07,2.58,41.25
19,10,10,3,9,2,33.25,59.52,87.56,19.9,35.55
19,10,11,3,9,18,64.13,14.49,99.28,77.71,93.54
19,10,12,3,9,10,65.29,72.92,89.05,33.29,73.82
19,10,13,1,9,25,81.78,14.59,72.99,97.31,78.06
19,10,14,4,9,33,0.17,23.8,7.96,99.58,93.74
19,10,15,4,9,29,40.71,19.05,24.62,93.17,10.68
19,10,16,7,9,28,42.53,3.29,8.78,89.55,39.7
19,10,17,5,9,16,52.74,39.65,46.45,25.38,98.62
19,10,18,5,6,4,50.8,9.5,57.14,61.64,70.72
19,10,19,5,9,39,24.82,31.31,90.76,77.18,95.78
19,10,20,5,9,21,7.2,25.71,37.72,1.71,95.72
19,10,21,5,8,22,80.74,42.22,68.02,66.19,93.73
19,10,22,6,6,5,86.9,60.3,66.28,41.9,46.05
19,10,23,4,8,40,40.81,25.04,33.45,79.89,42.57
19,10,24,9,8,7,8.42,15.41,61.44,16.83,61.97
19,10,25,10,9,35,47.11,4.8,58.31,34.88,4.52
19,10,26,7,9,13,63.58,74.62,43.79,55.12,43.72
19,10,27,7,9,17,40.93,87.82,63.91,36.57,53.41
19,10,28,7,7,34,46.51,24.55,57.43,7.71,22.49
19,10,29,8,9,15,28.45,41.14,72.02,18.18,46.1
19,10,30,8,9,31,77.26,88.45,82.63,33.84,65.52
19,10,31,8,9,6,28.0,15.36,15.88,56.86,29.52
19,10,32,3,9,27,46.01,69.99,93.61,8.95,38.69
19,10,33,5,8,12,1.7,37.5,24.16,54.02,67.98
19,10,34,9,9,3,0.34,34.73,13.02,0.62,15.46
19,10,35,7,8,23,59.21,43.91,29.47,2.21,40.21
19,10,36,5,8,26,15.27,21.13,12.35,60.78,79.66
19,10,37,5,8,8,51.05,40.37,28.69,48.66,78.66
19,10,38,1,4,14,96.21,47.58,67.49,11.64,69.56
19,10,39,2,9,20,17.39,89.04,51.56,64.15,22.18
19,10,40,8,6,19,54.81,27.94,17.51,81.86,26.83
19,20,1,18,8,25,93.43,69.55,76.24,40.54,1.33
19,20,2,7,7,23,97.8,71.89,55.65,63.55,51.07
19,20,3,2,9,19,9.72,99.6,38.46,64.12,88.29
19,20,4,1,2,22,20.72,97.49,43.45,52.29,40.97
19,20,5,7,7,37,97.76,15.01,99.28,27.23,73.15
19,20,6,20,9,38,82.96,31.73,83.36,78.58,6.0
19,20,7,1,9,31,96.11,32.42,86.46,97.04,48.62
19,20,8,7,7,28,27.12,52.37,54.95,98.17,57.6
19,20,9,10,9,30,89.67,93.07,84.17,66.51,98.49
19,20,10,5,7,5,58.91,84.11,65.89,39.98,90.96
19,20,11,1,9,1,91.79,26.14,49.55,67.2,69.6
19,20,12,13,9,8,44.17,40.94,64.34,44.25,79.64
19,20,13,7,8,14,21.59,24.9,80.31,22.85,69.47
19,20,14,19,7,27,59.53,50.09,75.56,58.22,0.9
19,20,15,10,9,34,68.55,43.56,18.79,24.64,10.8
19,20,16,16,8,17,20.82,46.86,17.68,24.76,61.38
19,20,17,2,4,40,37.98,32.41,93.61,35.63,27.62
19,20,18,12,3,39,49.9,2.85,90.19,62.37,18.35
19,20,19,5,9,36,40.57,56.42,7.34,80.88,99.02
19,20,20,19,4,33,34.28,42.0,7.38,74.76,44.48
19,20,21,11,9,16,78.92,22.84,51.44,29.98,8.11
19,20,22,4,1,11,17.11,41.51,4.22,71.77,1.91
19,20,23,12,9,9,79.89,70.4,25.35,24.43,23.83
19,20,24,12,8,2,50.37,49.56,30.66,16.09,79.86
19,20,25,4,9,20,73.07,47.78,13.37,88.04,20.16
19,20,26,8,9,26,64.2,21.53,24.27,43.41,21.9
19,20,27,11,9,35,64.88,71.61,48.43,12.84,60.69
19,20,28,7,9,6,12.86,28.53,65.68,32.97,95.83
19,20,29,5,7,24,30.15,92.27,87.04,27.3,83.97
19,20,30,17,9,13,18.24,52.96,46.35,40.77,17.54
19,20,31,9,9,32,42.74,97.58,72.16,45.9,74.95
19,20,32,4,1,4,13.31,8.8,22.28,32.06,97.62
19,20,33,12,7,29,4.16,25.91,89.1,34.11,60.06
19,20,34,5,1,3,42.37,64.56,60.08,49.57,36.07
19,20,35,10,8,12,90.39,90.32,14.05,43.16,76.99
19,20,36,20,2,18,33.11,18.54,15.94,11.25,3.96
19,20,37,5,4,7,52.55,40.33,70.04,6.43,72.41
19,20,38,3,9,10,27.75,65.46,95.24,32.93,81.65
19,20,39,17,9,15,1.91,9.68,87.84,20.77,57.67
19,20,40,20,9,21,72.35,30.84,63.31,80.41,65.47
20,5,1,5,1,30,80.64,26.12,39.64,20.99,5.54
20,5,2,5,1,35,56.79,32.83,9.16,11.21,28.59
20,5,3,1,6,13,97.57,84.66,49.56,84.79,47.7
20,5,4,5,1,19,85.57,0.93,8.29,74.34,45.3
20,5,5,5,1,11,72.53,20.53,37.3,55.41,48.34
20,5,6,1,6,21,93.65,13.72,87.13,18.5,12.63
20,5,7,1,6,15,90.6,57.93,36.22,47.47,72.58
20,5,8,5,1,29,75.33,71.0,73.57,13.4,6.67
20,5,9,5,1,33,1.6,84.14,28.73,10.6,21.34
20,5,10,2,5,24,42.62,88.69,59.69,50.12,19.12
20,5,11,5,1,12,47.82,86.43,79.5,1.09,22.96
20,5,12,5,1,37,40.69,64.4,20.55,35.77,24.26
20,5,13,5,1,38,41.56,81.14,15.1,29.74,40.65
20,5,14,5,1,4,16.7,79.29,44.57,3.28,72.47
20,5,15,2,4,34,26.96,82.33,72.0,53.6,79.91
20,5,16,2,6,2,38.94,87.86,60.85,23.82,18.41
20,5,17,3,8,26,21.58,38.91,99.33,8.09,25.73
20,5,18,5,1,20,10.19,32.5,60.65,24.1,1.96
20,5,19,5,1,1,4.28,59.75,63.31,10.15,46.28
20,5,20,1,3,18,81.06,8.23,84.36,54.35,27.14
20,5,21,3,8,36,62.95,56.27,99.72,49.44,22.11
20,5,22,3,7,7,79.27,20.71,91.32,48.54,40.19
20,5,23,3,6,8,23.29,18.97,94.04,19.48,16.74
20,5,24,5,1,31,55.75,47.9,75.58,71.25,66.86
20,5,25,4,6,40,32.2,12.46,35.46,42.2,39.75
20,5,26,4,7,22,24.08,0.51,17.78,79.51,67.9
20,5,27,4,6,3,4.06,29.95,44.94,75.46,19.64
20,5,28,4,6,27,36.77,55.08,53.56,68.71,11.83
20,5,29,4,6,6,20.1,30.46,4.03,77.66,17.1
20,5,30,4,7,28,59.93,73.74,57.24,96.09,8.58
20,5,31,4,8,17,66.99,0.61,11.28,90.36,15.49
20,5,32,4,7,5,54.21,16.72,3.2,94.74,26.35
20,5,33,5,9,23,65.68,4.26,62.89,54.59,97.3
20,5,34,2,5,14,43.71,70.63,22.08,52.41,80.06
20,5,35,4,6,16,16.26,45.62,18.84,59.7,82.0
20,5,36,5,9,32,78.69,11.41,14.97,44.7,87.95
20,5,37,5,9,25,64.86,24.37,61.51,18.96,85.23
20,5,38,5,9,39,7.95,21.81,3.95,26.67,67.8
20,5,39,5,9,10,38.87,67.67,55.2,12.99,87.42
20,5,40,5,9,9,56.89,29.93,38.25,12.07,85.33
20,10,1,1,6,38,97.47,40.22,51.55,51.02,59.36
20,10,2,10,1,14,85.56,20.49,47.81,38.13,42.42
20,10,3,1,5,5,99.55,94.77,17.22,37.31,34.97
20,10,4,10,1,32,65.85,56.09,40.85,13.95,42.12
20,10,5,10,1,2,65.09,86.18,18.31,5.58,32.32
20,10,6,10,1,9,87.5,89.26,1.7,51.66,4.18
20,10,7,2,4,20,26.17,98.8,66.31,46.15,28.85
20,10,8,2,3,11,13.03,95.84,45.74,57.76,83.81
20,10,9,10,1,16,77.08,73.87,84.07,2.58,41.25
20,10,10,10,1,26,33.25,59.52,87.56,19.9,35.55
20,10,11,3,7,4,64.13,14.49,99.28,77.71,93.54
20,10,12,10,1,27,65.29,72.92,89.05,33.29,73.82
20,10,13,4,6,24,81.78,14.59,72.99,97.31,78.06
20,10,14,4,5,25,0.17,23.8,7.96,99.58,93.74
20,10,15,10,1,21,40.71,19.05,24.62,93.17,10.68
20,10,16,10,1,19,42.53,3.29,8.78,89.55,39.7
20,10,17,5,6,18,52.74,39.65,46.45,25.38,98.62
20,10,18,10,1,36,50.8,9.5,57.14,61.64,70.72
20,10,19,5,6,31,24.82,31.31,90.76,77.18,95.78
20,10,20,5,6,39,7.2,25.71,37.72,1.71,95.72
20,10,21,5,6,10,80.74,42.22,68.02,66.19,93.73
20,10,22,10,1,40,86.9,60.3,66.28,41.9,46.05
20,10,23,6,5,28,40.81,25.04,33.45,79.89,42.57
20,10,24,6,6,6,8.42,15.41,61.44,16.83,61.97
20,10,25,10,1,34,47.11,4.8,58.31,34.88,4.52
20,10,26,7,5,12,63.58,74.62,43.79,55.12,43.72
20,10,27,7,6,8,40.93,87.82,63.91,36.57,53.41
20,10,28,7,6,7,46.51,24.55,57.43,7.71,22.49
20,10,29,8,7,3,28.45,41.14,72.02,18.18,46.1
20,10,30,8,7,23,77.26,88.45,82.63,33.84,65.52
20,10,31,10,1,13,28.0,15.36,15.88,56.86,29.52
20,10,32,3,5,29,46.01,69.99,93.61,8.95,38.69
20,10,33,9,8,35,1.7,37.5,24.16,54.02,67.98
20,10,34,9,7,15,0.34,34.73,13.02,0.62,15.46
20,10,35,9,8,33,59.21,43.91,29.47,2.21,40.21
20,10,36,9,7,37,15.27,21.13,12.35,60.78,79.66
20,10,37,7,6,1,51.05,40.37,28.69,48.66,78.66
20,10,38,10,9,17,96.21,47.58,67.49,11.64,69.56
20,10,39,6,6,22,17.39,89.04,51.56,64.15,22.18
20,10,40,10,9,30,54.81,27.94,17.51,81.86,26.83
20,20,1,20,1,9,93.43,69.55,76.24,40.54,1.33
20,20,2,1,3,29,97.8,71.89,55.65,63.55,51.07
