participant,problem,problemOrder,choicePosition,cost,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12
41,49,36,5,358,420,447,387,375,358,391,368,428,461,415,340,462
41,50,33,12,669,431,421,433,399,388,389,403,392,400,527,475,669
42,1,3,4,384,419,423,407,384,374,375,373,391,433,556,490,619
42,2,9,5,386,425,414,407,420,386,396,408,403,411,459,575,530
42,3,37,6,387,446,428,417,385,386,387,351,415,401,443,510,524
42,4,27,1,429,429,463,405,395,387,361,404,419,376,353,534,449
42,5,25,6,401,419,425,392,411,384,401,409,406,382,433,424,473
42,6,41,5,409,405,416,423,419,409,365,385,424,403,369,450,498
42,7,21,3,398,415,446,398,392,396,344,429,387,440,554,438,358
42,8,44,1,436,436,430,450,427,381,393,371,414,377,441,444,497
42,9,11,7,378,465,412,418,411,366,394,378,384,408,448,499,497
42,10,7,1,424,424,432,385,397,361,369,394,436,357,452,433,301
42,11,12,2,409,412,409,393,396,411,339,389,363,424,382,415,588
42,12,47,5,356,415,421,401,427,356,360,377,408,396,442,614,483
42,13,24,4,409,439,434,428,409,385,382,387,404,452,388,402,557
42,14,20,4,383,423,450,438,383,371,390,379,399,392,542,525,626
42,15,45,1,425,425,458,410,392,439,365,373,394,437,413,470,549
42,16,48,4,397,432,421,414,397,373,382,368,389,528,438,556,689
42,17,6,4,418,460,423,441,418,375,363,378,397,474,468,301,612
42,18,46,5,362,411,453,407,390,362,396,375,369,472,505,699,376
42,19,50,1,428,428,443,414,416,395,402,396,403,459,495,417,449
42,20,16,5,403,414,434,339,431,403,400,395,454,430,455,359,394
42,21,35,5,380,433,412,417,419,380,369,402,390,385,503,521,614
42,22,26,7,380,450,445,396,413,428,411,380,376,369,350,603,426
42,23,1,4,401,435,412,379,401,388,385,391,444,380,386,347,660
42,24,22,4,422,424,445,416,422,395,367,407,364,379,375,417,687
42,25,43,6,384,368,411,418,399,372,384,402,373,468,471,551,301
42,26,49,9,453,436,431,385,379,396,359,404,409,453,388,301,389
42,27,13,2,436,412,436,382,397,391,401,413,424,447,442,504,616
42,28,30,5,403,416,434,420,436,403,355,402,358,429,440,316,590
42,29,5,6,338,406,402,452,414,422,338,377,385,409,488,456,509
42,30,36,2,412,406,412,425,417,393,352,361,419,475,486,373,456
42,31,28,4,370,409,458,410,370,356,372,396,390,425,523,379,561
42,32,42,5,398,439,423,420,400,398,387,401,382,371,517,520,486
42,33,14,2,443,418,443,373,407,361,380,387,400,398,562,586,699
42,34,32,1,436,436,431,415,414,380,370,374,421,353,410,417,301
42,35,34,5,358,393,368,440,412,358,391,378,417,414,466,625,477
42,36,2,3,413,430,419,413,387,354,397,392,358,427,425,431,495
42,37,18,8,408,425,453,370,404,375,356,388,408,444,472,481,553
42,38,29,3,419,396,453,419,417,373,377,427,402,454,444,312,614
42,39,31,6,372,419,412,415,416,361,372,386,389,439,421,381,527
42,40,33,1,420,420,457,443,415,410,370,425,429,521,369,456,511
42,41,15,5,403,425,436,446,402,403,389,381,395,442,398,441,626
42,42,10,5,345,429,403,393,381,345,378,353,410,301,425,414,433
42,43,8,4,393,428,394,410,393,383,409,407,421,426,461,565,422
42,44,4,5,385,466,439,416,381,385,395,387,402,451,412,462,410
42,45,17,4,387,450,463,432,387,383,375,415,397,337,434,480,444
42,46,39,4,367,427,418,424,367,373,378,363,391,458,507,361,494
42,47,23,5,389,406,421,390,382,389,361,393,420,403,427,419,493
42,48,38,4,382,387,444,407,382,403,378,373,436,353,457,439,510
42,49,40,4,375,420,447,387,375,358,391,368,428,461,415,340,462
42,50,19,4,399,431,421,433,399,388,389,403,392,400,527,475,669
43,1,20,6,375,419,423,407,384,374,375,373,391,433,556,490,619
43,2,32,6,396,425,414,407,420,386,396,408,403,411,459,575,530
43,3,44,7,351,446,428,417,385,386,387,351,415,401,443,510,524
43,4,31,6,361,429,463,405,395,387,361,404,419,376,353,534,449
43,5,36,7,409,419,425,392,411,384,401,409,406,382,433,424,473
43,6,35,6,365,405,416,423,419,409,365,385,424,403,369,450,498
43,7,29,6,344,415,446,398,392,396,344,429,387,440,554,438,358
43,8,49,5,381,436,430,450,427,381,393,371,414,377,441,444,497
43,9,34,5,366,465,412,418,411,366,394,378,384,408,448,499,497
43,10,15,7,394,424,432,385,397,361,369,394,436,357,452,433,301
43,11,47,6,339,412,409,393,396,411,339,389,363,424,382,415,588
43,12,13,5,356,415,421,401,427,356,360,377,408,396,442,614,483
43,13,16,6,382,439,434,428,409,385,382,387,404,452,388,402,557
43,14,3,6,390,423,450,438,383,371,390,379,399,392,542,525,626
43,15,50,6,365,425,458,410,392,439,365,373,394,437,413,470,549
43,16,4,7,368,432,421,414,397,373,382,368,389,528,438,556,689
43,17,22,6,363,460,423,441,418,375,363,378,397,474,468,301,612
43,18,6,5,362,411,453,407,390,362,396,375,369,472,505,699,376
43,19,27,7,396,428,443,414,416,395,402,396,403,459,495,417,449
43,20,43,1,414,414,434,339,431,403,400,395,454,430,455,359,394
43,21,26,6,369,433,412,417,419,380,369,402,390,385,503,521,614
43,22,7,7,380,450,445,396,413,428,411,380,376,369,350,603,426
43,23,38,7,391,435,412,379,401,388,385,391,444,380,386,347,660
43,24,5,6,367,424,445,416,422,395,367,407,364,379,375,417,687
43,25,42,6,384,368,411,418,399,372,384,402,373,468,471,551,301
43,26,30,6,359,436,431,385,379,396,359,404,409,453,388,301,389
43,27,18,9,447,412,436,382,397,391,401,413,424,447,442,504,616
43,28,37,6,355,416,434,420,436,403,355,402,358,429,440,316,590
43,29,17,6,338,406,402,452,414,422,338,377,385,409,488,456,509
43,30,39,5,393,406,412,425,417,393,352,361,419,475,486,373,456
43,31,40,6,372,409,458,410,370,356,372,396,390,425,523,379,561
43,32,28,6,387,439,423,420,400,398,387,401,382,371,517,520,486
43,33,24,6,380,418,443,373,407,361,380,387,400,398,562,586,699
43,34,11,6,370,436,431,415,414,380,370,374,421,353,410,417,301
43,35,48,6,391,393,368,440,412,358,391,378,417,414,466,625,477
43,36,10,6,397,430,419,413,387,354,397,392,358,427,425,431,495
43,37,2,6,356,425,453,370,404,375,356,388,408,444,472,481,553
43,38,9,7,427,396,453,419,417,373,377,427,402,454,444,312,614
43,39,14,6,372,419,412,415,416,361,372,386,389,439,421,381,527
43,40,1,6,370,420,457,443,415,410,370,425,429,521,369,456,511
43,41,45,5,403,425,436,446,402,403,389,381,395,442,398,441,626
43,42,19,7,353,429,403,393,381,345,378,353,410,301,425,414,433
43,43,21,7,407,428,394,410,393,383,409,407,421,426,461,565,422
43,44,46,6,395,466,439,416,381,385,395,387,402,451,412,462,410
43,45,33,6,375,450,463,432,387,383,375,415,397,337,434,480,444
43,46,23,6,378,427,418,424,367,373,378,363,391,458,507,361,494
43,47,41,6,361,406,421,390,382,389,361,393,420,403,427,419,493
43,48,25,6,378,387,444,407,382,403,378,373,436,353,457,439,510
43,49,8,6,391,420,447,387,375,358,391,368,428,461,415,340,462
43,50,12,12,669,431,421,433,399,388,389,403,392,400,527,475,669
44,1,15,4,384,419,423,407,384,374,375,373,391,433,556,490,619
44,2,31,5,386,425,414,407,420,386,396,408,403,411,459,575,530
44,3,37,7,351,446,428,417,385,386,387,351,415,401,443,510,524
44,4,8,6,361,429,463,405,395,387,361,404,419,376,353,534,449
44,5,16,5,384,419,425,392,411,384,401,409,406,382,433,424,473
44,6,13,6,365,405,416,423,419,409,365,385,424,403,369,450,498
44,7,47,6,344,415,446,398,392,396,344,429,387,440,554,438,358
44,8,30,1,436,436,430,450,427,381,393,371,414,377,441,444,497
44,9,26,5,366,465,412,418,411,366,394,378,384,408,448,499,497
44,10,42,5,361,424,432,385,397,361,369,394,436,357,452,433,301
44,11,1,6,339,412,409,393,396,411,339,389,363,424,382,415,588
44,12,33,9,396,415,421,401,427,356,360,377,408,396,442,614,483
44,13,46,7,387,439,434,428,409,385,382,387,404,452,388,402,557
44,14,35,4,383,423,450,438,383,371,390,379,399,392,542,525,626
44,15,17,1,425,425,458,410,392,439,365,373,394,437,413,470,549
44,16,12,2,421,432,421,414,397,373,382,368,389,528,438,556,689
44,17,38,6,363,460,423,441,418,375,363,378,397,474,468,301,612
44,18,39,5,362,411,453,407,390,362,396,375,369,472,505,699,376
44,19,48,7,396,428,443,414,416,395,402,396,403,459,495,417,449
44,20,19,3,339,414,434,339,431,403,400,395,454,430,455,359,394
44,21,23,11,521,433,412,417,419,380,369,402,390,385,503,521,614
44,22,22,7,380,450,445,396,413,428,411,380,376,369,350,603,426
44,23,14,3,379,435,412,379,401,388,385,391,444,380,386,347,660
44,24,29,6,367,424,445,416,422,395,367,407,364,379,375,417,687
44,25,25,5,372,368,411,418,399,372,384,402,373,468,471,551,301
44,26,28,6,359,436,431,385,379,396,359,404,409,453,388,301,389
44,27,5,10,442,412,436,382,397,391,401,413,424,447,442,504,616
44,28,11,5,403,416,434,420,436,403,355,402,358,429,440,316,590
44,29,34,6,338,406,402,452,414,422,338,377,385,409,488,456,509
44,30,40,4,417,406,412,425,417,393,352,361,419,475,486,373,456
44,31,2,1,409,409,458,410,370,356,372,396,390,425,523,379,561
44,32,43,5,398,439,423,420,400,398,387,401,382,371,517,520,486
44,33,45,5,361,418,443,373,407,361,380,387,400,398,562,586,699
44,34,24,5,380,436,431,415,414,380,370,374,421,353,410,417,301
44,35,36,5,358,393,368,440,412,358,391,378,417,414,466,625,477
44,36,41,3,413,430,419,413,387,354,397,392,358,427,425,431,495
44,37,6,1,425,425,453,370,404,375,356,388,408,444,472,481,553
44,38,7,5,373,396,453,419,417,373,377,427,402,454,444,312,614
44,39,3,6,372,419,412,415,416,361,372,386,389,439,421,381,527
44,40,50,7,425,420,457,443,415,410,370,425,429,521,369,456,511
44,41,21,4,402,425,436,446,402,403,389,381,395,442,398,441,626
44,42,20,5,345,429,403,393,381,345,378,353,410,301,425,414,433
44,43,10,7,407,428,394,410,393,383,409,407,421,426,461,565,422
44,44,9,4,381,466,439,416,381,385,395,387,402,451,412,462,410
44,45,4,4,387,450,463,432,387,383,375,415,397,337,434,480,444
44,46,27,4,367,427,418,424,367,373,378,363,391,458,507,361,494
44,47,18,3,390,406,421,390,382,389,361,393,420,403,427,419,493
44,48,32,6,378,387,444,407,382,403,378,373,436,353,457,439,510
44,49,44,4,375,420,447,387,375,358,391,368,428,461,415,340,462
44,50,49,5,388,431,421,433,399,388,389,403,392,400,527,475,669
45,1,6,7,373,419,423,407,384,374,375,373,391,433,556,490,619
45,2,8,8,403,425,414,407,420,386,396,408,403,411,459,575,530
45,3,13,6,387,446,428,417,385,386,387,351,415,401,443,510,524
45,4,17,6,361,429,463,405,395,387,361,404,419,376,353,534,449
45,5,12,5,384,419,425,392,411,384,401,409,406,382,433,424,473
45,6,44,2,416,405,416,423,419,409,365,385,424,403,369,450,498
45,7,47,1,415,415,446,398,392,396,344,429,387,440,554,438,358
45,8,3,1,436,436,430,450,427,381,393,371,414,377,441,444,497
45,9,9,6,394,465,412,418,411,366,394,378,384,408,448,499,497
45,10,25,5,361,424,432,385,397,361,369,394,436,357,452,433,301
45,11,45,7,389,412,409,393,396,411,339,389,363,424,382,415,588
45,12,11,1,415,415,421,401,427,356,360,377,408,396,442,614,483
45,13,32,6,382,439,434,428,409,385,382,387,404,452,388,402,557
45,14,20,12,626,423,450,438,383,371,390,379,399,392,542,525,626
45,15,46,6,365,425,458,410,392,439,365,373,394,437,413,470,549
45,16,26,6,382,432,421,414,397,373,382,368,389,528,438,556,689
45,17,28,6,363,460,423,441,418,375,363,378,397,474,468,301,612
45,18,1,5,362,411,453,407,390,362,396,375,369,472,505,699,376
45,19,14,7,396,428,443,414,416,395,402,396,403,459,495,417,449
45,20,30,11,359,414,434,339,431,403,400,395,454,430,455,359,394
45,21,34,5,380,433,412,417,419,380,369,402,390,385,503,521,614
45,22,5,7,380,450,445,396,413,428,411,380,376,369,350,603,426
45,23,50,3,379,435,412,379,401,388,385,391,444,380,386,347,660
45,24,21,6,367,424,445,416,422,395,367,407,364,379,375,417,687
45,25,36,1,368,368,411,418,399,372,384,402,373,468,471,551,301
45,26,42,6,359,436,431,385,379,396,359,404,409,453,388,301,389
45,27,43,5,391,412,436,382,397,391,401,413,424,447,442,504,616
45,28,27,6,355,416,434,420,436,403,355,402,358,429,440,316,590
45,29,41,5,422,406,402,452,414,422,338,377,385,409,488,456,509
45,30,48,6,352,406,412,425,417,393,352,361,419,475,486,373,456
45,31,38,6,372,409,458,410,370,356,372,396,390,425,523,379,561
45,32,37,9,371,439,423,420,400,398,387,401,382,371,517,520,486
45,33,23,6,380,418,443,373,407,361,380,387,400,398,562,586,699
45,34,19,1,436,436,431,415,414,380,370,374,421,353,410,417,301
45,35,35,5,358,393,368,440,412,358,391,378,417,414,466,625,477
45,36,22,5,354,430,419,413,387,354,397,392,358,427,425,431,495
45,37,15,5,375,425,453,370,404,375,356,388,408,444,472,481,553
45,38,4,5,373,396,453,419,417,373,377,427,402,454,444,312,614
45,39,10,6,372,419,412,415,416,361,372,386,389,439,421,381,527
45,40,2,6,370,420,457,443,415,410,370,425,429,521,369,456,511
45,41,24,6,389,425,436,446,402,403,389,381,395,442,398,441,626
45,42,29,8,410,429,403,393,381,345,378,353,410,301,425,414,433
45,43,16,4,393,428,394,410,393,383,409,407,421,426,461,565,422
45,44,40,5,385,466,439,416,381,385,395,387,402,451,412,462,410
45,45,33,4,387,450,463,432,387,383,375,415,397,337,434,480,444
45,46,49,4,367,427,418,424,367,373,378,363,391,458,507,361,494
45,47,7,6,361,406,421,390,382,389,361,393,420,403,427,419,493
45,48,31,6,378,387,444,407,382,403,378,373,436,353,457,439,510
45,49,18,5,358,420,447,387,375,358,391,368,428,461,415,340,462
45,50,39,6,389,431,421,433,399,388,389,403,392,400,527,475,669
46,1,24,1,419,419,423,407,384,374,375,373,391,433,556,490,619
46,2,42,2,414,425,414,407,420,386,396,408,403,411,459,575,530
46,3,17,1,446,446,428,417,385,386,387,351,415,401,443,510,524
46,4,10,1,429,429,463,405,395,387,361,404,419,376,353,534,449
46,5,1,1,419,419,425,392,411,384,401,409,406,382,433,424,473
46,6,6,2,416,405,416,423,419,409,365,385,424,403,369,450,498
46,7,9,1,415,415,446,398,392,396,344,429,387,440,554,438,358
46,8,5,1,436,436,430,450,427,381,393,371,414,377,441,444,497
46,9,36,1,465,465,412,418,411,366,394,378,384,408,448,499,497
46,10,43,2,432,424,432,385,397,361,369,394,436,357,452,433,301
46,11,12,1,412,412,409,393,396,411,339,389,363,424,382,415,588
46,12,13,2,421,415,421,401,427,356,360,377,408,396,442,614,483
46,13,22,1,439,439,434,428,409,385,382,387,404,452,388,402,557
46,14,46,2,450,423,450,438,383,371,390,379,399,392,542,525,626
46,15,8,1,425,425,458,410,392,439,365,373,394,437,413,470,549
46,16,44,1,432,432,421,414,397,373,382,368,389,528,438,556,689
46,17,19,3,441,460,423,441,418,375,363,378,397,474,468,301,612
46,18,38,3,407,411,453,407,390,362,396,375,369,472,505,699,376
46,19,40,2,443,428,443,414,416,395,402,396,403,459,495,417,449
46,20,27,2,434,414,434,339,431,403,400,395,454,430,455,359,394
46,21,4,1,433,433,412,417,419,380,369,402,390,385,503,521,614
46,22,33,2,445,450,445,396,413,428,411,380,376,369,350,603,426
46,23,7,1,435,435,412,379,401,388,385,391,444,380,386,347,660
46,24,34,2,445,424,445,416,422,395,367,407,364,379,375,417,687
46,25,14,1,368,368,411,418,399,372,384,402,373,468,471,551,301
46,26,29,2,431,436,431,385,379,396,359,404,409,453,388,301,389
46,27,18,1,412,412,436,382,397,391,401,413,424,447,442,504,616
46,28,47,1,416,416,434,420,436,403,355,402,358,429,440,316,590
46,29,48,1,406,406,402,452,414,422,338,377,385,409,488,456,509
46,30,30,2,412,406,412,425,417,393,352,361,419,475,486,373,456
46,31,21,1,409,409,458,410,370,356,372,396,390,425,523,379,561
46,32,39,1,439,439,423,420,400,398,387,401,382,371,517,520,486
46,33,25,2,443,418,443,373,407,361,380,387,400,398,562,586,699
46,34,31,1,436,436,431,415,414,380,370,374,421,353,410,417,301
46,35,49,1,393,393,368,440,412,358,391,378,417,414,466,625,477
46,36,20,2,419,430,419,413,387,354,397,392,358,427,425,431,495
46,37,26,1,425,425,453,370,404,375,356,388,408,444,472,481,553
46,38,41,1,396,396,453,419,417,373,377,427,402,454,444,312,614
46,39,32,1,419,419,412,415,416,361,372,386,389,439,421,381,527
46,40,11,2,457,420,457,443,415,410,370,425,429,521,369,456,511
46,41,45,1,425,425,436,446,402,403,389,381,395,442,398,441,626
46,42,3,1,429,429,403,393,381,345,378,353,410,301,425,414,433
46,43,23,1,428,428,394,410,393,383,409,407,421,426,461,565,422
46,44,2,2,439,466,439,416,381,385,395,387,402,451,412,462,410
46,45,15,2,463,450,463,432,387,383,375,415,397,337,434,480,444
46,46,37,1,427,427,418,424,367,373,378,363,391,458,507,361,494
46,47,35,2,421,406,421,390,382,389,361,393,420,403,427,419,493
46,48,50,2,444,387,444,407,382,403,378,373,436,353,457,439,510
46,49,16,1,420,420,447,387,375,358,391,368,428,461,415,340,462
46,50,28,1,431,431,421,433,399,388,389,403,392,400,527,475,669
