condition,stimulusSet,trial,participant,product,estimate,truth
competitive_individual,,13,2,,20.0,28.0
competitive_individual,,14,2,,16.0,13.0
competitive_individual,,15,2,,9.0,12.0
competitive_individual,,16,2,,28.0,15.0
competitive_individual,,17,2,,25.0,40.0
competitive_individual,,18,2,,15.0,8.0
competitive_individual,,19,2,,20.0,25.0
competitive_individual,,20,2,,30.0,25.0
competitive_individual,,21,2,,10.0,30.0
competitive_individual,,22,2,,20.0,24.0
competitive_individual,,23,2,,30.0,25.0
competitive_individual,,24,2,,15.0,35.0
competitive_individual,,25,2,,30.0,38.0
competitive_individual,,26,2,,42.0,45.0
competitive_individual,,27,2,,30.0,18.0
competitive_individual,,28,2,,8.0,8.0
competitive_individual,,29,2,,30.0,30.0
competitive_individual,,30,2,,8.0,20.0
competitive_individual,,31,2,,16.0,38.0
competitive_individual,,32,2,,12.0,5.0
competitive_individual,,33,2,,15.0,23.0
competitive_individual,,34,2,,40.0,35.0
competitive_individual,,35,2,,23.0,25.0
competitive_individual,,36,2,,40.0,35.0
competitive_individual,,37,2,,30.0,35.0
competitive_individual,,38,2,,25.0,40.0
competitive_individual,,39,2,,15.0,40.0
competitive_individual,,40,2,,20.0,22.0
competitive_individual,,41,2,,7.0,11.0
competitive_individual,,42,2,,10.0,41.0
competitive_individual,,43,2,,15.0,10.0
competitive_individual,,44,2,,20.0,28.0
competitive_individual,,45,2,,6.0,14.0
competitive_individual,,46,2,,12.0,40.0
competitive_individual,,47,2,,9.0,35.0
competitive_individual,,48,2,,35.0,43.0
competitive_individual,,49,2,,15.0,13.0
competitive_individual,,50,2,,24.0,42.0
competitive_individual,,1,3,,8.0,34.0
competitive_individual,,2,3,,11.0,18.0
competitive_individual,,3,3,,35.0,28.0
competitive_individual,,4,3,,15.0,31.0
competitive_individual,,5,3,,13.0,10.0
competitive_individual,,6,3,,40.0,23.0
competitive_individual,,7,3,,8.0,15.0
competitive_individual,,8,3,,26.0,31.0
competitive_individual,,9,3,,15.0,40.0
competitive_individual,,10,3,,20.0,38.0
competitive_individual,,11,3,,8.0,14.0
competitive_individual,,12,3,,7.0,19.0
competitive_individual,,13,3,,12.0,28.0
competitive_individual,,14,3,,17.0,13.0
competitive_individual,,15,3,,10.0,12.0
competitive_individual,,16,3,,15.0,15.0
competitive_individual,,17,3,,40.0,40.0
competitive_individual,,18,3,,9.0,8.0
competitive_individual,,19,3,,25.0,25.0
competitive_individual,,20,3,,29.0,25.0
competitive_individual,,21,3,,15.0,30.0
competitive_individual,,22,3,,15.0,24.0
competitive_individual,,23,3,,29.0,25.0
competitive_individual,,24,3,,16.0,35.0
competitive_individual,,25,3,,29.0,38.0
competitive_individual,,26,3,,48.0,45.0
competitive_individual,,27,3,,31.0,18.0
competitive_individual,,28,3,,9.0,8.0
competitive_individual,,29,3,,29.0,30.0
competitive_individual,,30,3,,9.0,20.0
competitive_individual,,31,3,,17.0,38.0
competitive_individual,,32,3,,9.0,5.0
competitive_individual,,33,3,,12.0,23.0
competitive_individual,,34,3,,29.0,35.0
competitive_individual,,35,3,,20.0,25.0
competitive_individual,,36,3,,41.0,35.0
competitive_individual,,37,3,,20.0,35.0
competitive_individual,,38,3,,35.0,40.0
competitive_individual,,39,3,,21.0,40.0
competitive_individual,,40,3,,19.0,22.0
competitive_individual,,41,3,,12.0,11.0
competitive_individual,,42,3,,11.0,41.0
competitive_individual,,43,3,,9.0,10.0
competitive_individual,,44,3,,17.0,28.0
competitive_individual,,45,3,,8.0,14.0
competitive_individual,,46,3,,16.0,40.0
competitive_individual,,47,3,,16.0,35.0
competitive_individual,,48,3,,26.0,43.0
competitive_individual,,49,3,,16.0,13.0
competitive_individual,,50,3,,26.0,42.0
competitive_individual,,1,1,,32.0,40.0
competitive_individual,,2,1,,12.0,28.0
competitive_individual,,3,1,,30.0,44.0
competitive_individual,,4,1,,50.0,11.0
competitive_individual,,5,1,,35.0,40.0
competitive_individual,,6,1,,25.0,25.0
competitive_individual,,7,1,,30.0,18.0
competitive_individual,,8,1,,40.0,40.0
competitive_individual,,9,1,,25.0,18.0
competitive_individual,,10,1,,40.0,25.0
competitive_individual,,11,1,,10.0,24.0
competitive_individual,,12,1,,50.0,38.0
competitive_individual,,13,1,,20.0,13.0
competitive_individual,,14,1,,4.0,8.0
competitive_individual,,15,1,,20.0,13.0
competitive_individual,,16,1,,40.0,40.0
competitive_individual,,17,1,,25.0,40.0
competitive_individual,,18,1,,10.0,9.0
competitive_individual,,19,1,,20.0,23.0
competitive_individual,,20,1,,10.0,25.0
competitive_individual,,21,1,,10.0,24.0
competitive_individual,,22,1,,22.0,28.0
competitive_individual,,23,1,,7.0,15.0
competitive_individual,,24,1,,30.0,35.0
competitive_individual,,25,1,,18.0,35.0
competitive_individual,,26,1,,8.0,10.0
competitive_individual,,27,1,,30.0,35.0
competitive_individual,,28,1,,20.0,22.0
competitive_individual,,29,1,,20.0,40.0
competitive_individual,,30,1,,13.0,12.0
competitive_individual,,31,1,,15.0,25.0
competitive_individual,,32,1,,30.0,30.0
competitive_individual,,33,1,,22.0,19.0
competitive_individual,,34,1,,23.0,36.0
