participant,quarter,session,problem,presentationOrder,burstPoint,nPumps,burst
79,W2023,1,10,12.0,5,3,0
79,W2023,1,11,17.0,5,5,1
79,W2023,1,12,10.0,4,4,1
79,W2023,1,13,19.0,4,3,0
79,W2023,1,14,9.0,3,3,1
79,W2023,1,15,1.0,3,3,1
79,W2023,1,16,2.0,2,2,1
79,W2023,1,17,14.0,2,2,1
79,W2023,1,18,18.0,1,1,1
79,W2023,1,19,15.0,1,1,1
79,W2023,1,20,3.0,1,1,1
549,W2023,1,1,5.0,11,5,0
549,W2023,1,2,20.0,9,3,0
549,W2023,1,3,4.0,8,3,0
549,W2023,1,4,8.0,8,4,0
549,W2023,1,5,19.0,7,2,0
549,W2023,1,6,1.0,6,3,0
549,W2023,1,7,12.0,6,4,0
549,W2023,1,8,16.0,5,5,1
549,W2023,1,9,10.0,5,3,0
549,W2023,1,10,13.0,5,3,0
549,W2023,1,11,15.0,5,3,0
549,W2023,1,12,7.0,4,4,1
549,W2023,1,13,9.0,4,4,1
549,W2023,1,14,18.0,3,3,1
549,W2023,1,15,17.0,3,3,1
549,W2023,1,16,14.0,2,2,1
549,W2023,1,17,11.0,2,2,1
549,W2023,1,18,3.0,1,1,1
549,W2023,1,19,6.0,1,1,1
549,W2023,1,20,2.0,1,1,1
367,W2023,1,1,15.0,11,4,0
367,W2023,1,2,4.0,9,4,0
367,W2023,1,3,13.0,8,2,0
367,W2023,1,4,19.0,8,3,0
367,W2023,1,5,6.0,7,6,0
367,W2023,1,6,8.0,6,4,0
367,W2023,1,7,3.0,6,4,0
367,W2023,1,8,18.0,5,5,1
367,W2023,1,9,9.0,5,3,0
367,W2023,1,10,16.0,5,5,1
367,W2023,1,11,11.0,5,3,0
367,W2023,1,12,20.0,4,4,1
367,W2023,1,13,7.0,4,4,1
367,W2023,1,14,5.0,3,3,1
367,W2023,1,15,10.0,3,3,1
367,W2023,1,16,1.0,2,2,1
367,W2023,1,17,14.0,2,2,1
367,W2023,1,18,12.0,1,1,1
367,W2023,1,19,2.0,1,1,1
367,W2023,1,20,17.0,1,1,1
419,W2023,1,1,16.0,11,6,0
419,W2023,1,2,17.0,9,7,0
419,W2023,1,3,9.0,8,6,0
419,W2023,1,4,15.0,8,5,0
419,W2023,1,5,12.0,7,4,0
419,W2023,1,6,10.0,6,4,0
419,W2023,1,7,4.0,6,3,0
419,W2023,1,8,11.0,5,5,1
419,W2023,1,9,6.0,5,1,0
419,W2023,1,10,8.0,5,2,0
419,W2023,1,11,20.0,5,5,1
419,W2023,1,12,5.0,4,3,0
419,W2023,1,13,18.0,4,4,1
419,W2023,1,14,7.0,3,3,1
419,W2023,1,15,19.0,3,2,0
419,W2023,1,16,13.0,2,2,1
419,W2023,1,17,14.0,2,2,1
419,W2023,1,18,3.0,1,1,1
419,W2023,1,19,2.0,1,1,1
419,W2023,1,20,1.0,1,1,1
401,W2023,1,1,18.0,11,4,0
401,W2023,1,2,9.0,9,5,0
401,W2023,1,3,7.0,8,4,0
401,W2023,1,4,4.0,8,5,0
401,W2023,1,5,17.0,7,5,0
401,W2023,1,6,16.0,6,4,0
401,W2023,1,7,1.0,6,5,0
401,W2023,1,8,14.0,5,4,0
401,W2023,1,9,11.0,5,4,0
401,W2023,1,10,12.0,5,4,0
401,W2023,1,11,13.0,5,5,1
401,W2023,1,12,8.0,4,4,1
401,W2023,1,13,19.0,4,4,1
401,W2023,1,14,6.0,3,3,1
401,W2023,1,15,5.0,3,3,1
401,W2023,1,16,10.0,2,2,1
401,W2023,1,17,20.0,2,2,1
401,W2023,1,18,2.0,1,1,1
401,W2023,1,19,15.0,1,1,1
401,W2023,1,20,3.0,1,1,1
117,W2023,1,1,4.0,11,3,0
117,W2023,1,2,13.0,9,3,0
117,W2023,1,3,10.0,8,3,0
117,W2023,1,4,5.0,8,3,0
117,W2023,1,5,16.0,7,4,0
117,W2023,1,6,9.0,6,3,0
117,W2023,1,7,14.0,6,3,0
117,W2023,1,8,12.0,5,3,0
117,W2023,1,9,20.0,5,4,0
117,W2023,1,10,17.0,5,3,0
117,W2023,1,11,2.0,5,3,0
117,W2023,1,12,7.0,4,3,0
117,W2023,1,13,15.0,4,2,0
117,W2023,1,14,19.0,3,3,1
117,W2023,1,15,11.0,3,3,1
117,W2023,1,16,8.0,2,2,1
117,W2023,1,17,3.0,2,2,1
117,W2023,1,18,6.0,1,1,1
117,W2023,1,19,1.0,1,1,1
117,W2023,1,20,18.0,1,1,1
323,W2023,1,1,6.0,11,0,0
323,W2023,1,2,4.0,9,9,1
323,W2023,1,3,14.0,8,3,0
323,W2023,1,4,16.0,8,0,0
323,W2023,1,5,2.0,7,4,0
323,W2023,1,6,18.0,6,0,0
323,W2023,1,7,1.0,6,3,0
323,W2023,1,8,15.0,5,3,0
323,W2023,1,9,13.0,5,4,0
323,W2023,1,10,20.0,5,5,1
323,W2023,1,11,11.0,5,5,1
323,W2023,1,12,10.0,4,4,1
323,W2023,1,13,12.0,4,4,1
323,W2023,1,14,5.0,3,0,0
323,W2023,1,15,17.0,3,3,1
323,W2023,1,16,3.0,2,2,1
323,W2023,1,17,8.0,2,2,1
323,W2023,1,18,9.0,1,1,1
323,W2023,1,19,19.0,1,1,1
323,W2023,1,20,7.0,1,0,0
366,W2023,1,1,2.0,11,1,0
366,W2023,1,2,13.0,9,3,0
366,W2023,1,3,16.0,8,2,0
366,W2023,1,4,12.0,8,4,0
366,W2023,1,5,5.0,7,3,0
366,W2023,1,6,15.0,6,1,0
366,W2023,1,7,17.0,6,1,0
366,W2023,1,8,7.0,5,5,1
366,W2023,1,9,20.0,5,1,0
366,W2023,1,10,1.0,5,3,0
366,W2023,1,11,14.0,5,2,0
366,W2023,1,12,18.0,4,2,0
366,W2023,1,13,19.0,4,4,1
366,W2023,1,14,3.0,3,2,0
366,W2023,1,15,9.0,3,2,0
366,W2023,1,16,6.0,2,2,1
366,W2023,1,17,4.0,2,2,1
366,W2023,1,18,8.0,1,1,1
366,W2023,1,19,11.0,1,1,1
366,W2023,1,20,10.0,1,1,1
309,W2023,1,1,7.0,11,4,0
309,W2023,1,2,8.0,9,4,0
309,W2023,1,3,16.0,8,4,0
309,W2023,1,4,9.0,8,4,0
309,W2023,1,5,17.0,7,4,0
309,W2023,1,6,19.0,6,4,0
309,W2023,1,7,1.0,6,4,0
309,W2023,1,8,13.0,5,5,1
309,W2023,1,9,10.0,5,5,1
309,W2023,1,10,12.0,5,4,0
309,W2023,1,11,6.0,5,4,0
309,W2023,1,12,18.0,4,4,1
309,W2023,1,13,4.0,4,4,1
309,W2023,1,14,15.0,3,3,1
309,W2023,1,15,5.0,3,3,1
309,W2023,1,16,2.0,2,2,1
309,W2023,1,17,20.0,2,2,1
309,W2023,1,18,14.0,1,1,1
309,W2023,1,19,3.0,1,1,1
309,W2023,1,20,11.0,1,1,1
72,W2023,2,1,7.0,11,11,1
72,W2023,2,2,8.0,9,9,1
72,W2023,2,3,16.0,8,8,1
72,W2023,2,4,9.0,8,8,1
72,W2023,2,5,17.0,7,7,1
72,W2023,2,6,19.0,6,6,1
72,W2023,2,7,1.0,6,6,1
72,W2023,2,8,13.0,5,5,1
72,W2023,2,9,10.0,5,5,1
72,W2023,2,10,12.0,5,5,1
72,W2023,2,11,6.0,5,5,1
72,W2023,2,12,18.0,4,4,1
72,W2023,2,13,4.0,4,4,1
72,W2023,2,14,15.0,3,3,1
72,W2023,2,15,5.0,3,3,1
72,W2023,2,16,2.0,2,2,1
72,W2023,2,17,20.0,2,2,1
72,W2023,2,18,14.0,1,1,1
72,W2023,2,19,3.0,1,1,1
72,W2023,2,20,11.0,1,1,1
14,W2023,1,1,11.0,11,4,0
14,W2023,1,2,3.0,9,3,0
14,W2023,1,3,15.0,8,4,0
14,W2023,1,4,16.0,8,2,0
14,W2023,1,5,13.0,7,2,0
14,W2023,1,6,12.0,6,3,0
14,W2023,1,7,8.0,6,3,0
14,W2023,1,8,2.0,5,2,0
14,W2023,1,9,6.0,5,3,0
14,W2023,1,10,19.0,5,3,0
14,W2023,1,11,5.0,5,5,1
14,W2023,1,12,17.0,4,3,0
14,W2023,1,13,4.0,4,2,0
14,W2023,1,14,9.0,3,3,1
14,W2023,1,15,1.0,3,3,1
14,W2023,1,16,7.0,2,2,1
14,W2023,1,17,20.0,2,2,1
14,W2023,1,18,10.0,1,1,1
14,W2023,1,19,18.0,1,1,1
14,W2023,1,20,14.0,1,1,1
106,W2023,1,1,1.0,11,2,0
106,W2023,1,2,15.0,9,4,0
106,W2023,1,3,12.0,8,3,0
106,W2023,1,4,3.0,8,4,0
106,W2023,1,5,18.0,7,2,0
106,W2023,1,6,2.0,6,6,1
106,W2023,1,7,17.0,6,2,0
106,W2023,1,8,19.0,5,3,0
106,W2023,1,9,9.0,5,2,0
106,W2023,1,10,10.0,5,3,0
106,W2023,1,11,6.0,5,0,0
106,W2023,1,12,5.0,4,1,0
106,W2023,1,13,13.0,4,2,0
106,W2023,1,14,14.0,3,3,1
106,W2023,1,15,7.0,3,3,1
106,W2023,1,16,4.0,2,2,1
106,W2023,1,17,16.0,2,2,1
106,W2023,1,18,20.0,1,1,1
106,W2023,1,19,11.0,1,1,1
106,W2023,1,20,8.0,1,1,1
295,W2023,1,1,9.0,11,0,0
295,W2023,1,2,17.0,9,5,0
295,W2023,1,3,3.0,8,3,0
295,W2023,1,4,19.0,8,4,0
295,W2023,1,5,2.0,7,3,0
295,W2023,1,6,12.0,6,3,0
295,W2023,1,7,15.0,6,1,0
295,W2023,1,8,16.0,5,3,0
295,W2023,1,9,6.0,5,5,1
295,W2023,1,10,10.0,5,4,0
295,W2023,1,11,7.0,5,2,0
295,W2023,1,12,13.0,4,4,1
295,W2023,1,13,4.0,4,4,1
295,W2023,1,14,18.0,3,3,1
295,W2023,1,15,20.0,3,2,0
295,W2023,1,16,1.0,2,2,1
295,W2023,1,17,11.0,2,2,1
295,W2023,1,18,14.0,1,1,1
295,W2023,1,19,8.0,1,1,1
295,W2023,1,20,5.0,1,1,1
58,W2023,1,1,3.0,11,5,0
58,W2023,1,2,8.0,9,5,0
58,W2023,1,3,2.0,8,6,0
58,W2023,1,4,5.0,8,4,0
58,W2023,1,5,16.0,7,6,0
58,W2023,1,6,7.0,6,4,0
58,W2023,1,7,19.0,6,4,0
58,W2023,1,8,9.0,5,5,1
58,W2023,1,9,6.0,5,5,1
58,W2023,1,10,14.0,5,5,1
58,W2023,1,11,15.0,5,4,0
58,W2023,1,12,13.0,4,4,1
58,W2023,1,13,11.0,4,3,0
58,W2023,1,14,12.0,3,3,1
58,W2023,1,15,1.0,3,3,1
58,W2023,1,16,10.0,2,2,1
58,W2023,1,17,4.0,2,2,1
58,W2023,1,18,17.0,1,1,1
58,W2023,1,19,18.0,1,1,1
58,W2023,1,20,20.0,1,1,1
251,W2023,1,1,2.0,11,1,0
251,W2023,1,2,16.0,9,2,0
251,W2023,1,3,7.0,8,4,0
251,W2023,1,4,10.0,8,4,0
251,W2023,1,5,4.0,7,3,0
251,W2023,1,6,6.0,6,5,0
251,W2023,1,7,20.0,6,0,0
251,W2023,1,8,14.0,5,2,0
251,W2023,1,9,8.0,5,4,0
251,W2023,1,10,1.0,5,3,0
251,W2023,1,11,15.0,5,3,0
251,W2023,1,12,18.0,4,4,1
251,W2023,1,13,13.0,4,4,1
251,W2023,1,14,17.0,3,3,1
251,W2023,1,15,9.0,3,3,1
251,W2023,1,16,12.0,2,2,1
251,W2023,1,17,19.0,2,2,1
251,W2023,1,18,11.0,1,0,0
251,W2023,1,19,5.0,1,0,0
251,W2023,1,20,3.0,1,1,1
142,W2023,1,1,20.0,11,3,0
142,W2023,1,2,3.0,9,2,0
142,W2023,1,3,16.0,8,7,0
142,W2023,1,4,1.0,8,3,0
142,W2023,1,5,10.0,7,4,0
142,W2023,1,6,12.0,6,5,0
142,W2023,1,7,17.0,6,2,0
142,W2023,1,8,19.0,5,0,0
142,W2023,1,9,13.0,5,3,0
142,W2023,1,10,11.0,5,5,1
142,W2023,1,11,6.0,5,2,0
142,W2023,1,12,18.0,4,4,1
142,W2023,1,13,15.0,4,3,0
142,W2023,1,14,4.0,3,3,1
142,W2023,1,15,8.0,3,3,1
142,W2023,1,16,9.0,2,2,1
142,W2023,1,17,14.0,2,2,1
142,W2023,1,18,7.0,1,1,1
142,W2023,1,19,5.0,1,0,0
142,W2023,1,20,2.0,1,0,0
481,W2023,1,1,2.0,11,2,0
481,W2023,1,2,10.0,9,7,0
481,W2023,1,3,18.0,8,5,0
481,W2023,1,4,3.0,8,3,0
481,W2023,1,5,17.0,7,4,0
481,W2023,1,6,20.0,6,4,0
481,W2023,1,7,1.0,6,3,0
481,W2023,1,8,11.0,5,3,0
481,W2023,1,9,13.0,5,3,0
481,W2023,1,10,8.0,5,5,1
481,W2023,1,11,4.0,5,5,1
481,W2023,1,12,16.0,4,4,1
481,W2023,1,13,14.0,4,4,1
481,W2023,1,14,5.0,3,3,1
481,W2023,1,15,6.0,3,2,0
481,W2023,1,16,12.0,2,2,1
481,W2023,1,17,7.0,2,2,1
481,W2023,1,18,19.0,1,1,1
481,W2023,1,19,15.0,1,1,1
481,W2023,1,20,9.0,1,1,1
341,W2023,1,1,7.0,11,5,0
341,W2023,1,2,16.0,9,9,1
341,W2023,1,3,2.0,8,5,0
341,W2023,1,4,5.0,8,4,0
341,W2023,1,5,15.0,7,6,0
341,W2023,1,6,11.0,6,2,0
341,W2023,1,7,6.0,6,4,0
341,W2023,1,8,8.0,5,4,0
341,W2023,1,9,18.0,5,1,0
341,W2023,1,10,3.0,5,5,1
341,W2023,1,11,19.0,5,5,1
341,W2023,1,12,12.0,4,4,1
341,W2023,1,13,20.0,4,4,1
341,W2023,1,14,4.0,3,3,1
341,W2023,1,15,13.0,3,3,1
341,W2023,1,16,14.0,2,2,1
341,W2023,1,17,9.0,2,2,1
341,W2023,1,18,1.0,1,1,1
341,W2023,1,19,10.0,1,1,1
341,W2023,1,20,17.0,1,0,0
118,W2023,1,1,3.0,11,5,0
118,W2023,1,2,4.0,9,3,0
118,W2023,1,3,20.0,8,4,0
118,W2023,1,4,1.0,8,3,0
118,W2023,1,5,10.0,7,3,0
118,W2023,1,6,9.0,6,2,0
118,W2023,1,7,13.0,6,3,0
118,W2023,1,8,18.0,5,3,0
118,W2023,1,9,6.0,5,5,1
118,W2023,1,10,11.0,5,3,0
118,W2023,1,11,14.0,5,4,0
118,W2023,1,12,15.0,4,4,1
118,W2023,1,13,2.0,4,4,1
118,W2023,1,14,16.0,3,3,1
118,W2023,1,15,8.0,3,3,1
118,W2023,1,16,19.0,2,2,1
118,W2023,1,17,5.0,2,2,1
118,W2023,1,18,12.0,1,1,1
118,W2023,1,19,7.0,1,1,1
118,W2023,1,20,17.0,1,1,1
248,W2023,1,1,18.0,11,5,0
248,W2023,1,2,3.0,9,3,0
248,W2023,1,3,16.0,8,2,0
248,W2023,1,4,10.0,8,4,0
248,W2023,1,5,6.0,7,5,0
248,W2023,1,6,20.0,6,2,0
248,W2023,1,7,15.0,6,4,0
248,W2023,1,8,8.0,5,4,0
248,W2023,1,9,13.0,5,2,0
248,W2023,1,10,17.0,5,4,0
248,W2023,1,11,14.0,5,5,1
248,W2023,1,12,1.0,4,4,1
248,W2023,1,13,9.0,4,1,0
248,W2023,1,14,4.0,3,3,1
248,W2023,1,15,12.0,3,3,1
248,W2023,1,16,2.0,2,2,1
248,W2023,1,17,7.0,2,2,1
248,W2023,1,18,19.0,1,1,1
248,W2023,1,19,5.0,1,1,1
248,W2023,1,20,11.0,1,1,1
298,W2023,1,1,9.0,11,3,0
298,W2023,1,2,5.0,9,3,0
298,W2023,1,3,15.0,8,3,0
298,W2023,1,4,11.0,8,4,0
298,W2023,1,5,18.0,7,3,0
298,W2023,1,6,14.0,6,3,0
298,W2023,1,7,6.0,6,4,0
298,W2023,1,8,16.0,5,2,0
298,W2023,1,9,20.0,5,5,1
298,W2023,1,10,4.0,5,3,0
298,W2023,1,11,13.0,5,4,0
298,W2023,1,12,7.0,4,4,1
298,W2023,1,13,12.0,4,3,0
298,W2023,1,14,19.0,3,3,1
298,W2023,1,15,10.0,3,3,1
298,W2023,1,16,8.0,2,2,1
298,W2023,1,17,17.0,2,2,1
298,W2023,1,18,3.0,1,1,1
298,W2023,1,19,1.0,1,1,1
298,W2023,1,20,2.0,1,1,1
495,W2023,1,1,7.0,11,3,0
495,W2023,1,2,9.0,9,4,0
495,W2023,1,3,16.0,8,3,0
495,W2023,1,4,5.0,8,4,0
495,W2023,1,5,2.0,7,2,0
495,W2023,1,6,13.0,6,2,0
495,W2023,1,7,12.0,6,3,0
495,W2023,1,8,20.0,5,2,0
495,W2023,1,9,4.0,5,3,0
495,W2023,1,10,19.0,5,3,0
495,W2023,1,11,3.0,5,2,0
495,W2023,1,12,8.0,4,3,0
495,W2023,1,13,17.0,4,4,1
495,W2023,1,14,14.0,3,3,1
495,W2023,1,15,6.0,3,3,1
495,W2023,1,16,1.0,2,2,1
495,W2023,1,17,10.0,2,2,1
495,W2023,1,18,18.0,1,1,1
495,W2023,1,19,11.0,1,1,1
495,W2023,1,20,15.0,1,1,1
472,W2023,1,1,14.0,11,3,0
472,W2023,1,2,7.0,9,3,0
472,W2023,1,3,20.0,8,4,0
472,W2023,1,4,5.0,8,4,0
472,W2023,1,5,10.0,7,6,0
472,W2023,1,6,8.0,6,4,0
472,W2023,1,7,16.0,6,5,0
472,W2023,1,8,12.0,5,5,1
472,W2023,1,9,19.0,5,5,1
472,W2023,1,10,2.0,5,5,1
472,W2023,1,11,1.0,5,4,0
472,W2023,1,12,18.0,4,3,0
472,W2023,1,13,6.0,4,4,1
472,W2023,1,14,9.0,3,3,1
472,W2023,1,15,4.0,3,3,1
472,W2023,1,16,17.0,2,2,1
472,W2023,1,17,13.0,2,2,1
472,W2023,1,18,3.0,1,1,1
472,W2023,1,19,11.0,1,1,1
472,W2023,1,20,15.0,1,1,1
57,W2023,1,1,9.0,11,3,0
57,W2023,1,2,18.0,9,3,0
57,W2023,1,3,2.0,8,3,0
57,W2023,1,4,12.0,8,1,0
57,W2023,1,5,5.0,7,5,0
57,W2023,1,6,11.0,6,0,0
57,W2023,1,7,1.0,6,0,0
57,W2023,1,8,19.0,5,3,0
57,W2023,1,9,20.0,5,5,1
57,W2023,1,10,3.0,5,3,0
57,W2023,1,11,7.0,5,4,0
57,W2023,1,12,4.0,4,4,1
57,W2023,1,13,14.0,4,2,0
57,W2023,1,14,8.0,3,3,1
57,W2023,1,15,10.0,3,1,0
57,W2023,1,16,13.0,2,2,1
57,W2023,1,17,6.0,2,1,0
57,W2023,1,18,17.0,1,1,1
57,W2023,1,19,16.0,1,1,1
57,W2023,1,20,15.0,1,1,1
452,W2023,2,1,9.0,11,11,1
452,W2023,2,2,18.0,9,9,1
452,W2023,2,3,2.0,8,8,1
452,W2023,2,4,12.0,8,8,1
452,W2023,2,5,5.0,7,7,1
452,W2023,2,6,11.0,6,6,1
452,W2023,2,7,1.0,6,6,1
452,W2023,2,8,19.0,5,5,1
452,W2023,2,9,20.0,5,5,1
452,W2023,2,10,3.0,5,5,1
452,W2023,2,11,7.0,5,5,1
452,W2023,2,12,4.0,4,4,1
452,W2023,2,13,14.0,4,4,1
452,W2023,2,14,8.0,3,3,1
452,W2023,2,15,10.0,3,3,1
452,W2023,2,16,13.0,2,2,1
452,W2023,2,17,6.0,2,2,1
452,W2023,2,18,17.0,1,1,1
452,W2023,2,19,16.0,1,1,1
452,W2023,2,20,15.0,1,1,1
501,W2023,1,1,9.0,11,3,0
501,W2023,1,2,17.0,9,6,0
501,W2023,1,3,14.0,8,3,0
501,W2023,1,4,18.0,8,4,0
501,W2023,1,5,3.0,7,6,0
501,W2023,1,6,7.0,6,2,0
501,W2023,1,7,13.0,6,5,0
501,W2023,1,8,6.0,5,4,0
501,W2023,1,9,8.0,5,4,0
501,W2023,1,10,15.0,5,4,0
501,W2023,1,11,20.0,5,3,0
501,W2023,1,12,4.0,4,4,1
501,W2023,1,13,2.0,4,4,1
501,W2023,1,14,1.0,3,3,1
501,W2023,1,15,12.0,3,3,1
501,W2023,1,16,10.0,2,2,1
501,W2023,1,17,19.0,2,2,1
501,W2023,1,18,5.0,1,1,1
501,W2023,1,19,11.0,1,1,1
501,W2023,1,20,16.0,1,1,1
305,W2023,1,1,3.0,11,8,0
305,W2023,1,2,12.0,9,5,0
305,W2023,1,3,10.0,8,3,0
305,W2023,1,4,11.0,8,3,0
305,W2023,1,5,7.0,7,6,0
305,W2023,1,6,13.0,6,6,1
305,W2023,1,7,5.0,6,5,0
305,W2023,1,8,14.0,5,3,0
305,W2023,1,9,16.0,5,5,1
305,W2023,1,10,9.0,5,4,0
305,W2023,1,11,4.0,5,5,1
305,W2023,1,12,17.0,4,4,1
305,W2023,1,13,6.0,4,4,1
305,W2023,1,14,20.0,3,3,1
305,W2023,1,15,19.0,3,3,1
305,W2023,1,16,15.0,2,2,1
305,W2023,1,17,18.0,2,2,1
305,W2023,1,18,8.0,1,1,1
305,W2023,1,19,2.0,1,1,1
305,W2023,1,20,1.0,1,1,1
203,W2023,1,1,15.0,11,2,0
203,W2023,1,2,20.0,9,3,0
203,W2023,1,3,3.0,8,2,0
203,W2023,1,4,2.0,8,2,0
203,W2023,1,5,13.0,7,2,0
203,W2023,1,6,4.0,6,1,0
203,W2023,1,7,9.0,6,3,0
203,W2023,1,8,12.0,5,1,0
203,W2023,1,9,1.0,5,1,0
203,W2023,1,10,17.0,5,2,0
203,W2023,1,11,10.0,5,1,0
203,W2023,1,12,18.0,4,1,0
203,W2023,1,13,8.0,4,2,0
203,W2023,1,14,5.0,3,2,0
203,W2023,1,15,6.0,3,1,0
203,W2023,1,16,7.0,2,2,1
203,W2023,1,17,16.0,2,2,1
203,W2023,1,18,19.0,1,1,1
203,W2023,1,19,11.0,1,1,1
203,W2023,1,20,14.0,1,1,1
548,W2023,1,1,9.0,11,4,0
548,W2023,1,2,2.0,9,4,0
548,W2023,1,3,7.0,8,3,0
548,W2023,1,4,19.0,8,4,0
548,W2023,1,5,15.0,7,5,0
548,W2023,1,6,3.0,6,6,1
548,W2023,1,7,1.0,6,3,0
548,W2023,1,8,18.0,5,5,1
548,W2023,1,9,5.0,5,5,1
548,W2023,1,10,20.0,5,3,0
548,W2023,1,11,4.0,5,5,1
548,W2023,1,12,16.0,4,0,0
548,W2023,1,13,11.0,4,4,1
548,W2023,1,14,8.0,3,3,1
548,W2023,1,15,6.0,3,3,1
548,W2023,1,16,14.0,2,2,1
548,W2023,1,17,13.0,2,2,1
548,W2023,1,18,12.0,1,1,1
548,W2023,1,19,10.0,1,1,1
548,W2023,1,20,17.0,1,1,1
326,W2023,1,1,16.0,11,3,0
326,W2023,1,2,12.0,9,3,0
326,W2023,1,3,4.0,8,4,0
326,W2023,1,4,18.0,8,4,0
326,W2023,1,5,14.0,7,4,0
326,W2023,1,6,9.0,6,4,0
326,W2023,1,7,3.0,6,2,0
326,W2023,1,8,15.0,5,3,0
326,W2023,1,9,10.0,5,3,0
326,W2023,1,10,8.0,5,5,1
326,W2023,1,11,5.0,5,5,1
326,W2023,1,12,7.0,4,2,0
326,W2023,1,13,20.0,4,1,0
326,W2023,1,14,13.0,3,3,1
326,W2023,1,15,2.0,3,3,1
326,W2023,1,16,19.0,2,2,1
326,W2023,1,17,17.0,2,2,1
326,W2023,1,18,1.0,1,1,1
326,W2023,1,19,6.0,1,1,1
326,W2023,1,20,11.0,1,1,1
484,W2023,1,1,20.0,11,3,0
484,W2023,1,2,15.0,9,4,0
484,W2023,1,3,13.0,8,4,0
484,W2023,1,4,5.0,8,6,0
484,W2023,1,5,14.0,7,4,0
484,W2023,1,6,18.0,6,5,0
484,W2023,1,7,17.0,6,5,0
484,W2023,1,8,10.0,5,3,0
484,W2023,1,9,8.0,5,5,1
484,W2023,1,10,6.0,5,2,0
484,W2023,1,11,16.0,5,5,1
484,W2023,1,12,7.0,4,4,1
484,W2023,1,13,3.0,4,3,0
484,W2023,1,14,4.0,3,3,1
484,W2023,1,15,9.0,3,2,0
484,W2023,1,16,2.0,2,2,1
484,W2023,1,17,11.0,2,2,1
484,W2023,1,18,12.0,1,1,1
484,W2023,1,19,1.0,1,1,1
484,W2023,1,20,19.0,1,1,1
511,W2023,2,1,20.0,11,11,1
511,W2023,2,2,15.0,9,9,1
511,W2023,2,3,13.0,8,8,1
511,W2023,2,4,5.0,8,8,1
511,W2023,2,5,14.0,7,7,1
511,W2023,2,6,18.0,6,6,1
511,W2023,2,7,17.0,6,6,1
511,W2023,2,8,10.0,5,5,1
511,W2023,2,9,8.0,5,5,1
511,W2023,2,10,6.0,5,5,1
511,W2023,2,11,16.0,5,5,1
511,W2023,2,12,7.0,4,4,1
511,W2023,2,13,3.0,4,4,1
511,W2023,2,14,4.0,3,3,1
511,W2023,2,15,9.0,3,3,1
511,W2023,2,16,2.0,2,2,1
511,W2023,2,17,11.0,2,2,1
511,W2023,2,18,12.0,1,1,1
511,W2023,2,19,1.0,1,1,1
511,W2023,2,20,19.0,1,1,1
345,W2023,1,1,15.0,11,3,0
345,W2023,1,2,5.0,9,3,0
345,W2023,1,3,18.0,8,3,0
345,W2023,1,4,9.0,8,3,0
345,W2023,1,5,11.0,7,3,0
345,W2023,1,6,8.0,6,3,0
345,W2023,1,7,7.0,6,3,0
345,W2023,1,8,17.0,5,3,0
345,W2023,1,9,4.0,5,3,0
345,W2023,1,10,19.0,5,3,0
345,W2023,1,11,3.0,5,3,0
345,W2023,1,12,14.0,4,3,0
345,W2023,1,13,10.0,4,3,0
345,W2023,1,14,1.0,3,3,1
345,W2023,1,15,2.0,3,3,1
345,W2023,1,16,12.0,2,2,1
345,W2023,1,17,13.0,2,2,1
345,W2023,1,18,20.0,1,1,1
345,W2023,1,19,6.0,1,1,1
345,W2023,1,20,16.0,1,1,1
114,W2023,1,1,19.0,11,4,0
114,W2023,1,2,4.0,9,0,0
114,W2023,1,3,3.0,8,3,0
114,W2023,1,4,6.0,8,2,0
114,W2023,1,5,18.0,7,6,0
114,W2023,1,6,20.0,6,6,1
114,W2023,1,7,9.0,6,5,0
114,W2023,1,8,5.0,5,5,1
114,W2023,1,9,16.0,5,2,0
114,W2023,1,10,2.0,5,5,1
114,W2023,1,11,10.0,5,5,1
114,W2023,1,12,13.0,4,1,0
114,W2023,1,13,14.0,4,3,0
114,W2023,1,14,17.0,3,3,1
114,W2023,1,15,12.0,3,3,1
114,W2023,1,16,7.0,2,2,1
114,W2023,1,17,8.0,2,2,1
114,W2023,1,18,15.0,1,1,1
114,W2023,1,19,11.0,1,1,1
114,W2023,1,20,1.0,1,1,1
530,W2023,1,1,19.0,11,5,0
530,W2023,1,2,8.0,9,4,0
530,W2023,1,3,2.0,8,5,0
530,W2023,1,4,1.0,8,4,0
530,W2023,1,5,7.0,7,3,0
530,W2023,1,6,15.0,6,4,0
530,W2023,1,7,6.0,6,6,1
530,W2023,1,8,11.0,5,3,0
530,W2023,1,9,18.0,5,4,0
530,W2023,1,10,13.0,5,4,0
530,W2023,1,11,10.0,5,5,1
530,W2023,1,12,5.0,4,4,1
530,W2023,1,13,4.0,4,4,1
530,W2023,1,14,20.0,3,3,1
530,W2023,1,15,9.0,3,3,1
530,W2023,1,16,14.0,2,2,1
530,W2023,1,17,16.0,2,2,1
530,W2023,1,18,3.0,1,1,1
530,W2023,1,19,17.0,1,1,1
530,W2023,1,20,12.0,1,1,1
561,W2023,1,1,10.0,11,1,0
561,W2023,1,2,16.0,9,9,1
561,W2023,1,3,6.0,8,4,0
561,W2023,1,4,7.0,8,4,0
561,W2023,1,5,2.0,7,5,0
561,W2023,1,6,20.0,6,0,0
561,W2023,1,7,1.0,6,2,0
