participant,condition,conditionIndex,problem,sequenceLength,choicePosition,problemOrder,value1,value2,value3,value4
14,length8_neutral,2,39,8,1,16,93.0,5.0,57.0,61.0
14,length8_neutral,2,40,8,1,35,83.0,52.0,96.0,53.0
14,length8_plentiful,3,1,8,8,26,50.0,44.0,45.0,43.0
14,length8_plentiful,3,2,8,7,31,51.0,62.0,93.0,33.0
14,length8_plentiful,3,3,8,4,7,27.0,36.0,79.0,81.0
14,length8_plentiful,3,4,8,4,32,79.0,40.0,37.0,95.0
14,length8_plentiful,3,5,8,1,17,80.0,66.0,70.0,84.0
14,length8_plentiful,3,6,8,6,21,57.0,72.0,63.0,58.0
14,length8_plentiful,3,7,8,5,11,80.0,73.0,61.0,77.0
14,length8_plentiful,3,8,8,8,29,88.0,75.0,80.0,82.0
14,length8_plentiful,3,9,8,2,40,31.0,89.0,67.0,86.0
14,length8_plentiful,3,10,8,8,34,84.0,32.0,59.0,89.0
14,length8_plentiful,3,11,8,1,33,78.0,97.0,53.0,55.0
14,length8_plentiful,3,12,8,5,27,30.0,52.0,54.0,60.0
14,length8_plentiful,3,13,8,8,37,69.0,85.0,44.0,93.0
14,length8_plentiful,3,14,8,8,14,49.0,57.0,62.0,73.0
14,length8_plentiful,3,15,8,4,23,82.0,86.0,52.0,87.0
14,length8_plentiful,3,16,8,1,30,94.0,51.0,79.0,78.0
14,length8_plentiful,3,17,8,1,9,93.0,94.0,26.0,54.0
14,length8_plentiful,3,18,8,1,22,91.0,35.0,56.0,87.0
14,length8_plentiful,3,19,8,6,5,71.0,80.0,36.0,31.0
14,length8_plentiful,3,20,8,4,18,70.0,63.0,53.0,91.0
14,length8_plentiful,3,21,8,8,3,82.0,80.0,18.0,56.0
14,length8_plentiful,3,22,8,4,39,75.0,35.0,79.0,89.0
14,length8_plentiful,3,23,8,5,24,68.0,38.0,35.0,69.0
14,length8_plentiful,3,24,8,4,13,43.0,66.0,74.0,80.0
14,length8_plentiful,3,25,8,3,20,57.0,71.0,97.0,81.0
14,length8_plentiful,3,26,8,4,12,79.0,61.0,62.0,90.0
14,length8_plentiful,3,27,8,8,2,49.0,73.0,57.0,58.0
14,length8_plentiful,3,28,8,6,19,49.0,38.0,81.0,69.0
14,length8_plentiful,3,29,8,5,1,54.0,78.0,52.0,65.0
14,length8_plentiful,3,30,8,6,38,41.0,69.0,63.0,55.0
14,length8_plentiful,3,31,8,8,6,59.0,85.0,46.0,78.0
14,length8_plentiful,3,32,8,1,36,93.0,85.0,92.0,62.0
14,length8_plentiful,3,33,8,8,25,65.0,69.0,88.0,42.0
14,length8_plentiful,3,34,8,6,4,68.0,48.0,71.0,45.0
14,length8_plentiful,3,35,8,8,28,64.0,57.0,75.0,76.0
14,length8_plentiful,3,36,8,8,10,72.0,52.0,49.0,61.0
14,length8_plentiful,3,37,8,1,15,86.0,64.0,24.0,52.0
14,length8_plentiful,3,38,8,5,8,41.0,59.0,25.0,75.0
14,length8_plentiful,3,39,8,8,16,52.0,76.0,67.0,55.0
14,length8_plentiful,3,40,8,2,35,63.0,86.0,82.0,55.0
15,length4_neutral,0,1,4,1,18,95.0,66.0,15.0,13.0
15,length4_neutral,0,2,4,3,30,38.0,9.0,73.0,48.0
15,length4_neutral,0,3,4,2,9,51.0,77.0,12.0,2.0
15,length4_neutral,0,4,4,4,3,7.0,82.0,11.0,32.0
15,length4_neutral,0,5,4,2,27,16.0,84.0,17.0,89.0
15,length4_neutral,0,6,4,3,24,42.0,7.0,96.0,56.0
15,length4_neutral,0,7,4,1,26,75.0,29.0,37.0,26.0
15,length4_neutral,0,8,4,1,28,90.0,79.0,69.0,31.0
15,length4_neutral,0,9,4,4,31,4.0,10.0,13.0,8.0
15,length4_neutral,0,10,4,1,34,94.0,60.0,86.0,11.0
15,length4_neutral,0,11,4,1,38,95.0,10.0,97.0,77.0
15,length4_neutral,0,12,4,4,2,53.0,42.0,11.0,60.0
15,length4_neutral,0,13,4,1,5,72.0,83.0,90.0,94.0
15,length4_neutral,0,14,4,4,8,39.0,45.0,59.0,20.0
15,length4_neutral,0,15,4,1,37,84.0,98.0,24.0,26.0
15,length4_neutral,0,16,4,1,39,95.0,37.0,42.0,11.0
15,length4_neutral,0,17,4,2,12,9.0,89.0,1.0,12.0
15,length4_neutral,0,18,4,4,35,18.0,67.0,34.0,41.0
15,length4_neutral,0,19,4,3,15,7.0,19.0,67.0,1.0
15,length4_neutral,0,20,4,4,1,44.0,81.0,34.0,28.0
15,length4_neutral,0,21,4,3,22,19.0,61.0,91.0,40.0
15,length4_neutral,0,22,4,3,6,37.0,46.0,87.0,15.0
15,length4_neutral,0,23,4,4,40,9.0,62.0,2.0,36.0
15,length4_neutral,0,24,4,1,20,72.0,93.0,84.0,17.0
15,length4_neutral,0,25,4,2,36,49.0,75.0,71.0,13.0
15,length4_neutral,0,26,4,1,33,93.0,79.0,18.0,97.0
15,length4_neutral,0,27,4,1,13,88.0,70.0,72.0,52.0
15,length4_neutral,0,28,4,3,29,21.0,22.0,59.0,61.0
15,length4_neutral,0,29,4,1,4,83.0,7.0,13.0,96.0
15,length4_neutral,0,30,4,2,17,47.0,92.0,62.0,32.0
15,length4_neutral,0,31,4,3,21,5.0,4.0,68.0,52.0
15,length4_neutral,0,32,4,3,14,5.0,36.0,90.0,50.0
15,length4_neutral,0,33,4,1,32,86.0,92.0,15.0,12.0
15,length4_neutral,0,34,4,1,10,79.0,29.0,65.0,58.0
15,length4_neutral,0,35,4,3,7,7.0,21.0,54.0,40.0
15,length4_neutral,0,36,4,2,19,23.0,81.0,71.0,46.0
15,length4_neutral,0,37,4,2,23,25.0,88.0,13.0,79.0
15,length4_neutral,0,38,4,4,11,18.0,59.0,31.0,52.0
15,length4_neutral,0,39,4,3,16,9.0,42.0,53.0,25.0
15,length4_neutral,0,40,4,1,25,79.0,29.0,38.0,12.0
15,length4_plentiful,1,1,4,4,18,80.0,57.0,26.0,63.0
15,length4_plentiful,1,2,4,4,30,59.0,69.0,71.0,55.0
15,length4_plentiful,1,3,4,4,9,70.0,69.0,61.0,43.0
15,length4_plentiful,1,4,4,2,3,64.0,94.0,71.0,90.0
15,length4_plentiful,1,5,4,3,27,60.0,46.0,81.0,66.0
15,length4_plentiful,1,6,4,3,24,58.0,64.0,87.0,53.0
15,length4_plentiful,1,7,4,2,26,61.0,77.0,46.0,64.0
15,length4_plentiful,1,8,4,2,28,26.0,89.0,69.0,48.0
15,length4_plentiful,1,9,4,2,31,52.0,86.0,76.0,93.0
15,length4_plentiful,1,10,4,1,34,88.0,64.0,83.0,41.0
15,length4_plentiful,1,11,4,1,38,80.0,57.0,55.0,89.0
15,length4_plentiful,1,12,4,2,2,79.0,82.0,97.0,62.0
15,length4_plentiful,1,13,4,1,5,97.0,63.0,69.0,68.0
15,length4_plentiful,1,14,4,4,8,59.0,55.0,47.0,77.0
15,length4_plentiful,1,15,4,3,37,52.0,53.0,90.0,62.0
15,length4_plentiful,1,16,4,2,39,46.0,85.0,55.0,87.0
15,length4_plentiful,1,17,4,2,12,65.0,86.0,48.0,59.0
15,length4_plentiful,1,18,4,4,35,56.0,51.0,50.0,89.0
15,length4_plentiful,1,19,4,1,15,85.0,39.0,50.0,53.0
15,length4_plentiful,1,20,4,4,1,52.0,64.0,56.0,81.0
15,length4_plentiful,1,21,4,2,22,68.0,88.0,84.0,49.0
15,length4_plentiful,1,22,4,1,6,85.0,65.0,80.0,78.0
15,length4_plentiful,1,23,4,1,40,89.0,52.0,80.0,55.0
15,length4_plentiful,1,24,4,4,20,81.0,73.0,66.0,80.0
15,length4_plentiful,1,25,4,2,36,44.0,84.0,89.0,69.0
15,length4_plentiful,1,26,4,3,33,76.0,51.0,82.0,64.0
15,length4_plentiful,1,27,4,3,13,36.0,43.0,79.0,76.0
15,length4_plentiful,1,28,4,4,29,32.0,66.0,63.0,95.0
15,length4_plentiful,1,29,4,1,4,96.0,82.0,85.0,93.0
15,length4_plentiful,1,30,4,3,17,64.0,39.0,84.0,82.0
15,length4_plentiful,1,31,4,4,21,90.0,81.0,61.0,39.0
15,length4_plentiful,1,32,4,4,14,77.0,23.0,47.0,26.0
15,length4_plentiful,1,33,4,1,32,83.0,73.0,71.0,62.0
15,length4_plentiful,1,34,4,4,10,61.0,30.0,49.0,91.0
15,length4_plentiful,1,35,4,4,7,77.0,63.0,75.0,79.0
15,length4_plentiful,1,36,4,2,19,73.0,78.0,56.0,22.0
15,length4_plentiful,1,37,4,4,23,75.0,79.0,56.0,86.0
15,length4_plentiful,1,38,4,2,11,94.0,81.0,68.0,47.0
15,length4_plentiful,1,39,4,4,16,54.0,72.0,18.0,57.0
15,length4_plentiful,1,40,4,4,25,67.0,53.0,59.0,49.0
15,length8_neutral,2,1,8,2,18,35.0,77.0,15.0,1.0
15,length8_neutral,2,2,8,4,30,4.0,89.0,77.0,93.0
15,length8_neutral,2,3,8,2,9,71.0,77.0,83.0,22.0
15,length8_neutral,2,4,8,2,3,68.0,82.0,63.0,93.0
15,length8_neutral,2,5,8,8,27,26.0,4.0,39.0,14.0
15,length8_neutral,2,6,8,4,24,43.0,63.0,21.0,86.0
15,length8_neutral,2,7,8,1,26,88.0,26.0,31.0,78.0
15,length8_neutral,2,8,8,2,28,83.0,92.0,49.0,43.0
15,length8_neutral,2,9,8,8,31,76.0,31.0,21.0,16.0
15,length8_neutral,2,10,8,5,34,22.0,79.0,32.0,2.0
15,length8_neutral,2,11,8,3,38,1.0,85.0,89.0,24.0
15,length8_neutral,2,12,8,8,2,46.0,19.0,45.0,4.0
15,length8_neutral,2,13,8,3,5,64.0,42.0,83.0,7.0
15,length8_neutral,2,14,8,1,8,77.0,82.0,29.0,34.0
15,length8_neutral,2,15,8,1,37,73.0,14.0,13.0,90.0
15,length8_neutral,2,16,8,8,39,61.0,12.0,10.0,48.0
15,length8_neutral,2,17,8,6,12,46.0,43.0,51.0,6.0
15,length8_neutral,2,18,8,1,35,97.0,35.0,57.0,80.0
15,length8_neutral,2,19,8,8,15,30.0,62.0,45.0,46.0
15,length8_neutral,2,20,8,8,1,76.0,60.0,51.0,73.0
15,length8_neutral,2,21,8,4,22,13.0,12.0,15.0,83.0
15,length8_neutral,2,22,8,2,6,51.0,89.0,25.0,88.0
15,length8_neutral,2,23,8,8,40,80.0,40.0,83.0,57.0
15,length8_neutral,2,24,8,7,20,25.0,17.0,12.0,23.0
15,length8_neutral,2,25,8,4,36,16.0,48.0,56.0,79.0
15,length8_neutral,2,26,8,3,33,92.0,41.0,87.0,86.0
15,length8_neutral,2,27,8,3,13,7.0,55.0,96.0,23.0
15,length8_neutral,2,28,8,3,29,73.0,53.0,94.0,29.0
15,length8_neutral,2,29,8,8,4,94.0,87.0,35.0,57.0
15,length8_neutral,2,30,8,8,17,31.0,62.0,38.0,36.0
15,length8_neutral,2,31,8,4,21,52.0,1.0,65.0,96.0
15,length8_neutral,2,32,8,6,14,20.0,76.0,30.0,72.0
15,length8_neutral,2,33,8,7,32,31.0,67.0,45.0,8.0
15,length8_neutral,2,34,8,7,10,41.0,18.0,13.0,49.0
15,length8_neutral,2,35,8,8,7,93.0,53.0,59.0,67.0
15,length8_neutral,2,36,8,1,19,75.0,62.0,74.0,93.0
15,length8_neutral,2,37,8,1,23,94.0,77.0,85.0,11.0
15,length8_neutral,2,38,8,8,11,12.0,55.0,31.0,30.0
15,length8_neutral,2,39,8,1,16,72.0,62.0,33.0,45.0
15,length8_neutral,2,40,8,8,25,86.0,7.0,77.0,50.0
15,length8_plentiful,3,1,8,4,18,50.0,69.0,73.0,92.0
15,length8_plentiful,3,2,8,4,30,63.0,68.0,66.0,74.0
15,length8_plentiful,3,3,8,2,9,70.0,89.0,85.0,42.0
15,length8_plentiful,3,4,8,1,3,84.0,88.0,68.0,91.0
15,length8_plentiful,3,5,8,6,27,61.0,28.0,82.0,57.0
15,length8_plentiful,3,6,8,6,24,62.0,68.0,58.0,57.0
15,length8_plentiful,3,7,8,1,26,87.0,42.0,75.0,68.0
15,length8_plentiful,3,8,8,1,28,82.0,76.0,87.0,53.0
15,length8_plentiful,3,9,8,2,31,66.0,70.0,54.0,59.0
15,length8_plentiful,3,10,8,4,34,65.0,43.0,30.0,81.0
15,length8_plentiful,3,11,8,2,38,67.0,89.0,96.0,58.0
15,length8_plentiful,3,12,8,3,2,67.0,68.0,98.0,84.0
15,length8_plentiful,3,13,8,1,5,88.0,56.0,79.0,75.0
15,length8_plentiful,3,14,8,7,8,50.0,44.0,69.0,63.0
15,length8_plentiful,3,15,8,3,37,49.0,36.0,78.0,30.0
15,length8_plentiful,3,16,8,7,39,54.0,58.0,45.0,69.0
15,length8_plentiful,3,17,8,1,12,76.0,84.0,85.0,94.0
15,length8_plentiful,3,18,8,1,35,62.0,64.0,87.0,79.0
15,length8_plentiful,3,19,8,3,15,65.0,62.0,89.0,49.0
15,length8_plentiful,3,20,8,6,1,44.0,63.0,70.0,68.0
15,length8_plentiful,3,21,8,1,22,90.0,72.0,87.0,69.0
15,length8_plentiful,3,22,8,3,6,35.0,86.0,87.0,65.0
15,length8_plentiful,3,23,8,1,40,80.0,52.0,35.0,30.0
15,length8_plentiful,3,24,8,8,20,54.0,94.0,33.0,70.0
15,length8_plentiful,3,25,8,1,36,78.0,52.0,74.0,77.0
15,length8_plentiful,3,26,8,3,33,30.0,68.0,93.0,70.0
15,length8_plentiful,3,27,8,1,13,78.0,49.0,63.0,72.0
15,length8_plentiful,3,28,8,3,29,57.0,46.0,90.0,36.0
15,length8_plentiful,3,29,8,1,4,81.0,78.0,44.0,63.0
15,length8_plentiful,3,30,8,8,17,60.0,45.0,88.0,70.0
15,length8_plentiful,3,31,8,2,21,59.0,74.0,62.0,70.0
15,length8_plentiful,3,32,8,2,14,66.0,79.0,46.0,56.0
15,length8_plentiful,3,33,8,3,32,43.0,78.0,87.0,89.0
15,length8_plentiful,3,34,8,1,10,71.0,64.0,85.0,70.0
15,length8_plentiful,3,35,8,2,7,75.0,89.0,67.0,87.0
15,length8_plentiful,3,36,8,1,19,82.0,68.0,76.0,79.0
15,length8_plentiful,3,37,8,1,23,89.0,58.0,75.0,95.0
15,length8_plentiful,3,38,8,1,11,73.0,74.0,78.0,52.0
15,length8_plentiful,3,39,8,5,16,35.0,45.0,74.0,72.0
15,length8_plentiful,3,40,8,1,25,80.0,70.0,69.0,89.0
16,length4_neutral,0,1,4,1,37,95.0,66.0,15.0,13.0
16,length4_neutral,0,2,4,3,3,38.0,9.0,73.0,48.0
16,length4_neutral,0,3,4,4,29,51.0,77.0,12.0,2.0
16,length4_neutral,0,4,4,2,4,7.0,82.0,11.0,32.0
16,length4_neutral,0,5,4,2,32,16.0,84.0,17.0,89.0
16,length4_neutral,0,6,4,3,8,42.0,7.0,96.0,56.0
16,length4_neutral,0,7,4,1,36,75.0,29.0,37.0,26.0
16,length4_neutral,0,8,4,1,16,90.0,79.0,69.0,31.0
16,length4_neutral,0,9,4,4,21,4.0,10.0,13.0,8.0
16,length4_neutral,0,10,4,1,38,94.0,60.0,86.0,11.0
16,length4_neutral,0,11,4,1,7,95.0,10.0,97.0,77.0
16,length4_neutral,0,12,4,4,6,53.0,42.0,11.0,60.0
16,length4_neutral,0,13,4,2,2,72.0,83.0,90.0,94.0
16,length4_neutral,0,14,4,3,26,39.0,45.0,59.0,20.0
16,length4_neutral,0,15,4,1,9,84.0,98.0,24.0,26.0
16,length4_neutral,0,16,4,1,12,95.0,37.0,42.0,11.0
16,length4_neutral,0,17,4,2,30,9.0,89.0,1.0,12.0
16,length4_neutral,0,18,4,4,19,18.0,67.0,34.0,41.0
16,length4_neutral,0,19,4,3,5,7.0,19.0,67.0,1.0
16,length4_neutral,0,20,4,2,23,44.0,81.0,34.0,28.0
16,length4_neutral,0,21,4,3,35,19.0,61.0,91.0,40.0
16,length4_neutral,0,22,4,3,31,37.0,46.0,87.0,15.0
16,length4_neutral,0,23,4,4,34,9.0,62.0,2.0,36.0
16,length4_neutral,0,24,4,2,22,72.0,93.0,84.0,17.0
16,length4_neutral,0,25,4,2,28,49.0,75.0,71.0,13.0
16,length4_neutral,0,26,4,1,39,93.0,79.0,18.0,97.0
16,length4_neutral,0,27,4,1,1,88.0,70.0,72.0,52.0
16,length4_neutral,0,28,4,2,15,21.0,22.0,59.0,61.0
16,length4_neutral,0,29,4,1,24,83.0,7.0,13.0,96.0
16,length4_neutral,0,30,4,2,18,47.0,92.0,62.0,32.0
16,length4_neutral,0,31,4,3,14,5.0,4.0,68.0,52.0
16,length4_neutral,0,32,4,3,10,5.0,36.0,90.0,50.0
16,length4_neutral,0,33,4,1,25,86.0,92.0,15.0,12.0
16,length4_neutral,0,34,4,4,17,79.0,29.0,65.0,58.0
16,length4_neutral,0,35,4,3,11,7.0,21.0,54.0,40.0
16,length4_neutral,0,36,4,2,13,23.0,81.0,71.0,46.0
16,length4_neutral,0,37,4,2,40,25.0,88.0,13.0,79.0
16,length4_neutral,0,38,4,4,33,18.0,59.0,31.0,52.0
16,length4_neutral,0,39,4,3,27,9.0,42.0,53.0,25.0
16,length4_neutral,0,40,4,4,20,79.0,29.0,38.0,12.0
16,length4_plentiful,1,1,4,4,37,80.0,57.0,26.0,63.0
16,length4_plentiful,1,2,4,4,3,59.0,69.0,71.0,55.0
16,length4_plentiful,1,3,4,4,29,70.0,69.0,61.0,43.0
16,length4_plentiful,1,4,4,2,4,64.0,94.0,71.0,90.0
16,length4_plentiful,1,5,4,3,32,60.0,46.0,81.0,66.0
16,length4_plentiful,1,6,4,3,8,58.0,64.0,87.0,53.0
16,length4_plentiful,1,7,4,4,36,61.0,77.0,46.0,64.0
16,length4_plentiful,1,8,4,2,16,26.0,89.0,69.0,48.0
16,length4_plentiful,1,9,4,2,21,52.0,86.0,76.0,93.0
16,length4_plentiful,1,10,4,1,38,88.0,64.0,83.0,41.0
16,length4_plentiful,1,11,4,1,7,80.0,57.0,55.0,89.0
16,length4_plentiful,1,12,4,3,6,79.0,82.0,97.0,62.0
16,length4_plentiful,1,13,4,1,2,97.0,63.0,69.0,68.0
16,length4_plentiful,1,14,4,4,26,59.0,55.0,47.0,77.0
16,length4_plentiful,1,15,4,3,9,52.0,53.0,90.0,62.0
16,length4_plentiful,1,16,4,2,12,46.0,85.0,55.0,87.0
16,length4_plentiful,1,17,4,2,30,65.0,86.0,48.0,59.0
16,length4_plentiful,1,18,4,4,19,56.0,51.0,50.0,89.0
16,length4_plentiful,1,19,4,4,5,85.0,39.0,50.0,53.0
16,length4_plentiful,1,20,4,4,23,52.0,64.0,56.0,81.0
16,length4_plentiful,1,21,4,2,35,68.0,88.0,84.0,49.0
16,length4_plentiful,1,22,4,3,31,85.0,65.0,80.0,78.0
16,length4_plentiful,1,23,4,1,34,89.0,52.0,80.0,55.0
16,length4_plentiful,1,24,4,4,22,81.0,73.0,66.0,80.0
16,length4_plentiful,1,25,4,2,28,44.0,84.0,89.0,69.0
16,length4_plentiful,1,26,4,3,39,76.0,51.0,82.0,64.0
16,length4_plentiful,1,27,4,4,1,36.0,43.0,79.0,76.0
16,length4_plentiful,1,28,4,4,15,32.0,66.0,63.0,95.0
16,length4_plentiful,1,29,4,1,24,96.0,82.0,85.0,93.0
16,length4_plentiful,1,30,4,4,18,64.0,39.0,84.0,82.0
16,length4_plentiful,1,31,4,1,14,90.0,81.0,61.0,39.0
16,length4_plentiful,1,32,4,4,10,77.0,23.0,47.0,26.0
16,length4_plentiful,1,33,4,1,25,83.0,73.0,71.0,62.0
16,length4_plentiful,1,34,4,4,17,61.0,30.0,49.0,91.0
16,length4_plentiful,1,35,4,4,11,77.0,63.0,75.0,79.0
16,length4_plentiful,1,36,4,4,13,73.0,78.0,56.0,22.0
16,length4_plentiful,1,37,4,4,40,75.0,79.0,56.0,86.0
16,length4_plentiful,1,38,4,1,33,94.0,81.0,68.0,47.0
16,length4_plentiful,1,39,4,4,27,54.0,72.0,18.0,57.0
16,length4_plentiful,1,40,4,4,20,67.0,53.0,59.0,49.0
16,length8_neutral,2,1,8,7,37,35.0,77.0,15.0,1.0
16,length8_neutral,2,2,8,4,3,4.0,89.0,77.0,93.0
16,length8_neutral,2,3,8,8,29,71.0,77.0,83.0,22.0
16,length8_neutral,2,4,8,4,4,68.0,82.0,63.0,93.0
16,length8_neutral,2,5,8,7,32,26.0,4.0,39.0,14.0
16,length8_neutral,2,6,8,4,8,43.0,63.0,21.0,86.0
16,length8_neutral,2,7,8,8,36,88.0,26.0,31.0,78.0
16,length8_neutral,2,8,8,2,16,83.0,92.0,49.0,43.0
16,length8_neutral,2,9,8,8,21,76.0,31.0,21.0,16.0
16,length8_neutral,2,10,8,8,38,22.0,79.0,32.0,2.0
16,length8_neutral,2,11,8,2,7,1.0,85.0,89.0,24.0
16,length8_neutral,2,12,8,8,6,46.0,19.0,45.0,4.0
16,length8_neutral,2,13,8,7,2,64.0,42.0,83.0,7.0
16,length8_neutral,2,14,8,8,26,77.0,82.0,29.0,34.0
16,length8_neutral,2,15,8,4,9,73.0,14.0,13.0,90.0
16,length8_neutral,2,16,8,8,12,61.0,12.0,10.0,48.0
16,length8_neutral,2,17,8,8,30,46.0,43.0,51.0,6.0
16,length8_neutral,2,18,8,1,19,97.0,35.0,57.0,80.0
16,length8_neutral,2,19,8,8,5,30.0,62.0,45.0,46.0
16,length8_neutral,2,20,8,8,23,76.0,60.0,51.0,73.0
16,length8_neutral,2,21,8,8,35,13.0,12.0,15.0,83.0
16,length8_neutral,2,22,8,2,31,51.0,89.0,25.0,88.0
16,length8_neutral,2,23,8,3,34,80.0,40.0,83.0,57.0
16,length8_neutral,2,24,8,7,22,25.0,17.0,12.0,23.0
16,length8_neutral,2,25,8,8,28,16.0,48.0,56.0,79.0
16,length8_neutral,2,26,8,8,39,92.0,41.0,87.0,86.0
16,length8_neutral,2,27,8,3,1,7.0,55.0,96.0,23.0
16,length8_neutral,2,28,8,3,15,73.0,53.0,94.0,29.0
16,length8_neutral,2,29,8,8,24,94.0,87.0,35.0,57.0
16,length8_neutral,2,30,8,8,18,31.0,62.0,38.0,36.0
16,length8_neutral,2,31,8,4,14,52.0,1.0,65.0,96.0
16,length8_neutral,2,32,8,7,10,20.0,76.0,30.0,72.0
16,length8_neutral,2,33,8,7,25,31.0,67.0,45.0,8.0
16,length8_neutral,2,34,8,7,17,41.0,18.0,13.0,49.0
16,length8_neutral,2,35,8,1,11,93.0,53.0,59.0,67.0
16,length8_neutral,2,36,8,8,13,75.0,62.0,74.0,93.0
16,length8_neutral,2,37,8,1,40,94.0,77.0,85.0,11.0
16,length8_neutral,2,38,8,8,33,12.0,55.0,31.0,30.0
16,length8_neutral,2,39,8,7,27,72.0,62.0,33.0,45.0
16,length8_neutral,2,40,8,1,20,86.0,7.0,77.0,50.0
16,length8_plentiful,3,1,8,4,37,50.0,69.0,73.0,92.0
16,length8_plentiful,3,2,8,1,3,63.0,68.0,66.0,74.0
16,length8_plentiful,3,3,8,2,29,70.0,89.0,85.0,42.0
16,length8_plentiful,3,4,8,1,4,84.0,88.0,68.0,91.0
16,length8_plentiful,3,5,8,8,32,61.0,28.0,82.0,57.0
16,length8_plentiful,3,6,8,6,8,62.0,68.0,58.0,57.0
16,length8_plentiful,3,7,8,1,36,87.0,42.0,75.0,68.0
16,length8_plentiful,3,8,8,1,16,82.0,76.0,87.0,53.0
16,length8_plentiful,3,9,8,6,21,66.0,70.0,54.0,59.0
16,length8_plentiful,3,10,8,6,38,65.0,43.0,30.0,81.0
16,length8_plentiful,3,11,8,3,7,67.0,89.0,96.0,58.0
16,length8_plentiful,3,12,8,3,6,67.0,68.0,98.0,84.0
16,length8_plentiful,3,13,8,8,2,88.0,56.0,79.0,75.0
16,length8_plentiful,3,14,8,8,26,50.0,44.0,69.0,63.0
16,length8_plentiful,3,15,8,8,9,49.0,36.0,78.0,30.0
16,length8_plentiful,3,16,8,7,12,54.0,58.0,45.0,69.0
16,length8_plentiful,3,17,8,2,30,76.0,84.0,85.0,94.0
16,length8_plentiful,3,18,8,8,19,62.0,64.0,87.0,79.0
16,length8_plentiful,3,19,8,5,5,65.0,62.0,89.0,49.0
16,length8_plentiful,3,20,8,7,23,44.0,63.0,70.0,68.0
16,length8_plentiful,3,21,8,1,35,90.0,72.0,87.0,69.0
16,length8_plentiful,3,22,8,8,31,35.0,86.0,87.0,65.0
16,length8_plentiful,3,23,8,7,34,80.0,52.0,35.0,30.0
16,length8_plentiful,3,24,8,2,22,54.0,94.0,33.0,70.0
16,length8_plentiful,3,25,8,7,28,78.0,52.0,74.0,77.0
16,length8_plentiful,3,26,8,3,39,30.0,68.0,93.0,70.0
16,length8_plentiful,3,27,8,8,1,78.0,49.0,63.0,72.0
16,length8_plentiful,3,28,8,3,15,57.0,46.0,90.0,36.0
16,length8_plentiful,3,29,8,8,24,81.0,78.0,44.0,63.0
16,length8_plentiful,3,30,8,8,18,60.0,45.0,88.0,70.0
16,length8_plentiful,3,31,8,7,14,59.0,74.0,62.0,70.0
16,length8_plentiful,3,32,8,8,10,66.0,79.0,46.0,56.0
16,length8_plentiful,3,33,8,4,25,43.0,78.0,87.0,89.0
16,length8_plentiful,3,34,8,7,17,71.0,64.0,85.0,70.0
16,length8_plentiful,3,35,8,2,11,75.0,89.0,67.0,87.0
16,length8_plentiful,3,36,8,4,13,82.0,68.0,76.0,79.0
16,length8_plentiful,3,37,8,1,40,89.0,58.0,75.0,95.0
16,length8_plentiful,3,38,8,3,33,73.0,74.0,78.0,52.0
16,length8_plentiful,3,39,8,7,27,35.0,45.0,74.0,72.0
16,length8_plentiful,3,40,8,4,20,80.0,70.0,69.0,89.0
17,length4_neutral,0,1,4,4,17,49.0,39.0,25.0,81.0
17,length4_neutral,0,2,4,1,10,98.0,93.0,67.0,39.0
17,length4_neutral,0,3,4,3,8,52.0,1.0,85.0,50.0
17,length4_neutral,0,4,4,4,1,63.0,21.0,43.0,28.0
17,length4_neutral,0,5,4,2,28,3.0,93.0,67.0,77.0
17,length4_neutral,0,6,4,2,37,5.0,60.0,53.0,36.0
17,length4_neutral,0,7,4,2,36,12.0,91.0,36.0,95.0
17,length4_neutral,0,8,4,3,12,23.0,40.0,86.0,5.0
17,length4_neutral,0,9,4,4,22,56.0,72.0,22.0,25.0
17,length4_neutral,0,10,4,1,7,81.0,96.0,83.0,71.0
17,length4_neutral,0,11,4,2,39,11.0,98.0,61.0,64.0
17,length4_neutral,0,12,4,3,31,17.0,62.0,80.0,7.0
17,length4_neutral,0,13,4,3,34,42.0,36.0,91.0,16.0
17,length4_neutral,0,14,4,2,27,42.0,80.0,70.0,63.0
17,length4_neutral,0,15,4,4,16,3.0,28.0,25.0,84.0
17,length4_neutral,0,16,4,3,24,35.0,9.0,91.0,24.0
17,length4_neutral,0,17,4,4,35,22.0,26.0,24.0,21.0
17,length4_neutral,0,18,4,1,33,87.0,12.0,50.0,55.0
17,length4_neutral,0,19,4,4,32,36.0,7.0,15.0,44.0
17,length4_neutral,0,20,4,4,29,67.0,63.0,7.0,30.0
17,length4_neutral,0,21,4,2,4,62.0,81.0,72.0,61.0
17,length4_neutral,0,22,4,4,6,64.0,62.0,19.0,48.0
17,length4_neutral,0,23,4,1,23,79.0,69.0,97.0,43.0
17,length4_neutral,0,24,4,4,5,46.0,42.0,6.0,26.0
17,length4_neutral,0,25,4,3,25,62.0,9.0,70.0,94.0
17,length4_neutral,0,26,4,1,14,90.0,54.0,87.0,84.0
17,length4_neutral,0,27,4,2,19,74.0,75.0,43.0,78.0
17,length4_neutral,0,28,4,1,40,85.0,76.0,22.0,16.0
17,length4_neutral,0,29,4,4,21,56.0,34.0,22.0,64.0
17,length4_neutral,0,30,4,1,30,91.0,33.0,54.0,42.0
